,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1033496721.0,1033496721.0,1033496721.0,1033496721.0,
Share Issued,1033496721.0,1033496721.0,1033496721.0,1033496721.0,
Net Debt,10232232000.0,9047483000.0,8393677000.0,7066738000.0,
Total Debt,10974442000.0,9799865000.0,9702640000.0,8156188000.0,
Tangible Book Value,7433862000.0,6745154000.0,6357323000.0,6433536000.0,
Invested Capital,18582810000.0,16737963000.0,16223058000.0,14720388000.0,
Working Capital,1294248000.0,559916000.0,1774150000.0,2068151000.0,
Net Tangible Assets,7433862000.0,6745154000.0,6357323000.0,6433536000.0,
Capital Lease Obligations,614000.0,1406000.0,2842000.0,6276000.0,
Common Stock Equity,7608982000.0,6939504000.0,6523260000.0,6570476000.0,
Total Capitalization,17242468000.0,15255860000.0,15069296000.0,14085654000.0,
Total Equity Gross Minority Interest,7608982000.0,6939504000.0,6523260000.0,6570476000.0,
Stockholders Equity,7608982000.0,6939504000.0,6523260000.0,6570476000.0,
Other Equity Interest,-25500000.0,-25500000.0,-25500000.0,-25500000.0,
Capital Stock,3067535000.0,3067535000.0,3067535000.0,3067535000.0,
Common Stock,3067535000.0,3067535000.0,3067535000.0,3067535000.0,
Total Liabilities Net Minority Interest,14897524000.0,13491589000.0,12814152000.0,10738605000.0,
Total Non Current Liabilities Net Minority Interest,12612390000.0,11028848000.0,11050486000.0,9717088000.0,
Derivative Product Liabilities,179282000.0,95129000.0,135579000.0,46237000.0,
Non Current Pension And Other Postretirement Benefit Plans,,,138333000.0,59429000.0,49126000.0
Tradeand Other Payables Non Current,206718000.0,247882000.0,246749000.0,41233000.0,
Non Current Deferred Taxes Liabilities,2404805000.0,2198982000.0,1982549000.0,2051922000.0,
Long Term Debt And Capital Lease Obligation,9633669000.0,8316451000.0,8547276000.0,7518267000.0,
Long Term Capital Lease Obligation,183000.0,95000.0,1240000.0,3089000.0,
Long Term Debt,9633486000.0,8316356000.0,8546036000.0,7515178000.0,
Long Term Provisions,187916000.0,170404000.0,138333000.0,33000.0,
Current Liabilities,2285134000.0,2462741000.0,1763666000.0,1021517000.0,
Other Current Liabilities,54029000.0,45075000.0,51079000.0,62068000.0,
Current Debt And Capital Lease Obligation,1340773000.0,1483414000.0,1155364000.0,637921000.0,
Current Capital Lease Obligation,431000.0,1311000.0,1602000.0,3187000.0,
Current Debt,1340342000.0,1482103000.0,1153762000.0,634734000.0,
Pensionand Other Post Retirement Benefit Plans Current,11682000.0,2881000.0,2701000.0,5700000.0,
Payables,878650000.0,931371000.0,554362000.0,315828000.0,
Other Payable,285260000.0,271137000.0,109275000.0,122728000.0,
Dividends Payable,231830000.0,394268000.0,228083000.0,26105000.0,
Total Tax Payable,74101000.0,66693000.0,46499000.0,33267000.0,
Accounts Payable,287459000.0,199273000.0,170505000.0,133728000.0,
Total Assets,22506506000.0,20431093000.0,19337412000.0,17309081000.0,
Total Non Current Assets,18927124000.0,17408436000.0,15799596000.0,14219413000.0,
Financial Assets,3691000.0,6911000.0,0.0,1149000.0,
Investmentin Financial Assets,39785000.0,5740000.0,5301000.0,4789000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,39785000.0,5740000.0,5301000.0,4789000.0,
Long Term Equity Investment,3115984000.0,3592248000.0,3491441000.0,3611309000.0,
Investmentsin Joint Venturesat Cost,1264577000.0,,1554671000.0,1486037000.0,1207166000.0
Investmentsin Associatesat Cost,1719323000.0,1900064000.0,1936770000.0,2125272000.0,
Investmentsin Subsidiariesat Cost,132084000.0,1692184000.0,1554671000.0,,
Goodwill And Other Intangible Assets,175120000.0,194350000.0,165937000.0,136940000.0,
Net PPE,223164000.0,223394000.0,232242000.0,203712000.0,
Gross PPE,223164000.0,223394000.0,232242000.0,203712000.0,
Other Properties,223164000.0,223394000.0,232242000.0,203712000.0,
Machinery Furniture Equipment,,,,,5261000.0
Buildings And Improvements,,,,,7196000.0
Properties,,,,,0.0
Current Assets,3579382000.0,3022657000.0,3537816000.0,3089668000.0,
Hedging Assets Current,262000.0,72443000.0,0.0,,
Other Receivables,1882477000.0,1660668000.0,1654128000.0,1558666000.0,
Taxes Receivable,148487000.0,305244000.0,295557000.0,244886000.0,
Accounts Receivable,262410000.0,233326000.0,282010000.0,202942000.0,
Cash Cash Equivalents And Short Term Investments,1285746000.0,750976000.0,1306121000.0,1083174000.0,
Other Short Term Investments,544150000.0,,,,
Cash And Cash Equivalents,741596000.0,750976000.0,1306121000.0,1083174000.0,
Cash Equivalents,739340000.0,741347000.0,1304814000.0,1082139000.0,
Cash Financial,2256000.0,9629000.0,1307000.0,1035000.0,
