,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-779389820.0,-179359755.224108,-140016574.110055,10833720.495236,
Tax Rate For Calcs,0.34,0.15842,0.194929,0.277802,
Normalized EBITDA,9770149000.0,10533759000.0,14027225000.0,19663694000.0,
Total Unusual Items,-2292323000.0,-1132180000.0,-718294000.0,38998000.0,
Total Unusual Items Excluding Goodwill,-2292323000.0,-1132180000.0,-718294000.0,38998000.0,
Net Income From Continuing Operation Net Minority Interest,476492000.0,1544820000.0,2560346000.0,3744624000.0,
Reconciled Depreciation,3683585000.0,3126247000.0,3047212000.0,2866699000.0,
Reconciled Cost Of Revenue,61891039000.0,57823416000.0,57583992000.0,63661156000.0,
EBITDA,7477826000.0,9401579000.0,13308931000.0,19702692000.0,
EBIT,3794241000.0,6275332000.0,10261719000.0,16835993000.0,
Net Interest Income,-866075000.0,-421158000.0,-477919000.0,-747058000.0,
Interest Expense,1274472000.0,796933000.0,840069000.0,964607000.0,
Interest Income,408397000.0,375775000.0,362150000.0,217549000.0,
Normalized Income,1989425180.0,2497640244.775892,3138623425.889945,3716459720.495236,
Net Income From Continuing And Discontinued Operation,476492000.0,1544820000.0,2560346000.0,3744624000.0,
Total Expenses,64251523000.0,60695707000.0,59070501000.0,65874800000.0,
Total Operating Income As Reported,3727878000.0,7474322000.0,10409822000.0,,
Diluted Average Shares,1326443894.0,1357993617.0,1376906648.0,1417781821.0,
Basic Average Shares,1326443894.0,1357993617.0,1376906648.0,1417781821.0,
Diluted EPS,0.36,1.14,1.860047,2.640066,
Basic EPS,0.36,1.14,1.860047,2.640066,
Diluted NI Availto Com Stockholders,476492000.0,1544820000.0,2560346000.0,3744624000.0,
Net Income Common Stockholders,476492000.0,1544820000.0,2560346000.0,3744624000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,476492000.0,1544820000.0,2560346000.0,3744624000.0,
Minority Interests,-937232000.0,-3065692000.0,-5024748000.0,-7717660000.0,
Net Income Including Noncontrolling Interests,1413724000.0,4610512000.0,7585094000.0,11462284000.0,
Net Income Continuous Operations,1413724000.0,4610512000.0,7585094000.0,11462284000.0,
Tax Provision,1106045000.0,867887000.0,1836556000.0,4409102000.0,
Pretax Income,2519769000.0,5478399000.0,9421650000.0,15871386000.0,
Other Non Operating Income Expenses,,,,,788741000.0
Special Income Charges,-2236448000.0,-924369000.0,-692587000.0,0.0,
Other Special Charges,2236448000.0,924369000.0,692587000.0,,-1404781000.0
Write Off,,,,,0.0
Net Non Operating Interest Income Expense,-866075000.0,-421158000.0,-477919000.0,-747058000.0,
Total Other Finance Cost,,,562429000.0,602466000.0,264687000.0
Interest Expense Non Operating,1274472000.0,796933000.0,840069000.0,964607000.0,
Interest Income Non Operating,408397000.0,375775000.0,362150000.0,217549000.0,
Operating Income,5607009000.0,6330949000.0,9845946000.0,16537410000.0,
Operating Expense,2360484000.0,2872291000.0,1486509000.0,2213644000.0,
Other Operating Expenses,393152000.0,999858000.0,297138000.0,261250000.0,
Selling General And Administration,2133407000.0,2179954000.0,2223243000.0,2200378000.0,
Selling And Marketing Expense,782351000.0,762560000.0,716195000.0,733026000.0,
General And Administrative Expense,1351056000.0,1417394000.0,1507048000.0,1467352000.0,
Gross Profit,7967493000.0,9203240000.0,11332455000.0,18751054000.0,
Cost Of Revenue,61891039000.0,57823416000.0,57583992000.0,63661156000.0,
Total Revenue,69858532000.0,67026656000.0,68916447000.0,82412210000.0,
Operating Revenue,69858532000.0,67026656000.0,68916447000.0,82412210000.0,
