,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,687458000.0,382481000.0,519660000.0,677859000.0,217356000.0,,
Repurchase Of Capital Stock,0.0,-8317000.0,0.0,,,-23088000.0,0.0
Repayment Of Debt,-1049174000.0,-790258000.0,-1003259000.0,,-521756000.0,-828764000.0,
Issuance Of Debt,81203000.0,0.0,1200836000.0,,147380000.0,641784000.0,
Issuance Of Capital Stock,0.0,1500000000.0,0.0,10549000.0,10549000.0,,
Capital Expenditure,-131741000.0,-138398000.0,-188463000.0,-175720000.0,-225419000.0,,
End Cash Position,1578512000.0,2310906000.0,1645541000.0,,1203615000.0,1740114000.0,
Beginning Cash Position,2310906000.0,1645541000.0,1863762000.0,,1740114000.0,1739327000.0,
Changes In Cash,-732394000.0,665365000.0,-218221000.0,,-536499000.0,787000.0,
Financing Cash Flow,-1410926000.0,261513000.0,-759228000.0,,-770053000.0,-377706000.0,
Interest Paid Cff,-415499000.0,-320114000.0,-427138000.0,,-381580000.0,-167638000.0,
Cash Dividends Paid,-27456000.0,-119798000.0,-578831000.0,,-24646000.0,,-683076000.0
Common Stock Dividend Paid,-27456000.0,-119798000.0,-578831000.0,,-24646000.0,0.0,
Net Common Stock Issuance,0.0,1491683000.0,0.0,,10549000.0,-23088000.0,
Common Stock Payments,0.0,-8317000.0,0.0,,,-23088000.0,0.0
Common Stock Issuance,0.0,1500000000.0,0.0,10549000.0,10549000.0,,
Net Issuance Payments Of Debt,-967971000.0,-790258000.0,197577000.0,,-374376000.0,-186980000.0,
Net Long Term Debt Issuance,-967971000.0,-790258000.0,197577000.0,,-374376000.0,-186980000.0,
Long Term Debt Payments,-1049174000.0,-790258000.0,-1003259000.0,,-521756000.0,-828764000.0,
Long Term Debt Issuance,81203000.0,0.0,1200836000.0,,147380000.0,641784000.0,
Investing Cash Flow,-140667000.0,-117027000.0,-167116000.0,,-209221000.0,-191461000.0,
Net Other Investing Changes,-115000.0,210000.0,,,,-11965000.0,
Interest Received Cfi,40773000.0,36085000.0,44363000.0,,28909000.0,30264000.0,
Net Business Purchase And Sale,-49584000.0,-14924000.0,-15258000.0,,-13708000.0,0.0,
Purchase Of Business,-49584000.0,-14924000.0,-15258000.0,,-13708000.0,0.0,
Net Intangibles Purchase And Sale,-56051000.0,-59528000.0,-91537000.0,,-67257000.0,-62373000.0,
Purchase Of Intangibles,-56051000.0,-59528000.0,-91537000.0,,-67257000.0,-62373000.0,
Net PPE Purchase And Sale,-75690000.0,-78870000.0,-96926000.0,-120741000.0,-157165000.0,,
Sale Of PPE,,,,,997000.0,,
Purchase Of PPE,-75690000.0,-78870000.0,-96926000.0,-120741000.0,-158162000.0,,
Operating Cash Flow,819199000.0,520879000.0,708123000.0,,442775000.0,569954000.0,
Taxes Refund Paid,-10675000.0,-3490000.0,-7671000.0,,-1599000.0,-384000.0,
Interest Received Cfo,,7627000.0,,,,,
Interest Paid Cfo,5945000.0,7627000.0,,,-7617000.0,-16135000.0,
Change In Working Capital,143397000.0,-182912000.0,10413000.0,,-293856000.0,606352000.0,
Change In Other Current Liabilities,0.0,0.0,0.0,,0.0,865000.0,
Change In Other Current Assets,-8007000.0,-4099000.0,-10278000.0,,-11470000.0,-11008000.0,
Change In Accrued Expense,48355000.0,8386000.0,-3411000.0,,-55068000.0,-1075000.0,
Change In Payable,3195000.0,-124083000.0,14557000.0,,83240000.0,-49116000.0,
Change In Inventory,106446000.0,-69085000.0,41044000.0,,-21222000.0,-264908000.0,
Change In Receivables,-6592000.0,5969000.0,-31499000.0,,-289336000.0,931594000.0,
Other Non Cash Items,179332000.0,241831000.0,221711000.0,,223524000.0,211888000.0,
Stock Based Compensation,-4278000.0,4461000.0,6056000.0,,-731000.0,11965000.0,
Provisionand Write Offof Assets,-74243000.0,106806000.0,-20140000.0,,27060000.0,79557000.0,
Depreciation And Amortization,85920000.0,83944000.0,81986000.0,,78744000.0,77518000.0,
Depreciation,85920000.0,83944000.0,81986000.0,,78744000.0,77518000.0,
Net Foreign Currency Exchange Gain Loss,-2615000.0,-15423000.0,5536000.0,,-10862000.0,-16686000.0,
Gain Loss On Sale Of PPE,-698000.0,-3205000.0,-253000.0,,-1541000.0,-633000.0,
Net Income From Continuing Operations,492626000.0,277895000.0,439332000.0,,432960000.0,-424752000.0,
