,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-142680000.0,-20713000.0,-182220000.0,57692000.0,
Repurchase Of Capital Stock,-3366000.0,-7650000.0,-1000000.0,-2988000.0,
Repayment Of Debt,-250369000.0,-345289000.0,-107932000.0,-130413000.0,
Issuance Of Debt,,,322293000.0,128496000.0,97631000.0
Issuance Of Capital Stock,11506000.0,8232000.0,3700000.0,3482000.0,
Capital Expenditure,-63614000.0,-27249000.0,-31483000.0,-20272000.0,
End Cash Position,309111000.0,331069000.0,257113000.0,190174000.0,
Beginning Cash Position,331069000.0,257113000.0,190174000.0,113881000.0,
Changes In Cash,-21958000.0,73956000.0,66939000.0,76293000.0,
Financing Cash Flow,267419000.0,121018000.0,217221000.0,11499000.0,
Net Other Financing Charges,610394000.0,520402000.0,322453000.0,12922000.0,
Cash Dividends Paid,-100746000.0,-54677000.0,,,
Common Stock Dividend Paid,-100746000.0,-54677000.0,0.0,,
Net Common Stock Issuance,8140000.0,582000.0,2700000.0,494000.0,
Common Stock Payments,-3366000.0,-7650000.0,-1000000.0,-2988000.0,
Common Stock Issuance,11506000.0,8232000.0,3700000.0,3482000.0,
Net Issuance Payments Of Debt,-250369000.0,-345289000.0,-107932000.0,-1917000.0,
Net Long Term Debt Issuance,-250369000.0,-345289000.0,-107932000.0,-1917000.0,
Long Term Debt Payments,-250369000.0,-345289000.0,-107932000.0,-130413000.0,
Long Term Debt Issuance,,,322293000.0,128496000.0,97631000.0
Investing Cash Flow,-210311000.0,-53598000.0,455000.0,-13170000.0,
Dividends Received Cfi,,0.0,7235000.0,,
Net Investment Purchase And Sale,-169101000.0,-28286000.0,18649000.0,7102000.0,
Sale Of Investment,414610000.0,199006000.0,149388000.0,,
Purchase Of Investment,-583711000.0,-227292000.0,-130739000.0,,-1935000.0
Net Investment Properties Purchase And Sale,,0.0,4495000.0,0.0,
Net Business Purchase And Sale,22404000.0,1937000.0,1559000.0,,
Sale Of Business,22404000.0,2429000.0,1559000.0,,
Purchase Of Business,0.0,-492000.0,0.0,,
Net Intangibles Purchase And Sale,-447000.0,-2756000.0,-717000.0,-2708000.0,
Purchase Of Intangibles,-447000.0,-2756000.0,-717000.0,,-1292000.0
Net PPE Purchase And Sale,-63167000.0,-24493000.0,-30766000.0,-17564000.0,
Purchase Of PPE,,,,,-9021000.0
Operating Cash Flow,-79066000.0,6536000.0,-150737000.0,77964000.0,
Taxes Refund Paid,-34018000.0,-28549000.0,-28620000.0,-18297000.0,
Interest Paid Cfo,-84057000.0,-53356000.0,-29091000.0,-12865000.0,
Change In Working Capital,-535715000.0,-222934000.0,-288584000.0,-20315000.0,
Change In Other Current Liabilities,-3058000.0,4978000.0,-1774000.0,-10386000.0,
Change In Other Current Assets,-56118000.0,-105660000.0,174125000.0,17429000.0,
Change In Accrued Expense,,,24685000.0,15513000.0,4162000.0
Change In Payable,382871000.0,82378000.0,121212000.0,7105000.0,
Change In Prepaid Assets,-11764000.0,-2208000.0,-954000.0,-13000000.0,
Change In Inventory,-66175000.0,132547000.0,-289680000.0,33713000.0,
Change In Receivables,-781471000.0,-334969000.0,-291513000.0,-70689000.0,
Other Non Cash Items,76205000.0,11123000.0,10689000.0,21301000.0,
Stock Based Compensation,5018000.0,3316000.0,1788000.0,712000.0,
Provisionand Write Offof Assets,11935000.0,19336000.0,12779000.0,-1992000.0,
Deferred Tax,53608000.0,16286000.0,11404000.0,3104000.0,
Depreciation And Amortization,16026000.0,10527000.0,7651000.0,4975000.0,
Depreciation,16026000.0,10527000.0,7651000.0,4975000.0,
Gain Loss On Investment Securities,-8357000.0,,,,
Net Income From Continuing Operations,420173000.0,251054000.0,155617000.0,105057000.0,
