,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,313018000.0,66623000.0,157179000.0,23843000.0,
Repurchase Of Capital Stock,-7775000.0,-4929000.0,-715000.0,-1605000.0,
Repayment Of Debt,-120000000.0,-136492000.0,-287836000.0,-52857000.0,
Issuance Of Debt,281278000.0,281732000.0,425000000.0,150000000.0,
Issuance Of Capital Stock,1914000.0,1932000.0,2075000.0,1445000.0,
Capital Expenditure,-160082000.0,-157826000.0,-139442000.0,-181637000.0,
End Cash Position,43745000.0,79995000.0,27953000.0,25715000.0,
Beginning Cash Position,79995000.0,27953000.0,25715000.0,54435000.0,
Changes In Cash,-36250000.0,52042000.0,2238000.0,-28720000.0,
Financing Cash Flow,-126005000.0,-116714000.0,-97825000.0,-103115000.0,
Net Other Financing Charges,,,,,-683000.0
Interest Paid Cff,-51811000.0,-43893000.0,-41526000.0,-25037000.0,
Cash Dividends Paid,-26455000.0,-33165000.0,-28721000.0,-24752000.0,
Common Stock Dividend Paid,-26455000.0,-33165000.0,-28721000.0,-24752000.0,
Net Common Stock Issuance,-5861000.0,-2997000.0,1360000.0,-160000.0,
Common Stock Payments,-7775000.0,-4929000.0,-715000.0,-1605000.0,
Common Stock Issuance,1914000.0,1932000.0,2075000.0,1445000.0,
Net Issuance Payments Of Debt,161278000.0,145240000.0,137164000.0,97143000.0,
Net Long Term Debt Issuance,161278000.0,145240000.0,137164000.0,97143000.0,
Long Term Debt Payments,-120000000.0,-136492000.0,-287836000.0,-52857000.0,
Long Term Debt Issuance,281278000.0,281732000.0,425000000.0,150000000.0,
Investing Cash Flow,-383345000.0,-55693000.0,-196558000.0,-131085000.0,
Net Other Investing Changes,,-7608000.0,,11479000.0,
Net Investment Purchase And Sale,-223263000.0,109741000.0,-57116000.0,39073000.0,
Net Intangibles Purchase And Sale,-37936000.0,-35102000.0,-25023000.0,-32339000.0,
Purchase Of Intangibles,-37936000.0,-35102000.0,-25023000.0,-32339000.0,
Net PPE Purchase And Sale,-122146000.0,-122724000.0,-114419000.0,-149298000.0,
Purchase Of PPE,-122146000.0,-122724000.0,-114419000.0,-149298000.0,
Operating Cash Flow,473100000.0,224449000.0,296621000.0,205480000.0,
Taxes Refund Paid,-10718000.0,-10307000.0,-3559000.0,-4664000.0,
Change In Working Capital,10305000.0,-204170000.0,-68390000.0,-104237000.0,
Change In Other Current Liabilities,-22433000.0,22806000.0,-8946000.0,13459000.0,
Change In Other Current Assets,60025000.0,-47804000.0,-46767000.0,11285000.0,
Change In Payable,113696000.0,-1744000.0,136924000.0,89038000.0,
Change In Inventory,-15267000.0,-151186000.0,-103010000.0,-157643000.0,
Change In Receivables,-125716000.0,-26242000.0,-46591000.0,-60376000.0,
Other Non Cash Items,87730000.0,102394000.0,72874000.0,50596000.0,
Stock Based Compensation,6901000.0,6025000.0,5614000.0,,
Provisionand Write Offof Assets,-2537000.0,1185000.0,-2131000.0,-2033000.0,
Deferred Tax,20935000.0,7054000.0,-7253000.0,-13506000.0,
Depreciation And Amortization,232540000.0,210203000.0,200154000.0,184568000.0,
Depreciation,232540000.0,210203000.0,200154000.0,184568000.0,
Net Income From Continuing Operations,124605000.0,105509000.0,92905000.0,86345000.0,
