,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-1813350.0,-155039.270212,-103776.528153,-21200.0,
Tax Rate For Calcs,0.21,0.20135,0.164464,0.2,
Normalized EBITDA,246000000.0,194643000.0,174750000.0,147751000.0,
Total Unusual Items,-8635000.0,-770000.0,-631000.0,-106000.0,
Total Unusual Items Excluding Goodwill,-8635000.0,-770000.0,-631000.0,-106000.0,
Net Income From Continuing Operation Net Minority Interest,142318000.0,117753000.0,114410000.0,96460000.0,
Reconciled Depreciation,39607000.0,34176000.0,27616000.0,19287000.0,
Reconciled Cost Of Revenue,445218000.0,361116000.0,289260000.0,240656000.0,
EBITDA,237365000.0,193873000.0,174119000.0,147645000.0,
EBIT,197758000.0,159697000.0,146503000.0,128358000.0,
Net Interest Income,-34126000.0,-21348000.0,-16048000.0,-10827000.0,
Interest Expense,17980000.0,12257000.0,9573000.0,7937000.0,
Interest Income,84000.0,117000.0,481000.0,432000.0,
Normalized Income,149139650.0,118367960.729788,114937223.471847,96544800.0,
Net Income From Continuing And Discontinued Operation,142318000.0,117753000.0,114410000.0,96460000.0,
Total Expenses,825423000.0,666783000.0,534345000.0,442102000.0,
Diluted Average Shares,151635100.0,154762100.0,155524100.0,156499100.0,
Basic Average Shares,151635100.0,154762100.0,155524100.0,156499100.0,
Diluted EPS,0.938556,0.0759,0.0736,0.0616,
Basic EPS,0.938556,0.0759,0.0736,0.0616,
Diluted NI Availto Com Stockholders,142318000.0,117753000.0,114410000.0,96460000.0,
Net Income Common Stockholders,142318000.0,117753000.0,114410000.0,96460000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,142318000.0,117753000.0,114410000.0,96460000.0,
Net Income Including Noncontrolling Interests,142318000.0,117753000.0,114410000.0,96460000.0,
Net Income Continuous Operations,142318000.0,117753000.0,114410000.0,96460000.0,
Tax Provision,37460000.0,29687000.0,22520000.0,23961000.0,
Pretax Income,179778000.0,147440000.0,136930000.0,120421000.0,
Special Income Charges,-8635000.0,-770000.0,-631000.0,-106000.0,
Other Special Charges,236000.0,468000.0,217000.0,,6000.0
Write Off,8399000.0,302000.0,414000.0,106000.0,
Net Non Operating Interest Income Expense,-34126000.0,-21348000.0,-16048000.0,-10827000.0,
Total Other Finance Cost,16230000.0,9208000.0,6956000.0,3322000.0,
Interest Expense Non Operating,17980000.0,12257000.0,9573000.0,7937000.0,
Interest Income Non Operating,84000.0,117000.0,481000.0,432000.0,
Operating Income,221089000.0,164976000.0,149345000.0,125324000.0,
Operating Expense,380205000.0,305667000.0,245085000.0,201446000.0,
Other Operating Expenses,705000.0,1218000.0,-282000.0,-381000.0,
Selling General And Administration,382622000.0,310175000.0,247821000.0,205385000.0,
Selling And Marketing Expense,196704000.0,162030000.0,133784000.0,115106000.0,
General And Administrative Expense,185918000.0,148145000.0,114037000.0,90279000.0,
Gross Profit,601294000.0,470643000.0,394430000.0,326770000.0,
Cost Of Revenue,445218000.0,361116000.0,289260000.0,240656000.0,
Total Revenue,1046512000.0,831759000.0,683690000.0,567426000.0,
Operating Revenue,1046512000.0,831759000.0,683690000.0,567426000.0,
