,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,681997.576208,-2077400.0,0.0,0.0,3282326.841164,
Tax Rate For Calcs,0.219504,0.34,0.031,0.296544,0.254898,
Normalized EBITDA,197765000.0,208392000.0,338958000.0,301526000.0,213951000.0,
Total Unusual Items,3107000.0,-6110000.0,,,12877000.0,-42567000.0
Total Unusual Items Excluding Goodwill,3107000.0,-6110000.0,,,12877000.0,-42567000.0
Net Income From Continuing Operation Net Minority Interest,44112000.0,54543000.0,106312000.0,48317000.0,67723000.0,
Reconciled Depreciation,62850000.0,72213000.0,58006000.0,60647000.0,55143000.0,
Reconciled Cost Of Revenue,836532000.0,957142000.0,937170000.0,924126000.0,876529000.0,
EBITDA,200872000.0,202282000.0,338958000.0,301526000.0,226828000.0,
EBIT,138022000.0,130069000.0,280952000.0,240879000.0,171685000.0,
Net Interest Income,-118952000.0,-125063000.0,-102748000.0,-99790000.0,-106568000.0,
Interest Expense,81499000.0,84790000.0,169933000.0,170188000.0,77777000.0,
Interest Income,,,61040000.0,62561000.0,,
Normalized Income,41686997.576208,58575600.0,106312000.0,48317000.0,58128326.841164,
Net Income From Continuing And Discontinued Operation,44112000.0,54543000.0,106312000.0,48317000.0,67723000.0,
Total Expenses,1104531000.0,1240825000.0,1201332000.0,1190242000.0,1147502000.0,
Rent Expense Supplemental,,,14962000.0,,,
Diluted Average Shares,277335000.0,,273225392.0,268017024.0,268017024.0,268017024.0
Basic Average Shares,277335000.0,,273225392.0,268017024.0,268017024.0,268017024.0
Diluted EPS,0.1591,,0.3891,0.1316,0.252685,0.498938
Basic EPS,0.1591,,0.3891,0.1316,0.252685,0.498938
Diluted NI Availto Com Stockholders,44112000.0,54543000.0,106312000.0,48317000.0,67723000.0,
Net Income Common Stockholders,44112000.0,54543000.0,106312000.0,48317000.0,67723000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Net Income,44112000.0,54543000.0,106312000.0,48317000.0,67723000.0,
Minority Interests,-4000.0,-1373000.0,-1239000.0,-1411000.0,-2248000.0,
Net Income Including Noncontrolling Interests,44116000.0,55916000.0,107551000.0,49728000.0,69971000.0,
Net Income Continuous Operations,44116000.0,55916000.0,107551000.0,49728000.0,69971000.0,
Tax Provision,12407000.0,-10637000.0,3468000.0,20963000.0,23937000.0,
Pretax Income,56523000.0,45279000.0,111019000.0,70691000.0,93908000.0,
Special Income Charges,3107000.0,-6110000.0,,,12877000.0,-46160000.0
Other Special Charges,-5790000.0,27250000.0,,,-14833000.0,12551000.0
Restructuring And Mergern Acquisition,2683000.0,-4204000.0,,,1956000.0,28625000.0
Net Non Operating Interest Income Expense,-118952000.0,-125063000.0,-102748000.0,-99790000.0,-106568000.0,
Total Other Finance Cost,37453000.0,40273000.0,-6145000.0,-7837000.0,28791000.0,
Interest Expense Non Operating,81499000.0,84790000.0,169933000.0,170188000.0,77777000.0,
Interest Income Non Operating,,,61040000.0,62561000.0,,
Operating Income,145633000.0,144128000.0,212735000.0,169898000.0,184216000.0,
Operating Expense,267999000.0,283683000.0,264162000.0,266116000.0,270973000.0,
Other Operating Expenses,21802000.0,-71843000.0,20380000.0,16706000.0,46135000.0,
Selling General And Administration,245712000.0,300914000.0,253498000.0,253193000.0,259510000.0,
Selling And Marketing Expense,127270000.0,152016000.0,141593000.0,135602000.0,134754000.0,
General And Administrative Expense,118442000.0,148898000.0,111905000.0,117591000.0,124756000.0,
Gross Profit,413632000.0,427811000.0,476897000.0,436014000.0,455189000.0,
Cost Of Revenue,836532000.0,957142000.0,937170000.0,924126000.0,876529000.0,
Total Revenue,1250164000.0,1384953000.0,1414067000.0,1360140000.0,1331718000.0,
Operating Revenue,1250164000.0,1384953000.0,1414067000.0,1360140000.0,1331718000.0,
