,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,1511205519.0,1511205519.0,1511205519.0,1511205519.0,1511205519.0
Share Issued,1511205519.0,1511205519.0,1511205519.0,1511205519.0,1511205519.0
Net Debt,1427232000.0,1228870000.0,865231000.0,4844789000.0,4321166000.0
Total Debt,7280863000.0,7392664000.0,7255705000.0,6698072000.0,6609243000.0
Tangible Book Value,-56812000.0,-254546000.0,-212329000.0,-121499000.0,374926000.0
Invested Capital,19440257000.0,19178131000.0,18746895000.0,18022741000.0,18167062000.0
Working Capital,534598000.0,1197816000.0,1618041000.0,517958000.0,1081736000.0
Net Tangible Assets,-56812000.0,-254546000.0,-212329000.0,-121499000.0,374926000.0
Capital Lease Obligations,541068000.0,562314000.0,539517000.0,459637000.0,478881000.0
Common Stock Equity,12700462000.0,12347781000.0,12030707000.0,11784306000.0,12036700000.0
Total Capitalization,18208818000.0,18318980000.0,17931906000.0,17249671000.0,17570342000.0
Total Equity Gross Minority Interest,12700462000.0,12347781000.0,12030707000.0,11784306000.0,12036700000.0
Stockholders Equity,12700462000.0,12347781000.0,12030707000.0,11784306000.0,12036700000.0
Other Equity Interest,3769000.0,3810000.0,3869000.0,3913000.0,3935000.0
Fixed Assets Revaluation Reserve,41366000.0,42265000.0,43187000.0,44141000.0,45091000.0
Retained Earnings,353621000.0,,1300885000.0,1053486000.0,1209035000.0
Capital Stock,5996137000.0,5996137000.0,5996137000.0,5996137000.0,5996137000.0
Common Stock,5996137000.0,5996137000.0,5996137000.0,5996137000.0,5996137000.0
Total Liabilities Net Minority Interest,14127448000.0,14118143000.0,13971434000.0,13130174000.0,12841102000.0
Total Non Current Liabilities Net Minority Interest,7636081000.0,8093395000.0,8102032000.0,10677209000.0,10539451000.0
Other Non Current Liabilities,,,,2977810000.0,2890742000.0
Non Current Pension And Other Postretirement Benefit Plans,1380213000.0,1362583000.0,1432553000.0,1434099000.0,1380197000.0
Tradeand Other Payables Non Current,75397000.0,76781000.0,85466000.0,215126000.0,211610000.0
Non Current Deferred Revenue,0.0,593000.0,1483000.0,2373000.0,3263000.0
Non Current Deferred Taxes Liabilities,2100000.0,2402000.0,4386000.0,4620000.0,4292000.0
Long Term Debt And Capital Lease Obligation,5910965000.0,6395335000.0,6310726000.0,5818621000.0,5896793000.0
Long Term Capital Lease Obligation,402609000.0,424136000.0,409527000.0,353256000.0,363151000.0
Long Term Debt,5508356000.0,5971199000.0,5901199000.0,5465365000.0,5533642000.0
Long Term Provisions,267406000.0,255701000.0,267418000.0,224560000.0,152554000.0
Current Liabilities,6491367000.0,6024748000.0,5869402000.0,2452965000.0,2301651000.0
Other Current Liabilities,3458232000.0,3308262000.0,3197469000.0,2630000.0,2459000.0
Current Debt And Capital Lease Obligation,1369898000.0,997329000.0,944979000.0,879451000.0,712450000.0
Current Capital Lease Obligation,138459000.0,138178000.0,129990000.0,106381000.0,115730000.0
Current Debt,1231439000.0,859151000.0,814989000.0,773070000.0,596720000.0
Pensionand Other Post Retirement Benefit Plans Current,458862000.0,76366000.0,367584000.0,565951000.0,642555000.0
Current Provisions,,,224418000.0,,
Payables,1194514000.0,1240475000.0,1131392000.0,1001373000.0,940627000.0
Other Payable,236491000.0,200245000.0,229896000.0,165945000.0,134378000.0
Dividends Payable,434512000.0,434512000.0,378235000.0,378542000.0,318066000.0
Total Tax Payable,112389000.0,100732000.0,91871000.0,117590000.0,168117000.0
Accounts Payable,411122000.0,504986000.0,431390000.0,339296000.0,320066000.0
Total Assets,26827910000.0,26465924000.0,26002141000.0,24914480000.0,24877802000.0
Total Non Current Assets,19801945000.0,19243360000.0,18514698000.0,21943557000.0,21494415000.0
Non Current Deferred Taxes Assets,928528000.0,940662000.0,947251000.0,987570000.0,925017000.0
Financial Assets,,,,4072831000.0,3954194000.0
Investmentin Financial Assets,874445000.0,797305000.0,769576000.0,732686000.0,867994000.0
