,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-22839500.0,36166800.126366,56465119.2,25611479.4,
Tax Rate For Calcs,0.34,0.31608,0.2954,0.2451,
Normalized EBITDA,1513261000.0,1795075000.0,1615219000.0,1565380000.0,
Total Unusual Items,-67175000.0,114423000.0,191148000.0,104494000.0,
Total Unusual Items Excluding Goodwill,-67175000.0,114423000.0,191148000.0,104494000.0,
Net Income From Continuing Operation Net Minority Interest,-250971000.0,408487000.0,381423000.0,471068000.0,
Reconciled Depreciation,470064000.0,342520000.0,285652000.0,252708000.0,
Reconciled Cost Of Revenue,9845856000.0,8731589000.0,8094488000.0,8527655000.0,
EBITDA,1446086000.0,1909498000.0,1806367000.0,1669874000.0,
EBIT,976022000.0,1566978000.0,1520715000.0,1417166000.0,
Net Interest Income,-847519000.0,-371383000.0,-317515000.0,-370067000.0,
Interest Expense,976962000.0,555629000.0,579475000.0,535211000.0,
Interest Income,240313000.0,287139000.0,335318000.0,246835000.0,
Normalized Income,-206635500.0,330230800.126366,246740119.2,392185479.4,
Net Income From Continuing And Discontinued Operation,-250743000.0,408501000.0,381687000.0,471720000.0,
Total Expenses,12390324000.0,10892740000.0,9669374000.0,9893265000.0,
Rent Expense Supplemental,,,69058000.0,63495000.0,46187000.0
Diluted Average Shares,348688000.0,329924091.0,329924091.0,330563249.0,
Basic Average Shares,348688000.0,329924091.0,329924091.0,330563249.0,
Diluted EPS,-0.7191,1.238152,1.156856,1.427014,
Basic EPS,-0.7191,1.238152,1.156856,1.427014,
Diluted NI Availto Com Stockholders,-250743000.0,408501000.0,381687000.0,471720000.0,
Net Income Common Stockholders,-250743000.0,408501000.0,381687000.0,471720000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-250743000.0,408501000.0,381687000.0,471720000.0,
Minority Interests,-190952000.0,-283195000.0,-281802000.0,-194682000.0,
Net Income Including Noncontrolling Interests,-59791000.0,691696000.0,663489000.0,666402000.0,
Net Income Discontinuous Operations,228000.0,14000.0,264000.0,652000.0,
Net Income Continuous Operations,-60019000.0,691682000.0,663225000.0,665750000.0,
Tax Provision,59079000.0,319667000.0,278015000.0,216205000.0,
Pretax Income,-940000.0,1011349000.0,941240000.0,881955000.0,
Other Non Operating Income Expenses,10768000.0,12616000.0,13272000.0,8870000.0,
Special Income Charges,-52796000.0,102962000.0,197599000.0,101064000.0,
Other Special Charges,-149504000.0,-166568000.0,-162865000.0,-121319000.0,
Write Off,95683000.0,30339000.0,22886000.0,17337000.0,
Impairment Of Capital Assets,,,,,37979000.0
Restructuring And Mergern Acquisition,106617000.0,33267000.0,-57620000.0,2918000.0,
Net Non Operating Interest Income Expense,-847519000.0,-371383000.0,-317515000.0,-370067000.0,
Total Other Finance Cost,110870000.0,102893000.0,73358000.0,81691000.0,
Interest Expense Non Operating,976962000.0,555629000.0,579475000.0,535211000.0,
Interest Income Non Operating,240313000.0,287139000.0,335318000.0,246835000.0,
Operating Income,752942000.0,1023001000.0,1218469000.0,1259152000.0,
Operating Expense,2544468000.0,2161151000.0,1574886000.0,1365610000.0,
Other Operating Expenses,443319000.0,484204000.0,173313000.0,124682000.0,
Selling General And Administration,2177063000.0,1751666000.0,1420951000.0,1258509000.0,
Selling And Marketing Expense,1142884000.0,954055000.0,757506000.0,717075000.0,
General And Administrative Expense,1034179000.0,797611000.0,663445000.0,541434000.0,
Gross Profit,3297410000.0,3184152000.0,2793355000.0,2624762000.0,
Cost Of Revenue,9845856000.0,8731589000.0,8094488000.0,8527655000.0,
Total Revenue,13143266000.0,11915741000.0,10887843000.0,11152417000.0,
Operating Revenue,13143266000.0,11915741000.0,10887843000.0,11152417000.0,
