,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,8772984.0,79783075.1,153065.0,-1372580.0,
Tax Rate For Calcs,0.0684,0.2153,0.0506,0.34,
Normalized EBITDA,1175793000.0,1005563000.0,1482352000.0,840295000.0,
Total Unusual Items,128260000.0,370567000.0,3025000.0,-4037000.0,
Total Unusual Items Excluding Goodwill,128260000.0,370567000.0,3025000.0,-4037000.0,
Net Income From Continuing Operation Net Minority Interest,659817000.0,645948000.0,888654000.0,481839000.0,
Reconciled Depreciation,412058000.0,368969000.0,364971000.0,317250000.0,
Reconciled Cost Of Revenue,7543952000.0,6769533000.0,7747759000.0,7816645000.0,
EBITDA,1304053000.0,1376130000.0,1485377000.0,836258000.0,
EBIT,891995000.0,1007161000.0,1120406000.0,519008000.0,
Net Interest Income,-208201000.0,-194118000.0,-153591000.0,-149854000.0,
Interest Expense,183725000.0,183976000.0,184379000.0,167317000.0,
Interest Income,17168000.0,22982000.0,42232000.0,22570000.0,
Normalized Income,540329984.0,355164075.1,885782065.0,484503420.0,
Net Income From Continuing And Discontinued Operation,659817000.0,645948000.0,888654000.0,481839000.0,
Total Expenses,9723564000.0,8802731000.0,9775007000.0,9550397000.0,
Diluted Average Shares,339000000.0,339000000.0,339000000.0,339000000.0,
Basic Average Shares,339000000.0,339000000.0,339000000.0,339000000.0,
Diluted EPS,1.94636,1.90545,2.6214,1.42135,
Basic EPS,1.94636,1.90545,2.6214,1.42135,
Diluted NI Availto Com Stockholders,659817000.0,645948000.0,888654000.0,481839000.0,
Net Income Common Stockholders,659817000.0,645948000.0,888654000.0,481839000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,659817000.0,645948000.0,888654000.0,481839000.0,
Net Income Including Noncontrolling Interests,659817000.0,645948000.0,888654000.0,481839000.0,
Net Income Continuous Operations,659817000.0,645948000.0,888654000.0,481839000.0,
Tax Provision,48453000.0,177237000.0,47373000.0,-130148000.0,
Pretax Income,708270000.0,823185000.0,936027000.0,351691000.0,
Special Income Charges,-21450000.0,-25762000.0,3546000.0,4058000.0,
Other Special Charges,-1037000.0,417000.0,-3693000.0,-869000.0,
Write Off,,0.0,147000.0,-8848000.0,0.0
Impairment Of Capital Assets,,,5662000.0,0.0,
Restructuring And Mergern Acquisition,22487000.0,25345000.0,0.0,5659000.0,
Net Non Operating Interest Income Expense,-208201000.0,-194118000.0,-153591000.0,-149854000.0,
Total Other Finance Cost,41644000.0,33124000.0,11444000.0,5107000.0,
Interest Expense Non Operating,183725000.0,183976000.0,184379000.0,167317000.0,
Interest Income Non Operating,17168000.0,22982000.0,42232000.0,22570000.0,
Operating Income,713984000.0,860102000.0,1065273000.0,578808000.0,
Operating Expense,2179612000.0,2033198000.0,2027248000.0,1733752000.0,
Other Operating Expenses,239596000.0,216016000.0,225522000.0,239711000.0,
Depreciation And Amortization In Income Statement,189974000.0,158248000.0,152886000.0,133597000.0,
Depreciation Income Statement,189974000.0,158248000.0,152886000.0,133597000.0,
Selling General And Administration,1533291000.0,1483294000.0,1508866000.0,1392162000.0,
Selling And Marketing Expense,1356633000.0,1301564000.0,1341897000.0,1257753000.0,
General And Administrative Expense,176658000.0,181730000.0,166969000.0,134409000.0,
Gross Profit,2893596000.0,2893300000.0,3092521000.0,2312560000.0,
Cost Of Revenue,7543952000.0,6769533000.0,7747759000.0,7816645000.0,
Total Revenue,10437548000.0,9662833000.0,10840280000.0,10129205000.0,
Operating Revenue,10437548000.0,9662833000.0,10840280000.0,10129205000.0,
