,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-1427660000.0,-278020011.947431,-569537261.232176,246319195.187301,
Tax Rate For Calcs,0.34,0.107676,0.273159,0.150195,
Normalized EBITDA,13998000000.0,13672000000.0,17675000000.0,22257000000.0,
Total Unusual Items,-4199000000.0,-2582000000.0,-2085000000.0,1640000000.0,
Total Unusual Items Excluding Goodwill,-4199000000.0,-2582000000.0,-2085000000.0,1640000000.0,
Net Income From Continuing Operation Net Minority Interest,2352000000.0,6166000000.0,7983000000.0,16728000000.0,
Reconciled Depreciation,3105000000.0,3057000000.0,3070000000.0,3171000000.0,
Reconciled Cost Of Revenue,21914000000.0,21264000000.0,21066000000.0,20898000000.0,
EBITDA,9799000000.0,11090000000.0,15590000000.0,23897000000.0,
EBIT,6694000000.0,8033000000.0,12520000000.0,20726000000.0,
Net Interest Income,-2273000000.0,-1554000000.0,-1515000000.0,41000000.0,
Interest Expense,2041000000.0,1337000000.0,1369000000.0,945000000.0,
Interest Income,68000000.0,94000000.0,123000000.0,739000000.0,
Normalized Income,5123340000.0,8469979988.052569,9498462738.767824,15334319195.187302,
Net Income From Continuing And Discontinued Operation,2352000000.0,6166000000.0,7983000000.0,18788000000.0,
Total Expenses,27060000000.0,26955000000.0,25925000000.0,26044000000.0,
Total Operating Income As Reported,5897000000.0,10788000000.0,14205000000.0,17208000000.0,
Diluted Average Shares,4274804000.0,4279867000.0,4362295082.0,4642432000.0,
Basic Average Shares,4268775000.0,4274854000.0,4362295082.0,4637794000.0,
Diluted EPS,0.55,1.44,1.83,4.05,
Basic EPS,0.55,1.44,1.83,4.05,
Diluted NI Availto Com Stockholders,2352000000.0,6166000000.0,7983000000.0,18788000000.0,
Net Income Common Stockholders,2352000000.0,6166000000.0,7983000000.0,18788000000.0,
Net Income,2352000000.0,6166000000.0,7983000000.0,18788000000.0,
Minority Interests,369000000.0,191000000.0,-122000000.0,-82000000.0,
Net Income Including Noncontrolling Interests,1983000000.0,5975000000.0,8105000000.0,18870000000.0,
Net Income Discontinuous Operations,,0.0,0.0,2060000000.0,-2376000000.0
Net Income Continuous Operations,1983000000.0,5975000000.0,8105000000.0,16810000000.0,
Tax Provision,2670000000.0,721000000.0,3046000000.0,2971000000.0,
Pretax Income,4653000000.0,6696000000.0,11151000000.0,19781000000.0,
Other Income Expense,-4417000000.0,-2851000000.0,-3193000000.0,1945000000.0,
Special Income Charges,-5446000000.0,-313000000.0,-1654000000.0,-587000000.0,
Gain On Sale Of Ppe,,,-74000000.0,-46000000.0,-5000000.0
Other Special Charges,847000000.0,614000000.0,1388000000.0,1360000000.0,
Impairment Of Capital Assets,4599000000.0,-301000000.0,266000000.0,-773000000.0,
Earnings From Equity Interest,-218000000.0,-269000000.0,-1108000000.0,305000000.0,
Gain On Sale Of Security,1247000000.0,-2269000000.0,-431000000.0,2227000000.0,
Net Non Operating Interest Income Expense,-2273000000.0,-1554000000.0,-1515000000.0,41000000.0,
Total Other Finance Cost,300000000.0,311000000.0,269000000.0,-247000000.0,
Interest Expense Non Operating,2041000000.0,1337000000.0,1369000000.0,945000000.0,
Interest Income Non Operating,68000000.0,94000000.0,123000000.0,739000000.0,
Operating Income,11343000000.0,11101000000.0,15859000000.0,17795000000.0,
Operating Expense,2113000000.0,2690000000.0,1836000000.0,2016000000.0,
Other Operating Expenses,779000000.0,1278000000.0,560000000.0,841000000.0,
Other Taxes,68000000.0,28000000.0,53000000.0,,
Depreciation Amortization Depletion Income Statement,72000000.0,56000000.0,47000000.0,41000000.0,
Depreciation And Amortization In Income Statement,72000000.0,56000000.0,47000000.0,41000000.0,
Research And Development,693000000.0,790000000.0,723000000.0,660000000.0,
Selling General And Administration,569000000.0,566000000.0,506000000.0,474000000.0,
Selling And Marketing Expense,,21000000.0,26000000.0,22000000.0,27000000.0
General And Administrative Expense,569000000.0,566000000.0,506000000.0,452000000.0,
Other Gand A,317000000.0,300000000.0,263000000.0,222000000.0,
Salaries And Wages,252000000.0,266000000.0,243000000.0,230000000.0,
Gross Profit,13456000000.0,13791000000.0,17695000000.0,19811000000.0,
Cost Of Revenue,24947000000.0,24265000000.0,24089000000.0,24028000000.0,
Total Revenue,38403000000.0,38056000000.0,41784000000.0,43839000000.0,
Operating Revenue,38403000000.0,38056000000.0,41648000000.0,43314000000.0,
