,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-102942000.0,254790000.0,296352000.0,42009000.0,
Repurchase Of Capital Stock,,,0.0,-11009000.0,-8175000.0
Repayment Of Debt,-372320000.0,-563640000.0,-801261000.0,-635603000.0,
Issuance Of Debt,445894000.0,373888000.0,600877000.0,696625000.0,
Issuance Of Capital Stock,28994000.0,4270000.0,0.0,,867000.0
Capital Expenditure,-26810000.0,-34963000.0,-18308000.0,-26605000.0,
End Cash Position,1093455000.0,733767000.0,312182000.0,254237000.0,
Beginning Cash Position,733767000.0,312182000.0,254237000.0,200338000.0,
Changes In Cash,359688000.0,421585000.0,57945000.0,53899000.0,
Financing Cash Flow,423769000.0,112917000.0,-232759000.0,7329000.0,
Net Other Financing Charges,525260000.0,420596000.0,2257000.0,-7091000.0,
Cash Dividends Paid,-200000000.0,-118484000.0,-31749000.0,-32083000.0,
Common Stock Dividend Paid,-200000000.0,-118484000.0,-31749000.0,-32083000.0,
Net Common Stock Issuance,28994000.0,4270000.0,0.0,-11009000.0,
Common Stock Payments,,,0.0,-11009000.0,-8175000.0
Common Stock Issuance,28994000.0,4270000.0,0.0,,867000.0
Net Issuance Payments Of Debt,73574000.0,-189752000.0,-200384000.0,61022000.0,
Net Long Term Debt Issuance,73574000.0,-189752000.0,-200384000.0,61022000.0,
Long Term Debt Payments,-372320000.0,-563640000.0,-801261000.0,-635603000.0,
Long Term Debt Issuance,445894000.0,373888000.0,600877000.0,696625000.0,
Investing Cash Flow,12051000.0,18915000.0,-23956000.0,-22044000.0,
Net Other Investing Changes,48196000.0,45524000.0,-27434000.0,5239000.0,
Dividends Received Cfi,0.0,0.0,0.0,,
Net Investment Purchase And Sale,644000.0,-18000.0,-74000.0,-552000.0,
Sale Of Investment,,,,0.0,0.0
Purchase Of Investment,,,,0.0,-2000000.0
Net Business Purchase And Sale,-9979000.0,8372000.0,21860000.0,-126000.0,
Sale Of Business,,11187000.0,21860000.0,0.0,
Purchase Of Business,-9979000.0,-2815000.0,0.0,-126000.0,
Net PPE Purchase And Sale,-26810000.0,-34963000.0,-18308000.0,-26605000.0,
Purchase Of PPE,,,,,-24841000.0
Operating Cash Flow,-76132000.0,289753000.0,314660000.0,68614000.0,
Taxes Refund Paid,,-54025000.0,-37705000.0,-29640000.0,-24625000.0
Change In Working Capital,-710103000.0,-227837000.0,-106359000.0,-151345000.0,
Change In Other Current Liabilities,,-12488000.0,-18485000.0,28233000.0,1731000.0
Change In Other Current Assets,31737000.0,-7513000.0,84321000.0,555000.0,
Change In Payable,580924000.0,-50554000.0,154573000.0,-119893000.0,
Change In Inventory,-539973000.0,156314000.0,-36731000.0,134156000.0,
Change In Receivables,-782791000.0,-326084000.0,-290037000.0,-194396000.0,
Other Non Cash Items,99839000.0,31217000.0,30986000.0,29352000.0,
Provisionand Write Offof Assets,37812000.0,40431000.0,77524000.0,23247000.0,
Deferred Tax,19592000.0,7888000.0,11803000.0,7871000.0,
Depreciation And Amortization,22793000.0,18805000.0,17029000.0,22306000.0,
Depreciation,22793000.0,18805000.0,17029000.0,22306000.0,
Pension And Employee Benefit Expense,6722000.0,-2125000.0,-2470000.0,241000.0,
Gain Loss On Investment Securities,-10772000.0,26932000.0,,,
Net Income From Continuing Operations,508962000.0,446347000.0,324538000.0,166321000.0,
