,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,51108000.0,152891000.0,206663000.0,292185000.0,
Repurchase Of Capital Stock,,,,-9954000.0,-291188000.0
Repayment Of Debt,-102000000.0,-122000000.0,-72000000.0,-54978000.0,
Issuance Of Debt,108531000.0,234200000.0,100000000.0,160000000.0,
Capital Expenditure,-69242000.0,-41009000.0,-75366000.0,-55967000.0,
End Cash Position,316431000.0,389817000.0,322923000.0,254454000.0,
Beginning Cash Position,389817000.0,322923000.0,254454000.0,131818000.0,
Changes In Cash,-73386000.0,66894000.0,68469000.0,122636000.0,
Financing Cash Flow,-150475000.0,-88309000.0,-145428000.0,-88120000.0,
Net Other Financing Charges,340000.0,-2223000.0,,,141166000.0
Interest Paid Cff,,,,,-21478000.0
Cash Dividends Paid,-149351000.0,-152651000.0,-152690000.0,-178551000.0,
Common Stock Dividend Paid,-149351000.0,-152651000.0,-152690000.0,-178551000.0,
Net Common Stock Issuance,-923000.0,-38625000.0,-16204000.0,-9954000.0,
Common Stock Payments,,,,-9954000.0,-291188000.0
Net Issuance Payments Of Debt,6531000.0,112200000.0,28000000.0,105022000.0,
Net Long Term Debt Issuance,6531000.0,112200000.0,28000000.0,105022000.0,
Long Term Debt Payments,-102000000.0,-122000000.0,-72000000.0,-54978000.0,
Long Term Debt Issuance,108531000.0,234200000.0,100000000.0,160000000.0,
Investing Cash Flow,-43261000.0,-38697000.0,-68132000.0,-137396000.0,
Dividends Received Cfi,0.0,0.0,0.0,0.0,
Net Investment Purchase And Sale,31683000.0,2312000.0,52496000.0,-81429000.0,
Sale Of Investment,,,303653000.0,181687000.0,21138000.0
Purchase Of Investment,,,-251157000.0,-263116000.0,
Net Investment Properties Purchase And Sale,,,,0.0,5000000.0
Sale Of Investment Properties,,,,0.0,5000000.0
Net Business Purchase And Sale,-5702000.0,0.0,-45262000.0,0.0,
Purchase Of Business,-5702000.0,0.0,-45262000.0,0.0,
Net PPE Purchase And Sale,-69242000.0,-41009000.0,-75366000.0,-55967000.0,
Purchase Of PPE,-69242000.0,-41009000.0,-75366000.0,-55967000.0,
Operating Cash Flow,120350000.0,193900000.0,282029000.0,348152000.0,
Taxes Refund Paid,-36782000.0,-74815000.0,-55141000.0,-110225000.0,
Interest Paid Cfo,-44342000.0,-26315000.0,-24717000.0,-12140000.0,
Change In Working Capital,-51428000.0,-60332000.0,15936000.0,-101601000.0,
Change In Other Current Liabilities,-4616000.0,-1533000.0,10946000.0,13925000.0,
Change In Other Current Assets,-9178000.0,-2751000.0,12099000.0,-83441000.0,
Change In Accrued Expense,-7647000.0,4899000.0,-4697000.0,16521000.0,
Change In Payable,-14295000.0,-25345000.0,49914000.0,1763000.0,
Change In Inventory,14926000.0,-43681000.0,61952000.0,8593000.0,
Change In Receivables,-30618000.0,8079000.0,-114278000.0,-58962000.0,
Other Non Cash Items,34949000.0,17231000.0,6724000.0,4905000.0,
Provisionand Write Offof Assets,-16921000.0,6123000.0,-903000.0,16401000.0,
Deferred Tax,1711000.0,92000.0,-1350000.0,134120000.0,
Depreciation And Amortization,38000000.0,39479000.0,34949000.0,30110000.0,
Amortization Cash Flow,,12330000.0,,,
Depreciation,38000000.0,27149000.0,34949000.0,30110000.0,
Gain Loss On Sale Of PPE,,,,1663000.0,0.0
Net Income From Continuing Operations,188635000.0,287776000.0,305716000.0,382468000.0,
