,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2024-12-31
Tax Effect Of Unusual Items,-729030.182182,559850.4,6054911.076239,-656774.967247,6342558.227379,
Tax Rate For Calcs,0.088218,0.0108,0.098993,0.090878,0.052507,
Normalized EBITDA,271398000.0,229737000.0,106134000.0,177169000.0,135722000.0,
Total Unusual Items,-8264000.0,51838000.0,61165000.0,-7227000.0,120795000.0,
Total Unusual Items Excluding Goodwill,-8264000.0,51838000.0,61165000.0,-7227000.0,120795000.0,
Net Income From Continuing Operation Net Minority Interest,179081000.0,183430000.0,104634000.0,111670000.0,203861000.0,
Reconciled Depreciation,20971000.0,17874000.0,6783000.0,21521000.0,19189000.0,
Reconciled Cost Of Revenue,828864000.0,785265000.0,826652000.0,800931000.0,696363000.0,
EBITDA,263134000.0,281575000.0,167299000.0,169942000.0,256517000.0,
EBIT,242163000.0,263701000.0,156746000.0,148421000.0,237328000.0,
Net Interest Income,-79951000.0,-73031000.0,-76584000.0,-60112000.0,-49458000.0,
Interest Expense,51090000.0,69087000.0,49688000.0,31638000.0,26860000.0,
Interest Income,,,,,,0.0
Normalized Income,186615969.817818,132151850.4,49523911.076239,118240225.032753,89408558.227379,
Net Income From Continuing And Discontinued Operation,179081000.0,183430000.0,104634000.0,111670000.0,203861000.0,
Total Expenses,1046178000.0,973428000.0,1004226000.0,983286000.0,873005000.0,
Rent Expense Supplemental,2206000.0,1733000.0,2618000.0,1802000.0,1880000.0,
Diluted Average Shares,122578000.0,122578000.0,121181896.0,122690000.0,122746000.0,
Basic Average Shares,122578000.0,122578000.0,121181896.0,122690000.0,122746000.0,
Diluted EPS,1.3766,1.4953,4.13,0.9113,1.6628,
Basic EPS,1.3776,1.4964,4.13,0.9113,1.6628,
Diluted NI Availto Com Stockholders,179081000.0,183430000.0,104634000.0,111670000.0,203861000.0,
Net Income Common Stockholders,179081000.0,183430000.0,104634000.0,111670000.0,203861000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Net Income,179081000.0,183430000.0,104634000.0,111670000.0,203861000.0,
Minority Interests,4864000.0,5349000.0,8174000.0,5500000.0,4444000.0,
Net Income Including Noncontrolling Interests,174217000.0,178081000.0,96460000.0,106170000.0,199417000.0,
Net Income Continuous Operations,174217000.0,178081000.0,96460000.0,106170000.0,199417000.0,
Tax Provision,16856000.0,16533000.0,10598000.0,10613000.0,11051000.0,
Pretax Income,191073000.0,194614000.0,107058000.0,116783000.0,210468000.0,
Other Non Operating Income Expenses,-4612000.0,-115000.0,-857000.0,-8238000.0,692000.0,
Special Income Charges,-26066000.0,-15181000.0,-29040000.0,-16348000.0,-5821000.0,
Other Special Charges,26066000.0,15181000.0,29040000.0,16348000.0,5821000.0,
Net Non Operating Interest Income Expense,-79951000.0,-73031000.0,-76584000.0,-60112000.0,-49458000.0,
Total Other Finance Cost,28861000.0,3944000.0,26896000.0,28474000.0,22598000.0,
Interest Expense Non Operating,51090000.0,69087000.0,49688000.0,31638000.0,26860000.0,
Interest Income Non Operating,,,,,,0.0
Operating Income,243864000.0,211389000.0,58685000.0,152070000.0,118478000.0,
Operating Expense,217314000.0,188163000.0,177574000.0,182355000.0,176642000.0,
Depreciation And Amortization In Income Statement,13597000.0,12012000.0,10553000.0,13390000.0,11921000.0,
Depreciation Income Statement,13597000.0,12012000.0,10553000.0,13390000.0,11921000.0,
Selling General And Administration,140343000.0,120168000.0,126889000.0,120767000.0,111366000.0,
Selling And Marketing Expense,97999000.0,89170000.0,100835000.0,91685000.0,81980000.0,
General And Administrative Expense,42344000.0,30998000.0,26054000.0,29082000.0,29386000.0,
Rent And Landing Fees,2206000.0,1733000.0,2618000.0,1802000.0,1880000.0,
Gross Profit,461178000.0,399552000.0,236259000.0,334425000.0,295120000.0,
Cost Of Revenue,828864000.0,785265000.0,826652000.0,800931000.0,696363000.0,
Total Revenue,1290042000.0,1184817000.0,1062911000.0,1135356000.0,991483000.0,
Operating Revenue,1290042000.0,1184817000.0,1062911000.0,1135356000.0,991483000.0,
