,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,557270000.0,-3582144000.0,-235494000.0,-711136000.0,
Tax Rate For Calcs,0.266,0.324,0.294,0.313,
Normalized EBITDA,43943000000.0,38518000000.0,53093000000.0,72205000000.0,
Total Unusual Items,2095000000.0,-11056000000.0,-801000000.0,-2272000000.0,
Total Unusual Items Excluding Goodwill,2095000000.0,-11056000000.0,-801000000.0,-2272000000.0,
Net Income From Continuing Operation Net Minority Interest,19634000000.0,7528000000.0,24884000000.0,36623000000.0,
Reconciled Depreciation,15147000000.0,12479000000.0,13280000000.0,13218000000.0,
Reconciled Cost Of Revenue,32526000000.0,33781000000.0,35887000000.0,47162000000.0,
EBITDA,46038000000.0,27462000000.0,52292000000.0,69933000000.0,
EBIT,30891000000.0,14983000000.0,39012000000.0,56715000000.0,
Net Interest Income,-3947000000.0,-4007000000.0,-3709000000.0,-2827000000.0,
Interest Expense,4096000000.0,3841000000.0,3616000000.0,3190000000.0,
Interest Income,402000000.0,447000000.0,512000000.0,673000000.0,
Normalized Income,18096270000.0,15001856000.0,25449506000.0,38183864000.0,
Net Income From Continuing And Discontinued Operation,19634000000.0,7528000000.0,24884000000.0,36623000000.0,
Total Expenses,61437000000.0,65725000000.0,62936000000.0,71209000000.0,
Rent Expense Supplemental,613000000.0,495000000.0,435000000.0,4349000000.0,
Total Operating Income As Reported,26113000000.0,26876000000.0,-763000000.0,,
Diluted Average Shares,12888732761.0,12888732761.0,13022289244.0,13044201261.0,
Basic Average Shares,12888732761.0,12888732761.0,13022289244.0,13044201261.0,
Diluted EPS,1.52,0.584076,1.91,2.81,
Basic EPS,1.52,0.584076,1.91,2.81,
Diluted NI Availto Com Stockholders,19634000000.0,7528000000.0,24884000000.0,36623000000.0,
Net Income Common Stockholders,19634000000.0,7528000000.0,24884000000.0,36623000000.0,
Net Income,19634000000.0,7528000000.0,24884000000.0,36623000000.0,
Minority Interests,-86000000.0,-77000000.0,-111000000.0,-132000000.0,
Net Income Including Noncontrolling Interests,19720000000.0,7605000000.0,24995000000.0,36755000000.0,
Net Income Discontinuous Operations,,,,,0.0
Net Income Continuous Operations,19720000000.0,7605000000.0,24995000000.0,36755000000.0,
Tax Provision,7075000000.0,3537000000.0,10401000000.0,16770000000.0,
Pretax Income,26795000000.0,11142000000.0,35396000000.0,53525000000.0,
Other Income Expense,2984000000.0,-10542000000.0,-368000000.0,3087000000.0,
Other Non Operating Income Expenses,941000000.0,1141000000.0,737000000.0,5108000000.0,
Special Income Charges,-2392000000.0,-1958000000.0,-1748000000.0,-917000000.0,
Gain On Sale Of Ppe,20000000.0,228000000.0,1295000000.0,1144000000.0,
Gain On Sale Of Business,,,,,-41000000.0
Other Special Charges,407000000.0,647000000.0,146000000.0,746000000.0,
Write Off,4177000000.0,1531000000.0,2680000000.0,1315000000.0,
Impairment Of Capital Assets,1519000000.0,1531000000.0,2680000000.0,1164000000.0,
Restructuring And Mergern Acquisition,486000000.0,8000000.0,217000000.0,0.0,
Earnings From Equity Interest,-52000000.0,-627000000.0,-304000000.0,251000000.0,
Gain On Sale Of Security,4487000000.0,-9098000000.0,947000000.0,-1355000000.0,
Net Non Operating Interest Income Expense,-3947000000.0,-4007000000.0,-3709000000.0,-2827000000.0,
Total Other Finance Cost,253000000.0,613000000.0,605000000.0,-363000000.0,
Interest Expense Non Operating,4096000000.0,3841000000.0,3616000000.0,3190000000.0,
Interest Income Non Operating,402000000.0,447000000.0,512000000.0,673000000.0,
Operating Income,27758000000.0,25691000000.0,39473000000.0,53265000000.0,
Operating Expense,14701000000.0,20281000000.0,14501000000.0,11723000000.0,
Other Operating Expenses,740000000.0,3557000000.0,2051000000.0,791000000.0,
Other Taxes,553000000.0,3211000000.0,686000000.0,353000000.0,
Provision For Doubtful Accounts,80000000.0,258000000.0,40000000.0,55000000.0,
Depreciation Amortization Depletion Income Statement,937000000.0,816000000.0,732000000.0,894000000.0,
Research And Development,864000000.0,789000000.0,726000000.0,792000000.0,
Selling General And Administration,8869000000.0,9033000000.0,8061000000.0,7004000000.0,
Selling And Marketing Expense,4312000000.0,4080000000.0,4296000000.0,21082458600.0,
General And Administrative Expense,4557000000.0,4953000000.0,3765000000.0,7004000000.0,
Other Gand A,,,,362000000.0,256000000.0
Rent And Landing Fees,613000000.0,495000000.0,435000000.0,4349000000.0,
Salaries And Wages,3944000000.0,4458000000.0,3330000000.0,2655000000.0,
Gross Profit,42459000000.0,45972000000.0,53974000000.0,64988000000.0,
Cost Of Revenue,46736000000.0,45444000000.0,48435000000.0,59486000000.0,
Total Revenue,89195000000.0,91416000000.0,102409000000.0,124474000000.0,
Operating Revenue,89195000000.0,91416000000.0,102409000000.0,124474000000.0,
