,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,750009979.0,747323496.0,744350763.0,741625012.0,
Share Issued,750009979.0,747323496.0,744350763.0,741625012.0,
Net Debt,2328375000.0,3739028000.0,2040763000.0,2406965000.0,
Total Debt,6331829000.0,5512003000.0,3333066000.0,3366019000.0,
Tangible Book Value,188852000.0,-278790000.0,294949000.0,238563000.0,
Invested Capital,10171627000.0,8684522000.0,6012756000.0,5886508000.0,
Working Capital,5797556000.0,4401266000.0,3024871000.0,3237754000.0,
Net Tangible Assets,188852000.0,-278790000.0,294949000.0,238563000.0,
Capital Lease Obligations,110840000.0,304711000.0,302575000.0,69895000.0,
Common Stock Equity,3950638000.0,3477230000.0,2982265000.0,2590384000.0,
Total Capitalization,9960909000.0,8258936000.0,5534230000.0,5557697000.0,
Total Equity Gross Minority Interest,3975941000.0,3490349000.0,2988281000.0,2592265000.0,
Minority Interest,25303000.0,13119000.0,6016000.0,1881000.0,
Stockholders Equity,3950638000.0,3477230000.0,2982265000.0,2590384000.0,
Other Equity Interest,2486000.0,37810000.0,-10301000.0,3266000.0,
Retained Earnings,615579000.0,1528501000.0,1306947000.0,931849000.0,
Capital Stock,3332791000.0,1928341000.0,1679699000.0,1648808000.0,
Common Stock,3332791000.0,1928341000.0,1679699000.0,1648808000.0,
Total Liabilities Net Minority Interest,11645303000.0,10880064000.0,7030781000.0,6404234000.0,
Total Non Current Liabilities Net Minority Interest,8713923000.0,7717775000.0,4579939000.0,4443241000.0,
Other Non Current Liabilities,40039000.0,195352000.0,241610000.0,184336000.0,
Derivative Product Liabilities,0.0,0.0,4824000.0,0.0,
Tradeand Other Payables Non Current,68461000.0,97239000.0,50383000.0,52058000.0,
Long Term Debt And Capital Lease Obligation,6085028000.0,5010011000.0,2791224000.0,3009127000.0,
Long Term Capital Lease Obligation,74757000.0,228305000.0,239259000.0,41814000.0,
Long Term Debt,6010271000.0,4781706000.0,2551965000.0,2967313000.0,
Long Term Provisions,2520395000.0,2415173000.0,1491898000.0,1197720000.0,
Current Liabilities,2931380000.0,3162289000.0,2450842000.0,1960993000.0,
Other Current Liabilities,177085000.0,246458000.0,151349000.0,96749000.0,
Current Debt And Capital Lease Obligation,246801000.0,501992000.0,541842000.0,356892000.0,
Current Capital Lease Obligation,36083000.0,76406000.0,63316000.0,28081000.0,
Current Debt,210718000.0,425586000.0,478526000.0,328811000.0,
Pensionand Other Post Retirement Benefit Plans Current,1112259000.0,1049898000.0,865378000.0,746527000.0,
Payables,988790000.0,961172000.0,622612000.0,529468000.0,
Other Payable,77123000.0,48817000.0,57954000.0,39564000.0,
Dividends Payable,223306000.0,161515000.0,215094000.0,122712000.0,
Total Tax Payable,233277000.0,222147000.0,176367000.0,242460000.0,
Accounts Payable,455084000.0,528693000.0,173197000.0,124732000.0,
Total Assets,15621244000.0,14370413000.0,10019062000.0,8996499000.0,
Total Non Current Assets,6892308000.0,6806858000.0,4543349000.0,3797752000.0,
Other Non Current Assets,379922000.0,397577000.0,159076000.0,135983000.0,
Non Current Deferred Taxes Assets,882410000.0,873331000.0,580401000.0,504120000.0,
Financial Assets,50765000.0,119701000.0,0.0,2684000.0,
Investmentin Financial Assets,,,0.0,366000.0,252000.0
Available For Sale Securities,,,,366000.0,252000.0
Long Term Equity Investment,0.0,0.0,8263000.0,2500000.0,
Investmentsin Subsidiariesat Cost,0.0,0.0,8263000.0,2500000.0,
Goodwill And Other Intangible Assets,3761786000.0,3756020000.0,2687316000.0,2351821000.0,
Other Intangible Assets,1166355000.0,1267676000.0,752680000.0,657170000.0,
Goodwill,2595431000.0,2488344000.0,1934636000.0,1694651000.0,
Net PPE,901009000.0,1020928000.0,766436000.0,476320000.0,
Accumulated Depreciation,-1252968000.0,-1180688000.0,-538370000.0,-462653000.0,
Gross PPE,2153977000.0,2201616000.0,1304806000.0,938973000.0,
Construction In Progress,190308000.0,103968000.0,53323000.0,31358000.0,
Other Properties,271777000.0,495132000.0,339460000.0,127471000.0,
Machinery Furniture Equipment,1563003000.0,1477329000.0,837801000.0,713023000.0,
Buildings And Improvements,86302000.0,82600000.0,31635000.0,23995000.0,
Land And Improvements,42587000.0,42587000.0,42587000.0,43126000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,8728936000.0,7563555000.0,5475713000.0,5198747000.0,
Other Current Assets,,,164907000.0,28492000.0,36459000.0
Hedging Assets Current,,,0.0,7519000.0,5178000.0
Prepaid Assets,192800000.0,188087000.0,151077000.0,21853000.0,
Inventory,153729000.0,110546000.0,12253000.0,12047000.0,
Inventories Adjustments Allowances,-4374000.0,0.0,,,
Other Inventories,77321000.0,38377000.0,,,
Finished Goods,80782000.0,72169000.0,,,
Other Receivables,19312000.0,24314000.0,4814000.0,10658000.0,
Taxes Receivable,575267000.0,654868000.0,578837000.0,498265000.0,
Accounts Receivable,3895214000.0,3559218000.0,2458492000.0,1948832000.0,
Cash Cash Equivalents And Short Term Investments,3892614000.0,3026522000.0,2256410000.0,2699573000.0,
Other Short Term Investments,,1558258000.0,1266682000.0,1810414000.0,987526000.0
Cash And Cash Equivalents,3892614000.0,1468264000.0,989728000.0,889159000.0,
Cash Equivalents,3831561000.0,1386206000.0,922655000.0,796094000.0,
Cash Financial,61053000.0,82058000.0,67073000.0,93065000.0,
