,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,663222109.0,663320616.0,663320616.0,663320616.0,663320616.0,,
Share Issued,663222109.0,663320616.0,663320616.0,663320616.0,663320616.0,,
Net Debt,17209135000.0,15606430000.0,14595651000.0,,13408566000.0,14135359000.0,
Total Debt,17725699000.0,16296971000.0,16007349000.0,,14112054000.0,14952063000.0,
Tangible Book Value,21723480000.0,20991497000.0,20715234000.0,,20168378000.0,19981500000.0,
Invested Capital,39837264000.0,37672587000.0,37103180000.0,,34664117000.0,35334048000.0,
Working Capital,5807745000.0,4841519000.0,5200668000.0,,5495588000.0,5913294000.0,
Net Tangible Assets,21723480000.0,20991497000.0,20715234000.0,,20168378000.0,19981500000.0,
Capital Lease Obligations,47865000.0,50921000.0,55636000.0,,49914000.0,32924000.0,
Common Stock Equity,22159430000.0,21426537000.0,21151467000.0,,20601977000.0,20414909000.0,
Total Capitalization,39394458000.0,37281886000.0,36517097000.0,,34329337000.0,34010472000.0,
Total Equity Gross Minority Interest,22480937000.0,21815717000.0,21437011000.0,,21150707000.0,20859207000.0,
Minority Interest,321507000.0,389180000.0,285544000.0,,548730000.0,444298000.0,
Stockholders Equity,22159430000.0,21426537000.0,21151467000.0,,20601977000.0,20414909000.0,
Retained Earnings,1295336000.0,609060000.0,,,933203000.0,718026000.0,
Capital Stock,3590020000.0,3590020000.0,3590020000.0,,3590020000.0,3590020000.0,
Common Stock,3590020000.0,3590020000.0,3590020000.0,,3590020000.0,3590020000.0,
Total Liabilities Net Minority Interest,27473820000.0,26123226000.0,25764361000.0,,22795955000.0,23832679000.0,
Total Non Current Liabilities Net Minority Interest,26116391000.0,24507175000.0,23877590000.0,,21686122000.0,21700095000.0,
Other Non Current Liabilities,49828000.0,44584000.0,40929000.0,,32708000.0,27605000.0,
Derivative Product Liabilities,1225000.0,7020000.0,17312000.0,,23765000.0,,0.0
Non Current Pension And Other Postretirement Benefit Plans,,,,,,,0.0
Non Current Deferred Taxes Liabilities,8619539000.0,8404457000.0,8253725000.0,,7707167000.0,7849131000.0,
Long Term Debt And Capital Lease Obligation,17265753000.0,15888419000.0,15402589000.0,,13763188000.0,13618213000.0,
Long Term Capital Lease Obligation,30725000.0,33070000.0,36959000.0,,35828000.0,22650000.0,
Long Term Debt,17235028000.0,15855349000.0,15365630000.0,,13727360000.0,13595563000.0,
Long Term Provisions,180046000.0,162695000.0,163035000.0,,159294000.0,205146000.0,
Current Liabilities,1357429000.0,1616051000.0,1886771000.0,,1109833000.0,2132584000.0,
Other Current Liabilities,14164000.0,27064000.0,29160000.0,,152531000.0,200574000.0,
Current Debt And Capital Lease Obligation,459946000.0,408552000.0,604760000.0,,348866000.0,1333850000.0,
Current Capital Lease Obligation,17140000.0,17851000.0,18677000.0,,14086000.0,10274000.0,
Current Debt,442806000.0,390701000.0,586083000.0,,334780000.0,1323576000.0,
Pensionand Other Post Retirement Benefit Plans Current,81343000.0,59577000.0,80421000.0,,76029000.0,56012000.0,
Current Provisions,226116000.0,287996000.0,210460000.0,,,,244333000.0
Payables,570417000.0,802278000.0,959054000.0,,509011000.0,541874000.0,
Other Payable,34243000.0,39015000.0,69203000.0,,,65102000.0,66750000.0
Dividends Payable,12484000.0,260632000.0,422540000.0,,6519000.0,6660000.0,
Total Tax Payable,294753000.0,277914000.0,212866000.0,,249250000.0,193716000.0,
Accounts Payable,228937000.0,224717000.0,254445000.0,,253242000.0,276396000.0,
Total Assets,49954757000.0,47938943000.0,47201372000.0,,43946662000.0,44691886000.0,
Total Non Current Assets,42789583000.0,41481373000.0,40113933000.0,,37341241000.0,36646008000.0,
Other Non Current Assets,211472000.0,196278000.0,190284000.0,,231188000.0,242756000.0,
Financial Assets,35026000.0,34242000.0,20406000.0,,12561000.0,2590000.0,
Long Term Equity Investment,4320138000.0,4285187000.0,4154815000.0,,4649069000.0,4510236000.0,
Investmentsin Subsidiariesat Cost,4320138000.0,4285187000.0,4154815000.0,,4649069000.0,4510236000.0,
