,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,127289176.0,127289176.0,127289000.0,45527658.0,
Share Issued,127289176.0,127289176.0,127289000.0,45527658.0,
Total Debt,,,0.0,0.0,38000.0
Tangible Book Value,-22796000.0,-19597000.0,-3489000.0,-9482000.0,
Invested Capital,-22673000.0,-17204000.0,476000.0,-5533000.0,
Working Capital,-6601000.0,-8427000.0,7153000.0,7054000.0,
Net Tangible Assets,-22796000.0,-19597000.0,-3489000.0,-9482000.0,
Common Stock Equity,-22673000.0,-17204000.0,476000.0,-5533000.0,
Total Capitalization,-22673000.0,-17204000.0,476000.0,-5533000.0,
Total Equity Gross Minority Interest,-22938000.0,-17477000.0,473000.0,-5678000.0,
Minority Interest,-265000.0,-273000.0,-3000.0,-145000.0,
Stockholders Equity,-22673000.0,-17204000.0,476000.0,-5533000.0,
Other Equity Interest,-61177000.0,-72673000.0,-74527000.0,-85714000.0,
Retained Earnings,-312039000.0,-295074000.0,-275540000.0,-270362000.0,
Capital Stock,350000000.0,350000000.0,350000000.0,350000000.0,
Common Stock,350000000.0,350000000.0,350000000.0,350000000.0,
Total Liabilities Net Minority Interest,55609000.0,64344000.0,60153000.0,63833000.0,
Total Non Current Liabilities Net Minority Interest,37975000.0,41207000.0,39325000.0,41450000.0,
Tradeand Other Payables Non Current,34155000.0,41207000.0,39325000.0,41450000.0,
Long Term Debt And Capital Lease Obligation,,,,,0.0
Long Term Debt,,,,,0.0
Long Term Provisions,3820000.0,,,,
Current Liabilities,17634000.0,23137000.0,20828000.0,22383000.0,
Other Current Liabilities,2000.0,2000.0,3000.0,,1047000.0
Current Deferred Taxes Liabilities,,,784000.0,529000.0,358000.0
Current Debt And Capital Lease Obligation,,,0.0,0.0,38000.0
Current Debt,,,0.0,0.0,38000.0
Pensionand Other Post Retirement Benefit Plans Current,525000.0,1436000.0,1040000.0,99000.0,
Payables,16704000.0,20549000.0,19087000.0,18128000.0,
Other Payable,10736000.0,131000.0,137000.0,303000.0,
Total Tax Payable,4791000.0,17980000.0,15876000.0,15223000.0,
Accounts Payable,1177000.0,2438000.0,3074000.0,2602000.0,
Total Assets,32671000.0,46867000.0,60626000.0,58155000.0,
Total Non Current Assets,21638000.0,32158000.0,32645000.0,28718000.0,
Other Non Current Assets,1000.0,1000.0,-1000.0,-1000.0,
Non Current Prepaid Assets,1893000.0,1893000.0,,,
Non Current Deferred Taxes Assets,,,0.0,0.0,428000.0
Long Term Equity Investment,5579000.0,5579000.0,5579000.0,5579000.0,
Investmentsin Subsidiariesat Cost,5579000.0,5579000.0,5579000.0,5579000.0,
Goodwill And Other Intangible Assets,123000.0,2393000.0,3965000.0,3949000.0,
Net PPE,12342000.0,13217000.0,11510000.0,10483000.0,
Gross PPE,12342000.0,13217000.0,11510000.0,10484000.0,
Construction In Progress,0.0,4550000.0,4550000.0,4550000.0,
Other Properties,245000.0,69000.0,321000.0,694000.0,
Machinery Furniture Equipment,12097000.0,8598000.0,6639000.0,5240000.0,
Properties,,,0.0,0.0,0.0
Current Assets,11033000.0,14710000.0,27981000.0,29437000.0,
Other Current Assets,227000.0,1092000.0,,,
Prepaid Assets,347000.0,1389000.0,4756000.0,3438000.0,
Inventory,9143000.0,9762000.0,14367000.0,13061000.0,
Finished Goods,4113000.0,3863000.0,6412000.0,2299000.0,
Work In Process,2666000.0,2246000.0,2215000.0,2097000.0,
Raw Materials,2364000.0,3653000.0,5740000.0,8665000.0,
Other Receivables,,,,245000.0,95000.0
Taxes Receivable,770000.0,1316000.0,910000.0,3028000.0,
Accounts Receivable,298000.0,1146000.0,7417000.0,8355000.0,
Allowance For Doubtful Accounts Receivable,,-3288000.0,-1578000.0,-2949000.0,-3353000.0
Gross Accounts Receivable,,4434000.0,8995000.0,11304000.0,8400000.0
Cash Cash Equivalents And Short Term Investments,248000.0,5000.0,531000.0,1555000.0,
Cash And Cash Equivalents,248000.0,5000.0,531000.0,1555000.0,
Cash Financial,248000.0,5000.0,531000.0,1555000.0,
