,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1521446000.0,1326909000.0,1249959000.0,827040000.0,
Repurchase Of Capital Stock,-36005000.0,-40506000.0,,,
Repayment Of Debt,-670561000.0,-683206000.0,-906246000.0,-762550000.0,
Issuance Of Debt,1977108000.0,1756387000.0,1498361000.0,876002000.0,
Capital Expenditure,-810108000.0,-723618000.0,-484349000.0,-290275000.0,
End Cash Position,503654000.0,642082000.0,1031425000.0,1122299000.0,
Beginning Cash Position,642082000.0,1031425000.0,1122299000.0,1309721000.0,
Changes In Cash,-138428000.0,-389343000.0,-90874000.0,-187422000.0,
Financing Cash Flow,345789000.0,-210174000.0,-258626000.0,-65988000.0,
Net Other Financing Charges,-7565000.0,,,,
Interest Paid Cff,-606635000.0,-421954000.0,-591911000.0,-136141000.0,
Cash Dividends Paid,-220935000.0,-735561000.0,-185535000.0,,-57372000.0
Common Stock Dividend Paid,-220935000.0,-735561000.0,-185535000.0,0.0,
Net Common Stock Issuance,-36005000.0,-40506000.0,,,
Common Stock Payments,-36005000.0,-40506000.0,,,
Net Issuance Payments Of Debt,1306547000.0,1073181000.0,592115000.0,113452000.0,
Net Long Term Debt Issuance,1306547000.0,1073181000.0,592115000.0,113452000.0,
Long Term Debt Payments,-670561000.0,-683206000.0,-906246000.0,-762550000.0,
Long Term Debt Issuance,1977108000.0,1756387000.0,1498361000.0,876002000.0,
Investing Cash Flow,-2815771000.0,-2229696000.0,-1566556000.0,-1238749000.0,
Net Other Investing Changes,-1931116000.0,-1342719000.0,-1061187000.0,-939144000.0,
Net Investment Purchase And Sale,-111197000.0,-170290000.0,11718000.0,12658000.0,
Sale Of Investment,200597000.0,196339000.0,11718000.0,21180000.0,
Purchase Of Investment,-311794000.0,-366629000.0,0.0,-8522000.0,
Net Business Purchase And Sale,0.0,0.0,-36634000.0,-25464000.0,
Purchase Of Business,0.0,0.0,-36634000.0,-25464000.0,
Net Intangibles Purchase And Sale,-727089000.0,-645775000.0,-417899000.0,-211393000.0,
Purchase Of Intangibles,-727089000.0,-645775000.0,-417899000.0,-211393000.0,
Net PPE Purchase And Sale,-46369000.0,-70912000.0,-62554000.0,-75406000.0,
Sale Of PPE,36650000.0,6931000.0,3896000.0,3476000.0,
Purchase Of PPE,-83019000.0,-77843000.0,-66450000.0,-78882000.0,
Operating Cash Flow,2331554000.0,2050527000.0,1734308000.0,1117315000.0,
Taxes Refund Paid,-438577000.0,-461999000.0,-349822000.0,-203590000.0,
Interest Paid Cfo,-586250000.0,-438954000.0,-435463000.0,-357529000.0,
Change In Working Capital,360041000.0,120543000.0,37127000.0,-409594000.0,
Change In Other Current Liabilities,54099000.0,-21758000.0,-14538000.0,-37796000.0,
Change In Other Current Assets,72241000.0,42048000.0,83000.0,-45346000.0,
Change In Accrued Expense,,,0.0,-178835000.0,106164000.0
Change In Payable,514182000.0,358333000.0,420175000.0,192538000.0,
Change In Prepaid Assets,8724000.0,11061000.0,9497000.0,7471000.0,
Change In Inventory,-1127000.0,6626000.0,3797000.0,-29077000.0,
Change In Receivables,-285950000.0,-275561000.0,-329860000.0,-194817000.0,
Other Non Cash Items,528643000.0,572581000.0,276993000.0,259219000.0,
Provisionand Write Offof Assets,273187000.0,233603000.0,-76924000.0,167815000.0,
Deferred Tax,-27075000.0,-15362000.0,101313000.0,75640000.0,
Depreciation And Amortization,946439000.0,801005000.0,789570000.0,730133000.0,
Depreciation,946439000.0,801005000.0,789570000.0,730133000.0,
Pension And Employee Benefit Expense,-1328000.0,7760000.0,58871000.0,54945000.0,
Gain Loss On Investment Securities,-109597000.0,-83199000.0,-73914000.0,-56336000.0,
Net Foreign Currency Exchange Gain Loss,,,,33317000.0,94035000.0
Gain Loss On Sale Of PPE,,,,13250000.0,12585000.0
Net Income From Continuing Operations,1415744000.0,1316920000.0,1379346000.0,843362000.0,
