,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,435698403.2,372683520.0,26244952.9,
Tax Rate For Calcs,0.0,0.2696,0.34,0.0953,
Normalized EBITDA,10259243000.0,19109930000.0,10717176000.0,10467116000.0,
Total Unusual Items,-6646403000.0,1616092000.0,1096128000.0,275393000.0,
Total Unusual Items Excluding Goodwill,-6646403000.0,1616092000.0,1096128000.0,275393000.0,
Net Income From Continuing Operation Net Minority Interest,6558475000.0,10378122000.0,4881788000.0,2648592000.0,
Reconciled Depreciation,4576919000.0,3987775000.0,3621342000.0,2690269000.0,
Reconciled Cost Of Revenue,5035552000.0,5946584000.0,5524993000.0,4832128000.0,
EBITDA,3612840000.0,20726022000.0,11813304000.0,10742509000.0,
EBIT,-964079000.0,16738247000.0,8191962000.0,8052240000.0,
Net Interest Income,-11855132000.0,-12328947000.0,-12934713000.0,-6063843000.0,
Interest Expense,6015871000.0,6117463000.0,6463585000.0,4705030000.0,
Interest Income,60991000.0,138666000.0,153458000.0,1008384000.0,
Normalized Income,13204878000.0,9197728403.2,4158343520.0,2399443952.9,
Net Income From Continuing And Discontinued Operation,6558475000.0,10378122000.0,4549774000.0,3635377000.0,
Total Expenses,27991364000.0,27617429000.0,26293172000.0,27761890000.0,
Total Operating Income As Reported,2092596000.0,19609159000.0,11017128000.0,5164104000.0,
Diluted Average Shares,1975375000.0,2306249333.0,2297865657.0,2301227777.0,
Basic Average Shares,1975375000.0,2275903947.0,2297865657.0,2301227777.0,
Diluted EPS,2.27,4.5,1.98,1.581061,
Basic EPS,2.29,4.56,1.98,1.581061,
Diluted NI Availto Com Stockholders,6558475000.0,10378122000.0,4549774000.0,3635377000.0,
Net Income Common Stockholders,6558475000.0,10378122000.0,4549774000.0,3635377000.0,
Net Income,6558475000.0,10378122000.0,4549774000.0,3635377000.0,
Minority Interests,-1182000.0,-2632000.0,154913000.0,-3005000.0,
Net Income Including Noncontrolling Interests,6559657000.0,10380754000.0,4394861000.0,3638382000.0,
Net Income Discontinuous Operations,0.0,0.0,-332014000.0,986785000.0,
Net Income Continuous Operations,6559657000.0,10380754000.0,4726875000.0,2651597000.0,
Tax Provision,-13539607000.0,240030000.0,-2998498000.0,695613000.0,
Pretax Income,-6979950000.0,10620784000.0,1728377000.0,3347210000.0,
Other Income Expense,-8415049000.0,10385608000.0,3797354000.0,3098710000.0,
Other Non Operating Income Expenses,-3622630000.0,6266311000.0,639136000.0,453540000.0,
Special Income Charges,-7887384000.0,647483000.0,-414627000.0,-2480443000.0,
Gain On Sale Of Ppe,,5695000.0,55692000.0,0.0,0.0
Other Special Charges,884649000.0,-160290000.0,-1246332000.0,2212628000.0,
Impairment Of Capital Assets,-226734000.0,-533774000.0,956492000.0,267815000.0,
Restructuring And Mergern Acquisition,7229469000.0,46581000.0,704467000.0,0.0,
Earnings From Equity Interest,1853984000.0,2503205000.0,2062090000.0,2369777000.0,
Gain On Sale Of Security,1240981000.0,968609000.0,1510755000.0,2755836000.0,
Net Non Operating Interest Income Expense,-11855132000.0,-12328947000.0,-12934713000.0,-6063843000.0,
Total Other Finance Cost,5900252000.0,6350150000.0,6624586000.0,2367197000.0,
Interest Expense Non Operating,6015871000.0,6117463000.0,6463585000.0,4705030000.0,
Interest Income Non Operating,60991000.0,138666000.0,153458000.0,1008384000.0,
Operating Income,13290229000.0,12564123000.0,10865736000.0,6312343000.0,
Operating Expense,22955812000.0,21670844000.0,20768179000.0,22929762000.0,
Other Operating Expenses,14458088000.0,12859648000.0,11336010000.0,8711395000.0,
Other Taxes,312379000.0,267782000.0,578163000.0,611964000.0,
Provision For Doubtful Accounts,-82114000.0,574793000.0,448310000.0,5022082000.0,
Depreciation Amortization Depletion Income Statement,4576919000.0,3987774000.0,3621342000.0,2690269000.0,
Depreciation And Amortization In Income Statement,4576919000.0,3987774000.0,3621342000.0,2690269000.0,
Amortization,,,,,294019000.0
Amortization Of Intangibles Income Statement,,,,,294019000.0
Depreciation Income Statement,,,,,1787440000.0
Selling General And Administration,3690540000.0,3980847000.0,4784354000.0,5894052000.0,
General And Administrative Expense,3690540000.0,3980847000.0,4784354000.0,5894052000.0,
Other Gand A,1461443000.0,2313088000.0,,,
Salaries And Wages,3690540000.0,3980847000.0,4784354000.0,5894052000.0,
Gross Profit,36246041000.0,34234967000.0,31633915000.0,29242105000.0,
Cost Of Revenue,5035552000.0,5946585000.0,5524993000.0,4832128000.0,
Total Revenue,41281593000.0,40181552000.0,37158908000.0,34074233000.0,
Operating Revenue,47863510000.0,47388201000.0,44048679000.0,34074233000.0,
