,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,988880601.0,988880601.0,988880601.0,988880601.0,988880601.0,,
Share Issued,988880601.0,988880601.0,988880601.0,988880601.0,988880601.0,,
Net Debt,14112189000.0,13757386000.0,11901470000.0,,11977909000.0,11629974000.0,
Total Debt,14894602000.0,14571643000.0,12611435000.0,,12775075000.0,12629526000.0,
Tangible Book Value,9047124000.0,8817638000.0,8716898000.0,,8219352000.0,8164437000.0,
Invested Capital,24511978000.0,23836713000.0,21751245000.0,,21302815000.0,21106578000.0,
Working Capital,6032736000.0,5780236000.0,3681396000.0,,3481432000.0,3428089000.0,
Net Tangible Assets,9047124000.0,8817638000.0,8716898000.0,,8219352000.0,8164437000.0,
Capital Lease Obligations,23173000.0,21726000.0,24084000.0,,42516000.0,41924000.0,
Common Stock Equity,9640549000.0,9286796000.0,9163894000.0,,8570256000.0,8518976000.0,
Total Capitalization,22901838000.0,22343735000.0,20306598000.0,,19314030000.0,19143764000.0,
Total Equity Gross Minority Interest,13378882000.0,12829858000.0,12576514000.0,,12053549000.0,12183248000.0,
Minority Interest,3738333000.0,3543062000.0,3412620000.0,,3483293000.0,3664272000.0,
Stockholders Equity,9640549000.0,9286796000.0,9163894000.0,,8570256000.0,8518976000.0,
Other Equity Interest,50342000.0,34104000.0,109269000.0,,10660000.0,19215000.0,
Retained Earnings,545471000.0,207956000.0,0.0,,374422000.0,314586000.0,
Capital Stock,4023099000.0,4023099000.0,4023099000.0,,4023099000.0,3673568000.0,
Common Stock,4023099000.0,4023099000.0,4023099000.0,,4023099000.0,3673568000.0,
Total Liabilities Net Minority Interest,22070209000.0,21511944000.0,19537802000.0,,19281288000.0,18990435000.0,
Total Non Current Liabilities Net Minority Interest,19295645000.0,18994336000.0,16993439000.0,,16206247000.0,16005114000.0,
Other Non Current Liabilities,68130000.0,64822000.0,48037000.0,,40627000.0,37803000.0,
Non Current Pension And Other Postretirement Benefit Plans,1723987000.0,1669068000.0,1641233000.0,,1605127000.0,1595226000.0,
Non Current Deferred Revenue,600302000.0,575606000.0,598045000.0,,527919000.0,505908000.0,
Non Current Deferred Taxes Liabilities,3390710000.0,3376715000.0,3333016000.0,,3081852000.0,3038628000.0,
Long Term Debt And Capital Lease Obligation,13278199000.0,13072893000.0,11160793000.0,,10777022000.0,10657167000.0,
Long Term Capital Lease Obligation,16910000.0,15954000.0,18089000.0,,33248000.0,32379000.0,
Long Term Debt,13261289000.0,13056939000.0,11142704000.0,,10743774000.0,10624788000.0,
Long Term Provisions,234317000.0,235232000.0,212315000.0,,173700000.0,170382000.0,
Current Liabilities,2774564000.0,2517608000.0,2544363000.0,,3075041000.0,2985321000.0,
Other Current Liabilities,76575000.0,67202000.0,67796000.0,,141107000.0,63071000.0,
Current Debt And Capital Lease Obligation,1616403000.0,1498750000.0,1450642000.0,,1998053000.0,1972359000.0,
Current Capital Lease Obligation,6263000.0,5772000.0,5995000.0,,9268000.0,9545000.0,
Current Debt,1610140000.0,1492978000.0,1444647000.0,,1988785000.0,1962814000.0,
Pensionand Other Post Retirement Benefit Plans Current,205273000.0,197533000.0,195594000.0,,194324000.0,186819000.0,
Current Provisions,81942000.0,81556000.0,93940000.0,,152234000.0,96564000.0,
Payables,656855000.0,540127000.0,637951000.0,,479739000.0,487253000.0,
Dividends Payable,141938000.0,73629000.0,286810000.0,,110022000.0,139530000.0,
Total Tax Payable,208403000.0,176219000.0,160407000.0,,157779000.0,128376000.0,
Accounts Payable,306514000.0,290279000.0,190734000.0,,211938000.0,219347000.0,
Total Assets,35449091000.0,34341802000.0,32114316000.0,,31334837000.0,31173683000.0,
Total Non Current Assets,26641791000.0,26043958000.0,25888557000.0,,24778364000.0,24760273000.0,
Other Non Current Assets,81680000.0,79628000.0,76673000.0,,81364000.0,70745000.0,
Non Current Prepaid Assets,3520000.0,4475000.0,5661000.0,,4756000.0,5911000.0,
Non Current Deferred Taxes Assets,173589000.0,175309000.0,173786000.0,,174995000.0,180122000.0,
Financial Assets,12060000.0,7885000.0,7302000.0,,8772000.0,11952000.0,
Long Term Equity Investment,909208000.0,879348000.0,854363000.0,,441432000.0,422309000.0,
Investment Properties,8959000.0,8960000.0,8960000.0,,8960000.0,8960000.0,
Goodwill And Other Intangible Assets,593425000.0,469158000.0,446996000.0,,350904000.0,354539000.0,
Other Intangible Assets,593425000.0,469158000.0,446996000.0,,350904000.0,354539000.0,
