,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,151887603000.0,121461858000.0,11709245000.0,58101859000.0,
Capital Expenditure,-7366486000.0,-5746240000.0,-5031540000.0,-6592814000.0,
End Cash Position,59635525000.0,83167243000.0,56999814000.0,68826279000.0,
Beginning Cash Position,83167243000.0,56999814000.0,68826279000.0,54494681000.0,
Effect Of Exchange Rate Changes,-7550260000.0,13813379000.0,-15866370000.0,-5501147000.0,
Changes In Cash,-15981458000.0,12354050000.0,4039905000.0,19832745000.0,
Financing Cash Flow,-6842512000.0,-21361234000.0,-34341950000.0,-26978741000.0,
Net Other Financing Charges,4062034000.0,-3546145000.0,-17685534000.0,-1573266000.0,
Interest Paid Cff,-220229000.0,-212616000.0,-258197000.0,,
Cash Dividends Paid,-6680889000.0,-14824290000.0,-12956523000.0,-11810305000.0,
Common Stock Dividend Paid,-6680889000.0,-14824290000.0,-12956523000.0,-11810305000.0,
Net Common Stock Issuance,,,,,0.0
Net Issuance Payments Of Debt,,,-6916721000.0,-12230035000.0,-14359434000.0
Net Long Term Debt Issuance,,,-6916721000.0,-12230035000.0,-14359434000.0
Investing Cash Flow,-168393035000.0,-93492814000.0,21641070000.0,-17883187000.0,
Dividends Received Cfi,8369146000.0,7294472000.0,5251011000.0,4216912000.0,
Net Investment Purchase And Sale,-169397556000.0,-95030769000.0,21449449000.0,-16155617000.0,
Sale Of Investment,249038167000.0,348802557000.0,212903743000.0,221718670000.0,
Purchase Of Investment,-418435723000.0,-443833326000.0,-191454294000.0,-237874287000.0,
Net Business Purchase And Sale,-11542000.0,-13500000.0,-31200000.0,645060000.0,
Sale Of Business,3458000.0,,0.0,645060000.0,0.0
Purchase Of Business,-15000000.0,-13500000.0,-31200000.0,0.0,
Net Intangibles Purchase And Sale,-3341714000.0,-2773925000.0,-2009620000.0,-4855443000.0,
Purchase Of Intangibles,-3341714000.0,-2773925000.0,-2009620000.0,-4855443000.0,
Net PPE Purchase And Sale,-4011369000.0,-2969092000.0,-3018570000.0,-1734099000.0,
Sale Of PPE,13403000.0,3223000.0,3350000.0,3272000.0,
Purchase Of PPE,-4024772000.0,-2972315000.0,-3021920000.0,-1737371000.0,
Operating Cash Flow,159254089000.0,127208098000.0,16740785000.0,64694673000.0,
Taxes Refund Paid,-6479491000.0,-10037512000.0,-5519660000.0,-5836491000.0,
Change In Working Capital,74071735000.0,61951159000.0,-66551390000.0,4374422000.0,
Change In Other Current Liabilities,51670704000.0,8878866000.0,-45980083000.0,-13204976000.0,
Change In Other Current Assets,-13533195000.0,-8244607000.0,-1524700000.0,-7235668000.0,
Other Non Cash Items,-606982000.0,142594000.0,45505000.0,-6234000.0,
Provisionand Write Offof Assets,83591299000.0,63348830000.0,29541102000.0,31395624000.0,
Deferred Tax,-11168302000.0,-1460975000.0,7981600000.0,9382630000.0,
Depreciation And Amortization,5978276000.0,5109556000.0,5192367000.0,2833098000.0,
Amortization Cash Flow,2709568000.0,2467259000.0,2356219000.0,,21271000.0
Depreciation,3268708000.0,2642297000.0,2836148000.0,2833098000.0,
Pension And Employee Benefit Expense,-3210025000.0,-2291681000.0,5898798000.0,-2762476000.0,
Gain Loss On Investment Securities,-528584000.0,-508177000.0,-53648000.0,,
Net Foreign Currency Exchange Gain Loss,9097545000.0,-10462402000.0,14293676000.0,-2029866000.0,
Gain Loss On Sale Of PPE,-422143000.0,-277974000.0,-158993000.0,-728274000.0,
Net Income From Continuing Operations,16781938000.0,29171564000.0,33165591000.0,31112242000.0,
