,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,3936360000.0,4210519000.0,4266441000.0,-1027608000.0,
Repurchase Of Capital Stock,-16051000.0,-57538000.0,0.0,0.0,
Repayment Of Debt,-15858854000.0,-17641533000.0,-17012262000.0,-5515484000.0,
Issuance Of Debt,19314590000.0,24566435000.0,22176361000.0,9135588000.0,
Issuance Of Capital Stock,225942000.0,3170224000.0,1418960000.0,2789430000.0,
Capital Expenditure,-37507000.0,-40688000.0,-83072000.0,-4495115000.0,
End Cash Position,2659827000.0,3306364000.0,4612248000.0,3166362000.0,
Other Cash Adjustment Outside Changein Cash,,1000.0,,,
Beginning Cash Position,3306364000.0,4612248000.0,3166362000.0,2996589000.0,
Changes In Cash,-646537000.0,-1305885000.0,1445886000.0,169773000.0,
Financing Cash Flow,-1755334000.0,8633907000.0,5799036000.0,5441037000.0,
Net Other Financing Charges,-26321000.0,56525000.0,35595000.0,146636000.0,
Cash Dividends Paid,-5372846000.0,-1433959000.0,-796686000.0,-1091565000.0,
Net Common Stock Issuance,209891000.0,3112686000.0,1418960000.0,2789430000.0,
Common Stock Payments,-16051000.0,-57538000.0,0.0,0.0,
Common Stock Issuance,225942000.0,3170224000.0,1418960000.0,2789430000.0,
Net Issuance Payments Of Debt,3455736000.0,6924902000.0,5164099000.0,3620104000.0,
Net Long Term Debt Issuance,3455736000.0,6924902000.0,5164099000.0,3620104000.0,
Long Term Debt Payments,-15858854000.0,-17641533000.0,-17012262000.0,-5515484000.0,
Long Term Debt Issuance,19314590000.0,24566435000.0,22176361000.0,9135588000.0,
Investing Cash Flow,-2865070000.0,-14190999000.0,-8702663000.0,-8738771000.0,
Net Other Investing Changes,-8057875000.0,-5946307000.0,-8922892000.0,-4259927000.0,
Dividends Received Cfi,,,,,0.0
Net Investment Purchase And Sale,6265023000.0,-1304866000.0,-3048912000.0,-4194538000.0,
Sale Of Investment,6265023000.0,1030913000.0,0.0,3861896000.0,
Purchase Of Investment,,-2335779000.0,-3048912000.0,-8056434000.0,-1637202000.0
Net Business Purchase And Sale,-1034711000.0,-6899138000.0,3352213000.0,-49118000.0,
Sale Of Business,0.0,0.0,3413000000.0,0.0,
Purchase Of Business,-1034711000.0,-6899138000.0,-60787000.0,-49118000.0,
Net Intangibles Purchase And Sale,-37507000.0,-40688000.0,-83072000.0,-4495115000.0,
Purchase Of Intangibles,-37507000.0,-40688000.0,-83072000.0,-4495115000.0,
Net PPE Purchase And Sale,,,,-235188000.0,-974100000.0
Purchase Of PPE,,,,-235188000.0,-974100000.0
Operating Cash Flow,3973867000.0,4251207000.0,4349513000.0,3467507000.0,
Taxes Refund Paid,-562458000.0,-239365000.0,-388673000.0,-17743000.0,
Interest Paid Cfo,-5052396000.0,-4335392000.0,-4400679000.0,-2428760000.0,
Dividend Received Cfo,341272000.0,0.0,0.0,7875000.0,
Change In Working Capital,-710728000.0,203145000.0,19082000.0,549103000.0,
Change In Other Current Liabilities,347754000.0,278094000.0,-326863000.0,-178883000.0,
Change In Other Current Assets,110576000.0,119763000.0,-90768000.0,1890035000.0,
Change In Accrued Expense,-630576000.0,-454676000.0,-447551000.0,-302874000.0,
Change In Payable,1469811000.0,1015260000.0,1139494000.0,-1336943000.0,
Change In Inventory,-149739000.0,-15288000.0,143252000.0,-66292000.0,
Change In Receivables,-1863843000.0,-627240000.0,-289981000.0,601591000.0,
Other Non Cash Items,1566355000.0,5405336000.0,3203892000.0,2954284000.0,
Stock Based Compensation,,,364326000.0,-172182000.0,-413131000.0
Provisionand Write Offof Assets,776851000.0,696440000.0,1608071000.0,572720000.0,
Deferred Tax,431829000.0,-52286000.0,249509000.0,871640000.0,
Depreciation And Amortization,3138652000.0,2757190000.0,2446807000.0,1725118000.0,
Amortization Cash Flow,3138652000.0,2757190000.0,2446807000.0,1725118000.0,
Pension And Employee Benefit Expense,0.0,136180000.0,132835000.0,116184000.0,
Gain Loss On Investment Securities,-3386229000.0,-3453379000.0,-1012691000.0,-3024761000.0,
Net Income From Continuing Operations,2503931000.0,3767805000.0,2876284000.0,1922003000.0,
