,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,5560612.2,56610691.6,-51974715.0,-40618776.0,
Tax Rate For Calcs,0.2574,0.2894,0.321,0.3498,
Normalized EBITDA,1328557000.0,1260729000.0,1755377000.0,2626792000.0,
Total Unusual Items,21603000.0,195614000.0,-161915000.0,-116120000.0,
Total Unusual Items Excluding Goodwill,21603000.0,195614000.0,-161915000.0,-116120000.0,
Net Income From Continuing Operation Net Minority Interest,488622000.0,555596000.0,787508000.0,1325921000.0,
Reconciled Depreciation,316150000.0,322978000.0,246977000.0,247294000.0,
Reconciled Cost Of Revenue,3677641000.0,3958998000.0,3199994000.0,4015101000.0,
EBITDA,1350160000.0,1456343000.0,1593462000.0,2510672000.0,
EBIT,1034010000.0,1133365000.0,1346485000.0,2263378000.0,
Net Interest Income,-138928000.0,-152766000.0,106674000.0,73389000.0,
Interest Expense,385290000.0,349321000.0,181024000.0,211388000.0,
Interest Income,207657000.0,179708000.0,263025000.0,273449000.0,
Normalized Income,472579612.2,416592691.6,897448285.0,1401422224.0,
Net Income From Continuing And Discontinued Operation,488622000.0,555596000.0,787508000.0,1325921000.0,
Total Expenses,4319215000.0,4734911000.0,3907399000.0,4863794000.0,
Total Operating Income As Reported,,,,2051595000.0,2916490000.0
Diluted Average Shares,111935000.0,100250000.0,113862100.0,110916300.0,
Basic Average Shares,111935000.0,100250000.0,113862100.0,110916300.0,
Diluted EPS,4.0981,5.20201,6.492727,11.227273,
Basic EPS,4.0981,5.20201,6.492727,11.227273,
Diluted NI Availto Com Stockholders,488622000.0,555596000.0,787508000.0,1325921000.0,
Net Income Common Stockholders,488622000.0,555596000.0,787508000.0,1325921000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,488622000.0,555596000.0,787508000.0,1325921000.0,
Minority Interests,6878000.0,-1522000.0,-3765000.0,-8382000.0,
Net Income Including Noncontrolling Interests,481744000.0,557118000.0,791273000.0,1334303000.0,
Net Income Continuous Operations,481744000.0,557118000.0,791273000.0,1334303000.0,
Tax Provision,166976000.0,226926000.0,374188000.0,717687000.0,
Pretax Income,648720000.0,784044000.0,1165461000.0,2051990000.0,
Special Income Charges,21603000.0,195614000.0,-161915000.0,-116120000.0,
Other Special Charges,-21603000.0,-238802000.0,161915000.0,116120000.0,
Write Off,0.0,3486000.0,0.0,0.0,
Restructuring And Mergern Acquisition,0.0,39702000.0,0.0,0.0,
Net Non Operating Interest Income Expense,-138928000.0,-152766000.0,106674000.0,73389000.0,
Total Other Finance Cost,-38705000.0,-16847000.0,-24673000.0,-11328000.0,
Interest Expense Non Operating,385290000.0,349321000.0,181024000.0,211388000.0,
Interest Income Non Operating,207657000.0,179708000.0,263025000.0,273449000.0,
Operating Income,823461000.0,696688000.0,989889000.0,2406612000.0,
Operating Expense,641574000.0,775913000.0,707405000.0,848693000.0,
Other Operating Expenses,79891000.0,124312000.0,33522000.0,74856000.0,
Selling General And Administration,673638000.0,827758000.0,673883000.0,780513000.0,
Selling And Marketing Expense,240277000.0,270857000.0,227927000.0,272527000.0,
General And Administrative Expense,433361000.0,556901000.0,445956000.0,507986000.0,
Gross Profit,1465035000.0,1472601000.0,1697294000.0,3255305000.0,
Cost Of Revenue,3677641000.0,3958998000.0,3199994000.0,4015101000.0,
Total Revenue,5142676000.0,5431599000.0,4897288000.0,7270406000.0,
Operating Revenue,5142676000.0,5431599000.0,4897288000.0,7270406000.0,
