,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,1148400000.0,-115600000.0,61200000.0,356339622.641509,462254901.960784,
Tax Rate For Calcs,0.4,0.34,0.34,0.264151,0.22549,
Normalized EBITDA,590000000.0,2465000000.0,-87000000.0,1012000000.0,1252000000.0,
Total Unusual Items,2871000000.0,-340000000.0,180000000.0,1349000000.0,2050000000.0,
Total Unusual Items Excluding Goodwill,2871000000.0,-340000000.0,180000000.0,1349000000.0,2050000000.0,
Net Income From Continuing Operation Net Minority Interest,1446000000.0,-10285000000.0,-26000000.0,-267000000.0,698000000.0,
Reconciled Depreciation,1173000000.0,1160000000.0,1085000000.0,1237000000.0,1191000000.0,
Reconciled Cost Of Revenue,14388000000.0,16653000000.0,16863000000.0,17495000000.0,18150000000.0,
EBITDA,3461000000.0,2125000000.0,93000000.0,2361000000.0,3302000000.0,
EBIT,2288000000.0,965000000.0,-992000000.0,1124000000.0,2111000000.0,
Net Interest Income,-1528000000.0,-587000000.0,-1215000000.0,-1375000000.0,-1335000000.0,
Interest Expense,1335000000.0,1505000000.0,1599000000.0,1654000000.0,1295000000.0,
Interest Income,136000000.0,143000000.0,384000000.0,279000000.0,210000000.0,
Normalized Income,-276600000.0,-10060600000.0,-144800000.0,-1259660377.358491,-889745098.039216,
Net Income From Continuing And Discontinued Operation,1446000000.0,-10285000000.0,-26000000.0,-267000000.0,698000000.0,
Total Expenses,15705000000.0,15988000000.0,18097000000.0,18815000000.0,19459000000.0,
Total Operating Income As Reported,-389000000.0,,-1687000000.0,-504000000.0,99000000.0,
Diluted Average Shares,797089466.0,796968412.0,796968412.0,796968412.0,796894623.0,
Basic Average Shares,797089466.0,796968412.0,796968412.0,796968412.0,796894623.0,
Diluted EPS,1.8141,-12.903899,-0.032624,-0.33502,0.8759,
Basic EPS,1.8141,-12.903899,-0.032624,-0.33502,0.8759,
Diluted NI Availto Com Stockholders,1446000000.0,-10285000000.0,-26000000.0,-267000000.0,698000000.0,
Net Income Common Stockholders,1446000000.0,-10285000000.0,-26000000.0,-267000000.0,698000000.0,
Net Income,1446000000.0,-10285000000.0,-26000000.0,-267000000.0,698000000.0,
Minority Interests,200000000.0,744000000.0,148000000.0,123000000.0,66000000.0,
Net Income Including Noncontrolling Interests,1246000000.0,-11029000000.0,-174000000.0,-390000000.0,632000000.0,
Net Income Continuous Operations,1246000000.0,-11029000000.0,-174000000.0,-390000000.0,632000000.0,
Tax Provision,-293000000.0,10489000000.0,-2417000000.0,-140000000.0,184000000.0,
Pretax Income,953000000.0,-540000000.0,-2591000000.0,-530000000.0,816000000.0,
Other Income Expense,2698000000.0,-127000000.0,-578000000.0,1803000000.0,2150000000.0,
Other Non Operating Income Expenses,-59000000.0,,-741000000.0,440000000.0,107000000.0,-2497000000.0
Special Income Charges,1000000.0,-104000000.0,-131000000.0,2000000.0,-2000000.0,
Other Special Charges,,,,-20000000.0,,
Write Off,-1000000.0,-6000000.0,131000000.0,-2000000.0,2000000.0,
Restructuring And Mergern Acquisition,,,,4000000.0,,
Earnings From Equity Interest,-114000000.0,19000000.0,-17000000.0,14000000.0,-7000000.0,
Gain On Sale Of Security,2870000000.0,-236000000.0,311000000.0,1347000000.0,2052000000.0,
Net Non Operating Interest Income Expense,-1528000000.0,-587000000.0,-1215000000.0,-1375000000.0,-1335000000.0,
Total Other Finance Cost,329000000.0,-775000000.0,,392000000.0,250000000.0,-204000000.0
Interest Expense Non Operating,1335000000.0,1505000000.0,1599000000.0,1654000000.0,1295000000.0,
Interest Income Non Operating,136000000.0,143000000.0,384000000.0,279000000.0,210000000.0,
Operating Income,-217000000.0,113000000.0,-798000000.0,-958000000.0,1000000.0,
Operating Expense,1317000000.0,-665000000.0,1234000000.0,1320000000.0,1309000000.0,
Other Operating Expenses,,,,-222000000.0,,1974000000.0
Other Taxes,,,,-297000000.0,,
Research And Development,102000000.0,105000000.0,121000000.0,108000000.0,126000000.0,
Selling General And Administration,1215000000.0,1174000000.0,1113000000.0,1212000000.0,1183000000.0,
Selling And Marketing Expense,504000000.0,506000000.0,527000000.0,514000000.0,520000000.0,
General And Administrative Expense,711000000.0,668000000.0,586000000.0,698000000.0,663000000.0,
Other Gand A,711000000.0,668000000.0,586000000.0,698000000.0,663000000.0,
Gross Profit,1100000000.0,-552000000.0,436000000.0,362000000.0,1310000000.0,
Cost Of Revenue,14388000000.0,16653000000.0,16863000000.0,17495000000.0,18150000000.0,
Total Revenue,15488000000.0,16101000000.0,17299000000.0,17857000000.0,19460000000.0,
Excise Taxes,2541000000.0,,,,3072000000.0,
Operating Revenue,18093000000.0,16101000000.0,17299000000.0,17857000000.0,22603000000.0,
