,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,289035000.0,116327000.0,67699000.0,38141000.0,
Repurchase Of Capital Stock,,-9949000.0,,-3398000.0,
Repayment Of Debt,-247112000.0,-213248000.0,-100536000.0,-157575000.0,
Issuance Of Debt,,297975000.0,198869000.0,479760000.0,
Capital Expenditure,-92083000.0,-124193000.0,-91876000.0,-108626000.0,
End Cash Position,261932000.0,370728000.0,215267000.0,180764000.0,
Beginning Cash Position,370728000.0,215267000.0,180764000.0,213704000.0,
Changes In Cash,-108796000.0,155461000.0,34503000.0,-32940000.0,
Financing Cash Flow,-334305000.0,16844000.0,29369000.0,242556000.0,
Net Other Financing Charges,163000.0,1951000.0,1953000.0,1953000.0,
Cash Dividends Paid,-19607000.0,,,,-40610000.0
Net Common Stock Issuance,,-9949000.0,,-3398000.0,
Common Stock Payments,,-9949000.0,,-3398000.0,
Net Issuance Payments Of Debt,-247112000.0,84727000.0,98333000.0,322185000.0,
Net Long Term Debt Issuance,-247112000.0,84727000.0,98333000.0,322185000.0,
Long Term Debt Payments,-247112000.0,-213248000.0,-100536000.0,-157575000.0,
Long Term Debt Issuance,,297975000.0,198869000.0,479760000.0,
Investing Cash Flow,-155609000.0,-101903000.0,-154441000.0,-422263000.0,
Net Other Investing Changes,,,,,-53850000.0
Net Investment Purchase And Sale,,81590000.0,-10586000.0,-25124000.0,-75258000.0
Sale Of Investment,,514277000.0,881741000.0,858745000.0,328461000.0
Purchase Of Investment,,-432687000.0,-892327000.0,-883869000.0,-403719000.0
Net Business Purchase And Sale,-63526000.0,-59300000.0,-51979000.0,-288513000.0,
Sale Of Business,,,91000.0,6697000.0,8071000.0
Purchase Of Business,-63526000.0,-59300000.0,-52070000.0,-295210000.0,
Net Intangibles Purchase And Sale,-43118000.0,-47334000.0,-40777000.0,-38070000.0,
Purchase Of Intangibles,-43118000.0,-47334000.0,-40777000.0,-38070000.0,
Net PPE Purchase And Sale,-48965000.0,-76859000.0,-51099000.0,-70556000.0,
Purchase Of PPE,-48965000.0,-76859000.0,-51099000.0,-70556000.0,
Operating Cash Flow,381118000.0,240520000.0,159575000.0,146767000.0,
Taxes Refund Paid,-4544000.0,-3083000.0,-2434000.0,-5572000.0,
Interest Paid Cfo,-221278000.0,-211720000.0,-203353000.0,-130551000.0,
Change In Working Capital,-302177000.0,-220942000.0,-188329000.0,-181764000.0,
Change In Other Current Liabilities,15339000.0,19007000.0,1920000.0,469000.0,
Change In Other Current Assets,-55078000.0,19329000.0,-37093000.0,-34659000.0,
Change In Accrued Expense,7207000.0,11133000.0,5250000.0,11943000.0,
Change In Payable,-35191000.0,-28825000.0,13519000.0,-9720000.0,
Change In Receivables,-234454000.0,-241586000.0,-171925000.0,-149797000.0,
Other Non Cash Items,222948000.0,196760000.0,200242000.0,196130000.0,
Provisionand Write Offof Assets,218447000.0,215749000.0,162864000.0,112105000.0,
Depreciation And Amortization,224640000.0,222434000.0,225863000.0,214318000.0,
Amortization Cash Flow,,59963000.0,63713000.0,,
Depreciation,224640000.0,222434000.0,225863000.0,214318000.0,
Gain Loss On Investment Securities,312000.0,-9939000.0,-66000.0,-24949000.0,
Net Income From Continuing Operations,230740000.0,13631000.0,-23660000.0,-214911000.0,
