,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,41365380.0,27581140.0,10520930.0,59667620.0,
Tax Rate For Calcs,0.21,0.17,0.07,0.34,
Normalized EBITDA,1720015000.0,1675449000.0,993698000.0,495207000.0,
Total Unusual Items,196978000.0,162242000.0,150299000.0,175493000.0,
Total Unusual Items Excluding Goodwill,196978000.0,162242000.0,150299000.0,175493000.0,
Net Income From Continuing Operation Net Minority Interest,1223349000.0,1200019000.0,816159000.0,449114000.0,
Reconciled Depreciation,156471000.0,167592000.0,146369000.0,119808000.0,
Reconciled Cost Of Revenue,6743255000.0,6462477000.0,5144577000.0,4586109000.0,
EBITDA,1916993000.0,1837691000.0,1143997000.0,670700000.0,
EBIT,1760522000.0,1670099000.0,997628000.0,550892000.0,
Net Interest Income,-411113000.0,-99433000.0,-37269000.0,-61997000.0,
Interest Expense,193073000.0,199478000.0,132078000.0,137608000.0,
Interest Income,28976000.0,53718000.0,49189000.0,48407000.0,
Normalized Income,1067736380.0,1065358140.0,676380930.0,333288620.0,
Net Income From Continuing And Discontinued Operation,1223349000.0,1200019000.0,816159000.0,449114000.0,
Total Expenses,7616208000.0,7213738000.0,5844011000.0,5123858000.0,
Total Operating Income As Reported,1349620000.0,1457572000.0,800574000.0,265779000.0,
Diluted Average Shares,1239566000.0,1486402800.0,1242797160.0,1249898760.0,
Basic Average Shares,1239566000.0,1486402800.0,1242797160.0,1241321400.0,
Diluted EPS,0.97892,0.800075,0.652977,0.359318,
Basic EPS,0.98692,0.807333,0.656712,0.361803,
Diluted NI Availto Com Stockholders,1223349000.0,1200019000.0,816159000.0,449114000.0,
Net Income Common Stockholders,1223349000.0,1200019000.0,816159000.0,449114000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,1223349000.0,1200019000.0,816159000.0,449114000.0,
Minority Interests,-12159000.0,-22358000.0,5348000.0,12312000.0,
Net Income Including Noncontrolling Interests,1235508000.0,1222377000.0,810811000.0,436802000.0,
Net Income Continuous Operations,1235508000.0,1222377000.0,810811000.0,436802000.0,
Tax Provision,331941000.0,248244000.0,54739000.0,-23518000.0,
Pretax Income,1567449000.0,1470621000.0,865550000.0,413284000.0,
Special Income Charges,,,,0.0,24097000.0
Other Special Charges,,,,,-29681000.0
Impairment Of Capital Assets,,,,0.0,5584000.0
Restructuring And Mergern Acquisition,,,,,0.0
Net Non Operating Interest Income Expense,-411113000.0,-99433000.0,-37269000.0,-61997000.0,
Total Other Finance Cost,247016000.0,-46327000.0,-45620000.0,-27204000.0,
Interest Expense Non Operating,193073000.0,199478000.0,132078000.0,137608000.0,
Interest Income Non Operating,28976000.0,53718000.0,49189000.0,48407000.0,
Operating Income,1441340000.0,1380099000.0,839207000.0,291760000.0,
Operating Expense,872953000.0,751261000.0,699434000.0,537749000.0,
Other Operating Expenses,-17191000.0,18832000.0,60646000.0,59318000.0,
Selling General And Administration,890144000.0,732429000.0,638788000.0,486912000.0,
Selling And Marketing Expense,417611000.0,352368000.0,333135000.0,231283000.0,
General And Administrative Expense,472533000.0,380061000.0,305653000.0,255629000.0,
Gross Profit,2314293000.0,2131360000.0,1538641000.0,829509000.0,
Cost Of Revenue,6743255000.0,6462477000.0,5144577000.0,4586109000.0,
Total Revenue,9057548000.0,8593837000.0,6683218000.0,5415618000.0,
Operating Revenue,9057548000.0,8593837000.0,6683218000.0,5415618000.0,
