,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-18609586.8,11263180.0,-3378202.116722,-14053900.0,-11499936.706737,
Tax Rate For Calcs,0.3297,0.34,0.125733,0.34,0.244451,
Normalized EBITDA,214012000.0,148110000.0,170171000.0,219864000.0,218118000.0,
Total Unusual Items,-56444000.0,33127000.0,-26868000.0,-41335000.0,-47044000.0,
Total Unusual Items Excluding Goodwill,-56444000.0,33127000.0,-26868000.0,-41335000.0,-47044000.0,
Net Income From Continuing Operation Net Minority Interest,18635000.0,-41491000.0,13499000.0,18122000.0,11755000.0,
Reconciled Depreciation,58364000.0,69716000.0,69990000.0,76380000.0,84239000.0,
Reconciled Cost Of Revenue,39774000.0,42661000.0,46290000.0,49301000.0,48018000.0,
EBITDA,157568000.0,181237000.0,143303000.0,178529000.0,171074000.0,
EBIT,99201000.0,111521000.0,73236000.0,102149000.0,86835000.0,
Net Interest Income,-75802000.0,-84949000.0,-65168000.0,-44819000.0,-68768000.0,
Interest Expense,67700000.0,67894000.0,56701000.0,66770000.0,68950000.0,
Interest Income,3346000.0,12164000.0,5077000.0,34445000.0,5835000.0,
Normalized Income,56469413.2,-63354820.0,36988797.883278,45403100.0,47299063.293263,
Net Income From Continuing And Discontinued Operation,18635000.0,-33479000.0,11955000.0,18122000.0,14067000.0,
Total Expenses,200358000.0,305138000.0,268586000.0,235657000.0,255845000.0,
Rent Expense Supplemental,152000.0,53000.0,37000.0,93000.0,104000.0,
Total Operating Income As Reported,77484000.0,90357000.0,64606000.0,,58843000.0,-4521000.0
Diluted Average Shares,283928268.0,,284137785.0,282905340.0,282867484.0,
Basic Average Shares,282240662.0,,283122458.0,282687458.0,281340000.0,
Diluted EPS,0.06563,,0.04207,0.06406,0.04973,
Basic EPS,0.06603,,0.04223,0.06411,0.05,
Diluted NI Availto Com Stockholders,18635000.0,-33479000.0,11955000.0,18122000.0,14067000.0,
Net Income Common Stockholders,18635000.0,-33479000.0,11955000.0,18122000.0,14067000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Net Income,18635000.0,-33479000.0,11955000.0,18122000.0,14067000.0,
Minority Interests,-2479000.0,-2389000.0,-957000.0,-1279000.0,-1758000.0,
Net Income Including Noncontrolling Interests,21114000.0,-31090000.0,12912000.0,19401000.0,15825000.0,
Net Income Discontinuous Operations,0.0,8012000.0,-1544000.0,,2312000.0,
Net Income Continuous Operations,21114000.0,-39102000.0,14456000.0,19401000.0,13513000.0,
Tax Provision,10387000.0,82729000.0,2079000.0,15978000.0,4372000.0,
Pretax Income,31501000.0,43627000.0,16535000.0,35379000.0,17885000.0,
Special Income Charges,-56444000.0,40018000.0,-26868000.0,-48827000.0,-47044000.0,
Other Special Charges,26916000.0,,34824000.0,24798000.0,11881000.0,38936000.0
Write Off,29528000.0,25997000.0,26868000.0,24029000.0,35163000.0,
Net Non Operating Interest Income Expense,-75802000.0,-84949000.0,-65168000.0,-44819000.0,-68768000.0,
Total Other Finance Cost,11448000.0,29219000.0,13544000.0,12494000.0,5653000.0,
Interest Expense Non Operating,67700000.0,67894000.0,56701000.0,66770000.0,68950000.0,
Interest Income Non Operating,3346000.0,12164000.0,5077000.0,34445000.0,5835000.0,
Operating Income,134101000.0,50720000.0,94237000.0,121533000.0,106344000.0,
Operating Expense,160584000.0,262477000.0,222296000.0,186356000.0,207827000.0,
Other Operating Expenses,21589000.0,103493000.0,64233000.0,21178000.0,32111000.0,
Depreciation And Amortization In Income Statement,58367000.0,69716000.0,70067000.0,76328000.0,84238000.0,
Depreciation Income Statement,58367000.0,69716000.0,70067000.0,76328000.0,84238000.0,
Selling General And Administration,40989000.0,43792000.0,44901000.0,44978000.0,48054000.0,
Selling And Marketing Expense,17715000.0,18108000.0,18920000.0,19404000.0,22452000.0,
General And Administrative Expense,23274000.0,25684000.0,25981000.0,25574000.0,25602000.0,
Gross Profit,294685000.0,313197000.0,316533000.0,307889000.0,314171000.0,
Cost Of Revenue,39774000.0,42661000.0,46290000.0,49301000.0,48018000.0,
Total Revenue,334459000.0,355858000.0,362823000.0,357190000.0,362189000.0,
Operating Revenue,334459000.0,355858000.0,362823000.0,357190000.0,362189000.0,
