,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,210425000.0,58950000.0,402448000.0,-1296228000.0,
Repurchase Of Capital Stock,-11694000.0,0.0,0.0,,
Repayment Of Debt,-188097000.0,-87500000.0,-462939000.0,0.0,
Issuance Of Debt,0.0,0.0,100000000.0,0.0,
Issuance Of Capital Stock,,0.0,0.0,1200000000.0,0.0
Capital Expenditure,-40495000.0,-90361000.0,-88361000.0,-60943000.0,
End Cash Position,11232000.0,18861000.0,20335000.0,17793000.0,
Beginning Cash Position,18861000.0,20335000.0,17793000.0,38774000.0,
Effect Of Exchange Rate Changes,-10428000.0,32397000.0,-25774000.0,-19457000.0,
Changes In Cash,2799000.0,-33871000.0,28316000.0,-1524000.0,
Financing Cash Flow,-207626000.0,-92821000.0,-374132000.0,1158227000.0,
Net Other Financing Charges,-1784000.0,,,,
Cash Dividends Paid,,,,-11000.0,-24815000.0
Common Stock Dividend Paid,,,,-11000.0,-24815000.0
Net Common Stock Issuance,-11694000.0,0.0,0.0,1200000000.0,
Common Stock Payments,-11694000.0,0.0,0.0,,
Common Stock Issuance,,0.0,0.0,1200000000.0,0.0
Net Issuance Payments Of Debt,-188097000.0,-87500000.0,-362939000.0,0.0,
Net Long Term Debt Issuance,-188097000.0,-87500000.0,-362939000.0,0.0,
Long Term Debt Payments,-188097000.0,-87500000.0,-462939000.0,0.0,
Long Term Debt Issuance,0.0,0.0,100000000.0,0.0,
Investing Cash Flow,-40495000.0,-90361000.0,-88361000.0,75534000.0,
Net Other Investing Changes,,,,57255000.0,-925000.0
Dividends Received Cfi,,,,0.0,0.0
Net Investment Purchase And Sale,,,0.0,-684804000.0,222493000.0
Sale Of Investment,,,,2748240000.0,3537836000.0
Purchase Of Investment,,,0.0,-3433044000.0,-3315343000.0
Net Intangibles Purchase And Sale,-31548000.0,-64681000.0,-65038000.0,-60943000.0,
Purchase Of Intangibles,-31548000.0,-64681000.0,-65038000.0,-60943000.0,
Net PPE Purchase And Sale,-8947000.0,-25680000.0,-23323000.0,136477000.0,
Sale Of PPE,,0.0,0.0,136477000.0,0.0
Purchase Of PPE,-8947000.0,-25680000.0,-23323000.0,-6088000.0,
Operating Cash Flow,250920000.0,149311000.0,490809000.0,-1235285000.0,
Taxes Refund Paid,-175456000.0,-96130000.0,-33538000.0,-12130000.0,
Interest Paid Cfo,-98363000.0,-35846000.0,-112421000.0,-93721000.0,
Change In Working Capital,100745000.0,-464019000.0,731799000.0,-556477000.0,
Change In Other Current Liabilities,49358000.0,75953000.0,119442000.0,147275000.0,
Change In Other Current Assets,149574000.0,-64358000.0,619595000.0,-354491000.0,
Change In Payable,-193073000.0,-818018000.0,-113814000.0,-436998000.0,
Change In Prepaid Assets,35583000.0,-33115000.0,70290000.0,-34435000.0,
Change In Receivables,9360000.0,362177000.0,-186042000.0,-401306000.0,
Other Non Cash Items,-6121000.0,3412000.0,805000.0,10208000.0,
Provisionand Write Offof Assets,-23782000.0,-9123000.0,10306000.0,0.0,
Depreciation And Amortization,85066000.0,95880000.0,57804000.0,49524000.0,
Depreciation,85066000.0,95880000.0,57804000.0,49524000.0,
Net Foreign Currency Exchange Gain Loss,-22261000.0,-166079000.0,-40123000.0,-146566000.0,
Gain Loss On Sale Of PPE,147000.0,469000.0,54000.0,-81323000.0,
Net Income From Continuing Operations,390945000.0,805740000.0,-123853000.0,-420739000.0,
Cash Flowsfromusedin Operating Activities Direct,,,,,-129861000.0
Classesof Cash Payments,,,,,-22574222000.0
Other Cash Paymentsfrom Operating Activities,,,,,-12553205000.0
Classesof Cash Receiptsfrom Operating Activities,,,,,22444361000.0
Other Cash Receiptsfrom Operating Activities,,,,,11623239000.0
