,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-15674972.345265,-772430360.0,,-17482869.457736,-10566478.775601,-76149514.551386
Tax Rate For Calcs,0.330779,0.34,,0.249037,0.297563,0.117204
Normalized EBITDA,2743939000.0,2409013000.0,,2470012000.0,2244406000.0,2069346000.0
Total Unusual Items,-47388000.0,-2271854000.0,,-70202000.0,-35510000.0,-649717000.0
Total Unusual Items Excluding Goodwill,-47388000.0,-2271854000.0,,-70202000.0,-35510000.0,-649717000.0
Net Income From Continuing Operation Net Minority Interest,356454000.0,-463101000.0,,299529000.0,257764000.0,109797000.0
Reconciled Depreciation,902394000.0,935652000.0,,936543000.0,873836000.0,832866000.0
Reconciled Cost Of Revenue,14421794000.0,15126002000.0,,15495203000.0,15428783000.0,14802534000.0
EBITDA,2696551000.0,137159000.0,,2399810000.0,2208896000.0,1419629000.0
EBIT,1794157000.0,-798493000.0,,1463267000.0,1335060000.0,586763000.0
Net Interest Income,-212911000.0,-175431000.0,,-276425000.0,-163132000.0,390074000.0
Interest Expense,282264000.0,342728000.0,,314436000.0,258940000.0,219822000.0
Interest Income,69353000.0,127651000.0,,77657000.0,95808000.0,110937000.0
Normalized Income,388167027.654735,1036322640.0,,352248130.542264,282707521.224399,683364485.448614
Net Income From Continuing And Discontinued Operation,356454000.0,-463101000.0,,299529000.0,257764000.0,109797000.0
Total Expenses,14938280000.0,15770642000.0,,16067570000.0,15998506000.0,15907993000.0
Diluted Average Shares,1324907948.0,1324905265.0,1324907948.0,1325197774.0,998697629.0,
Basic Average Shares,1324907948.0,1324905265.0,1324907948.0,1325197774.0,998697629.0,
Diluted EPS,0.27,-0.35,0.285007,0.225006,0.26,
Basic EPS,0.27,-0.35,0.285007,0.225006,0.26,
Diluted NI Availto Com Stockholders,356454000.0,-463101000.0,,299529000.0,257764000.0,109797000.0
Net Income Common Stockholders,356454000.0,-463101000.0,,299529000.0,257764000.0,109797000.0
Otherunder Preferred Stock Dividend,0.0,0.0,,0.0,0.0,0.0
Net Income,356454000.0,-463101000.0,,299529000.0,257764000.0,109797000.0
Minority Interests,-655336000.0,831731000.0,,-563201000.0,-498142000.0,-214137000.0
Net Income Including Noncontrolling Interests,1011790000.0,-1294832000.0,,862730000.0,755906000.0,323934000.0
Net Income Continuous Operations,1011790000.0,-1294832000.0,,862730000.0,755906000.0,323934000.0
Tax Provision,500103000.0,153611000.0,,286101000.0,320214000.0,43007000.0
Pretax Income,1511893000.0,-1141221000.0,,1148831000.0,1076120000.0,366941000.0
Special Income Charges,-28413000.0,-2072399000.0,,-62908000.0,-3948000.0,-148937000.0
Other Special Charges,,2078928000.0,,60277000.0,,377938000.0
Write Off,28413000.0,,,2631000.0,3948000.0,
Net Non Operating Interest Income Expense,-212911000.0,-175431000.0,,-276425000.0,-163132000.0,390074000.0
Total Other Finance Cost,,,,39646000.0,,
Interest Expense Non Operating,282264000.0,342728000.0,,314436000.0,258940000.0,219822000.0
Interest Income Non Operating,69353000.0,127651000.0,,77657000.0,95808000.0,110937000.0
Operating Income,1777381000.0,1203661000.0,,1458180000.0,1376830000.0,914551000.0
Operating Expense,516486000.0,644640000.0,,572367000.0,569723000.0,1105459000.0
Other Operating Expenses,48463000.0,159653000.0,,89456000.0,47474000.0,567752000.0
Selling General And Administration,525320000.0,511338000.0,,560312000.0,546624000.0,589374000.0
Selling And Marketing Expense,185563000.0,187020000.0,,205407000.0,193912000.0,199285000.0
General And Administrative Expense,339757000.0,324318000.0,,354905000.0,352712000.0,390089000.0
Gross Profit,2293867000.0,1848301000.0,,2030547000.0,1946553000.0,2020010000.0
Cost Of Revenue,14421794000.0,15126002000.0,,15495203000.0,15428783000.0,14802534000.0
Total Revenue,16715661000.0,16974303000.0,,17525750000.0,17375336000.0,16822544000.0
Operating Revenue,16715661000.0,16974303000.0,,17525750000.0,17375336000.0,16822544000.0
