,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,73412455.509503,-364345360.0,-100574720.0,49747213.9,
Tax Rate For Calcs,0.304423,0.34,0.34,0.2729,
Normalized EBITDA,6281405000.0,3031143000.0,3981921000.0,2122482000.0,
Total Unusual Items,241153000.0,-1071604000.0,-295808000.0,182291000.0,
Total Unusual Items Excluding Goodwill,241153000.0,-1071604000.0,-295808000.0,182291000.0,
Net Income From Continuing Operation Net Minority Interest,1157575000.0,42013000.0,217685000.0,375774000.0,
Reconciled Depreciation,2793602000.0,1689631000.0,1611748000.0,838522000.0,
Reconciled Cost Of Revenue,13011489000.0,7434022000.0,6379745000.0,4251279000.0,
EBITDA,6522558000.0,1959539000.0,3686113000.0,2304773000.0,
EBIT,3728956000.0,269908000.0,2074365000.0,1466251000.0,
Net Interest Income,-1889377000.0,-2140197000.0,-2026452000.0,-742988000.0,
Interest Expense,1296976000.0,1619686000.0,1792808000.0,949458000.0,
Interest Income,26321000.0,56842000.0,7612000.0,10955000.0,
Normalized Income,989834455.509503,749271640.0,412918280.0,243230213.9,
Net Income From Continuing And Discontinued Operation,1157575000.0,42013000.0,217685000.0,375774000.0,
Total Expenses,14742202000.0,8509991000.0,7417959000.0,5132462000.0,
Rent Expense Supplemental,5758000.0,4729000.0,5828000.0,30931000.0,
Diluted Average Shares,,1931389721.0,1583685560.0,1395215217.0,1265016862.0
Basic Average Shares,,1931389721.0,1582672288.0,1395215217.0,1265016862.0
Diluted EPS,,0.021746,0.13745,0.26926,0.92025
Basic EPS,,0.021746,0.13754,0.26933,0.9275
Diluted NI Availto Com Stockholders,1157575000.0,42013000.0,217685000.0,375774000.0,
Net Income Common Stockholders,1157575000.0,42013000.0,217685000.0,375774000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,1157575000.0,42013000.0,217685000.0,375774000.0,
Minority Interests,-534055000.0,-507459000.0,-85747000.0,0.0,
Net Income Including Noncontrolling Interests,1691630000.0,549472000.0,303432000.0,375774000.0,
Net Income Continuous Operations,1691630000.0,549472000.0,303432000.0,375774000.0,
Tax Provision,740350000.0,-1899250000.0,-21875000.0,141019000.0,
Pretax Income,2431980000.0,-1349778000.0,281557000.0,516793000.0,
Special Income Charges,39968000.0,-672446000.0,-1685000.0,285015000.0,
Other Special Charges,-67968000.0,37698000.0,1685000.0,52733000.0,
Write Off,0.0,634748000.0,0.0,0.0,
Restructuring And Mergern Acquisition,28000000.0,0.0,0.0,-337748000.0,
Net Non Operating Interest Income Expense,-1889377000.0,-2140197000.0,-2026452000.0,-742988000.0,
Total Other Finance Cost,618722000.0,577353000.0,241256000.0,-195515000.0,
Interest Expense Non Operating,1296976000.0,1619686000.0,1792808000.0,949458000.0,
Interest Income Non Operating,26321000.0,56842000.0,7612000.0,10955000.0,
Operating Income,3673854000.0,2877514000.0,2672936000.0,996141000.0,
Operating Expense,1730713000.0,1075969000.0,1038214000.0,881183000.0,
Other Operating Expenses,461441000.0,138178000.0,71579000.0,135568000.0,
Depreciation And Amortization In Income Statement,1033674000.0,487924000.0,536444000.0,142640000.0,
Depreciation Income Statement,1033674000.0,487924000.0,536444000.0,142640000.0,
Selling General And Administration,138382000.0,130740000.0,153070000.0,238123000.0,
General And Administrative Expense,138382000.0,130740000.0,153070000.0,238123000.0,
Rent And Landing Fees,5758000.0,4729000.0,5828000.0,5438000.0,
Gross Profit,5404567000.0,3953483000.0,3711150000.0,1877324000.0,
Cost Of Revenue,13011489000.0,7434022000.0,6379745000.0,4251279000.0,
Total Revenue,18416056000.0,11387505000.0,10090895000.0,6128603000.0,
Operating Revenue,18416056000.0,11387505000.0,10090895000.0,6128603000.0,
