,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-598397.491459,-16942.509339,-12893.829894,0.0,
Tax Rate For Calcs,0.140601,0.116045,0.097681,0.069325,
Normalized EBITDA,2143856000.0,2004837000.0,1645995000.0,1404815000.0,
Total Unusual Items,-4256000.0,-146000.0,-132000.0,,0.0
Total Unusual Items Excluding Goodwill,-4256000.0,-146000.0,-132000.0,,0.0
Net Income From Continuing Operation Net Minority Interest,1141120000.0,1340814000.0,1020390000.0,769255000.0,
Reconciled Depreciation,137757000.0,138508000.0,170144000.0,206751000.0,
Reconciled Cost Of Revenue,493041000.0,423378000.0,293877000.0,338915000.0,
EBITDA,2139600000.0,2004691000.0,1645863000.0,1404815000.0,
EBIT,2001843000.0,1866183000.0,1475719000.0,1198064000.0,
Net Interest Income,-646994000.0,-323985000.0,-331310000.0,-353567000.0,
Interest Expense,673900000.0,349154000.0,344685000.0,371365000.0,
Interest Income,27740000.0,22108000.0,25870000.0,26607000.0,
Normalized Income,1144777602.508541,1340943057.490661,1020509106.170106,769255000.0,
Net Income From Continuing And Discontinued Operation,1141120000.0,1340814000.0,1020390000.0,769255000.0,
Total Expenses,873488000.0,835178000.0,690645000.0,745655000.0,
Rent Expense Supplemental,6159000.0,7380000.0,5745000.0,2591000.0,
Total Operating Income As Reported,1865595000.0,1709528000.0,1358376000.0,1068503000.0,
Diluted Average Shares,495858383.0,563320230.0,588790088.0,591922174.0,
Basic Average Shares,490833020.0,558379794.0,583815626.0,586963224.0,
Diluted EPS,2.3013,2.3802,1.733,1.2996,
Basic EPS,2.3249,2.4013,1.7478,1.3106,
Diluted NI Availto Com Stockholders,1141120000.0,1340814000.0,1020390000.0,769255000.0,
Net Income Common Stockholders,1141120000.0,1340814000.0,1020390000.0,769255000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,1141120000.0,1340814000.0,1020390000.0,769255000.0,
Minority Interests,-113000.0,-172000.0,-164000.0,-133000.0,
Net Income Including Noncontrolling Interests,1141233000.0,1340986000.0,1020554000.0,769388000.0,
Net Income Continuous Operations,1141233000.0,1340986000.0,1020554000.0,769388000.0,
Tax Provision,186710000.0,176043000.0,110480000.0,57311000.0,
Pretax Income,1327943000.0,1517029000.0,1131034000.0,826699000.0,
Net Non Operating Interest Income Expense,-646994000.0,-323985000.0,-331310000.0,-353567000.0,
Total Other Finance Cost,834000.0,-3061000.0,12495000.0,8809000.0,
Interest Expense Non Operating,673900000.0,349154000.0,344685000.0,371365000.0,
Interest Income Non Operating,27740000.0,22108000.0,25870000.0,26607000.0,
Operating Income,1865594000.0,1709611000.0,1338924000.0,1051950000.0,
Operating Expense,380447000.0,411800000.0,396768000.0,406740000.0,
Other Operating Expenses,11096000.0,26080000.0,35812000.0,64567000.0,
Depreciation And Amortization In Income Statement,28074000.0,23944000.0,22049000.0,22526000.0,
Depreciation Income Statement,28074000.0,23944000.0,22049000.0,22526000.0,
Selling General And Administration,137496000.0,148293000.0,276996000.0,278572000.0,
Selling And Marketing Expense,22491000.0,38914000.0,,,
General And Administrative Expense,115005000.0,109379000.0,276996000.0,278572000.0,
Rent And Landing Fees,6159000.0,7380000.0,5745000.0,2591000.0,
Gross Profit,2246041000.0,2121411000.0,1735692000.0,1458690000.0,
Cost Of Revenue,493041000.0,423378000.0,293877000.0,338915000.0,
Total Revenue,2739082000.0,2544789000.0,2029569000.0,1797605000.0,
Operating Revenue,2739082000.0,2544789000.0,2029569000.0,1797605000.0,
