,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,2017666000.0,528574000.0,-10025268000.0,-9288165000.0,
Repurchase Of Capital Stock,0.0,-795635000.0,-314680000.0,0.0,
Repayment Of Debt,-13160355000.0,-12034193000.0,-5308044000.0,-1548658000.0,
Issuance Of Debt,11690885000.0,15512094000.0,12435698000.0,10340537000.0,
Issuance Of Capital Stock,0.0,350650000.0,4937948000.0,123328000.0,
Capital Expenditure,-128752000.0,-121779000.0,-105920000.0,-191520000.0,
End Cash Position,1705451000.0,3568636000.0,2000897000.0,1590476000.0,
Other Cash Adjustment Outside Changein Cash,-10158000.0,,,,
Beginning Cash Position,3568636000.0,2000897000.0,1505623000.0,444139000.0,
Effect Of Exchange Rate Changes,1303000.0,1889000.0,0.0,,
Changes In Cash,-1854330000.0,1565850000.0,495274000.0,1146337000.0,
Financing Cash Flow,-3563964000.0,1367630000.0,10225146000.0,5720616000.0,
Net Other Financing Charges,-37666000.0,-86565000.0,-141972000.0,-2376182000.0,
Interest Paid Cff,-1755556000.0,-1294383000.0,-1134554000.0,,
Cash Dividends Paid,,,,-631200000.0,-18128000.0
Common Stock Dividend Paid,,,0.0,-631200000.0,-18128000.0
Net Common Stock Issuance,0.0,-444985000.0,4623268000.0,123328000.0,
Common Stock Payments,0.0,-795635000.0,-314680000.0,0.0,
Common Stock Issuance,0.0,350650000.0,4937948000.0,123328000.0,
Net Issuance Payments Of Debt,-1469470000.0,3477901000.0,7127654000.0,8791879000.0,
Net Long Term Debt Issuance,-1469470000.0,3477901000.0,7127654000.0,8791879000.0,
Long Term Debt Payments,-13160355000.0,-12034193000.0,-5308044000.0,-1548658000.0,
Long Term Debt Issuance,11690885000.0,15512094000.0,12435698000.0,10340537000.0,
Investing Cash Flow,-436784000.0,-452133000.0,189476000.0,4522366000.0,
Net Other Investing Changes,-306634000.0,-323269000.0,-281446000.0,-247643000.0,
Dividends Received Cfi,0.0,0.0,45000.0,0.0,
Net Investment Purchase And Sale,0.0,894000.0,581042000.0,-7708000.0,
Sale Of Investment,0.0,894000.0,581042000.0,0.0,
Purchase Of Investment,,,0.0,-7708000.0,0.0
Net Business Purchase And Sale,-1398000.0,-7979000.0,-4245000.0,1748711000.0,
Sale Of Business,,,0.0,1752503000.0,0.0
Purchase Of Business,-1398000.0,-7979000.0,-4245000.0,-3792000.0,
Net Intangibles Purchase And Sale,-128752000.0,-121779000.0,-105920000.0,-105212000.0,
Purchase Of Intangibles,-128752000.0,-121779000.0,-105920000.0,-105212000.0,
Net PPE Purchase And Sale,,,0.0,3134218000.0,0.0
Sale Of PPE,,,0.0,3220526000.0,0.0
Purchase Of PPE,,,0.0,-86308000.0,0.0
Operating Cash Flow,2146418000.0,650353000.0,-9919348000.0,-9096645000.0,
Taxes Refund Paid,,,-130249000.0,-83447000.0,-307075000.0
Interest Paid Cfo,-5556983000.0,-5395944000.0,-4886203000.0,-2416981000.0,
Change In Working Capital,-28730013000.0,-24994587000.0,-29247041000.0,-19753131000.0,
Change In Other Current Liabilities,-397470000.0,-409059000.0,-252419000.0,-16230000.0,
Change In Other Current Assets,-1001150000.0,364379000.0,-4360313000.0,-431368000.0,
Change In Accrued Expense,,,,,57677000.0
Change In Payable,451741000.0,780798000.0,431334000.0,323705000.0,
Change In Prepaid Assets,-8124000.0,21429000.0,-24274000.0,92218000.0,
Change In Receivables,-27775010000.0,-25752134000.0,-25041369000.0,-19721456000.0,
Other Non Cash Items,6199219000.0,5348576000.0,5120140000.0,2784996000.0,
Provisionand Write Offof Assets,619187000.0,517446000.0,401193000.0,124988000.0,
Deferred Tax,406255000.0,-1156796000.0,-374083000.0,484872000.0,
Depreciation And Amortization,5941749000.0,6109548000.0,4624294000.0,2063553000.0,
Depreciation,5941749000.0,6109548000.0,4624294000.0,2063553000.0,
Gain Loss On Investment Securities,,,,,-961951000.0
Gain Loss On Sale Of PPE,-1335905000.0,-1435217000.0,-1625549000.0,-1748261000.0,
Net Income From Continuing Operations,1870470000.0,1813310000.0,1803090000.0,1841207000.0,
