,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.097847,0.132185,0.009214,0.000559
Net Income From Continuing Operation Net Minority Interest,553506000.0,-669353000.0,447973000.0,450039000.0,318334000.0
Net Interest Income,2506000.0,1326000.0,2166000.0,13856000.0,2231000.0
Interest Expense,142000.0,145000.0,123000.0,70000.0,192000.0
Interest Income,2648000.0,1471000.0,2289000.0,13926000.0,2423000.0
Normalized Income,553506000.0,-669353000.0,447973000.0,450039000.0,318334000.0
Net Income From Continuing And Discontinued Operation,553506000.0,-669353000.0,447973000.0,450039000.0,318334000.0
Diluted Average Shares,418606023.0,,418607672.0,418605884.0,418607159.0
Basic Average Shares,418606023.0,,418607672.0,418605884.0,418607159.0
Diluted EPS,1.32226,,1.07015,1.07509,0.76046
Basic EPS,1.32226,,1.07015,1.07509,0.76046
Diluted NI Availto Com Stockholders,553506000.0,-669353000.0,447973000.0,450039000.0,318334000.0
Net Income Common Stockholders,553506000.0,-669353000.0,447973000.0,450039000.0,318334000.0
Net Income,553506000.0,-669353000.0,447973000.0,450039000.0,318334000.0
Net Income Including Noncontrolling Interests,553506000.0,-669353000.0,447973000.0,450039000.0,318334000.0
Net Income Continuous Operations,553506000.0,-669353000.0,447973000.0,450039000.0,318334000.0
Tax Provision,0.0,-72598000.0,68235000.0,4185000.0,178000.0
Pretax Income,553506000.0,-741951000.0,516208000.0,454224000.0,318512000.0
Operating Expense,10637000.0,35938000.0,43625000.0,10651000.0,9142000.0
Other Operating Expenses,771000.0,26914000.0,35359000.0,1928000.0,614000.0
Selling General And Administration,1691000.0,28768000.0,1441000.0,2130000.0,2202000.0
General And Administrative Expense,1691000.0,28768000.0,1441000.0,2130000.0,2202000.0
Total Revenue,564143000.0,-706013000.0,559833000.0,464875000.0,327654000.0
Operating Revenue,564143000.0,-706013000.0,559833000.0,464875000.0,327654000.0
