,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-30180400.0,-17383520.0,771876.0,1221248.0,1492260.0,
Tax Rate For Calcs,0.4,0.34,0.378,0.232,0.34,
Normalized EBITDA,29212000.0,85684000.0,24463000.0,5222000.0,13378000.0,
Total Unusual Items,-75451000.0,-51128000.0,2042000.0,5264000.0,4389000.0,
Total Unusual Items Excluding Goodwill,-75451000.0,-51128000.0,2042000.0,5264000.0,4389000.0,
Net Income From Continuing Operation Net Minority Interest,-59939000.0,-33667000.0,15351000.0,7368000.0,10327000.0,
Reconciled Depreciation,4520000.0,3131000.0,5287000.0,5095000.0,4155000.0,
EBITDA,-46239000.0,34556000.0,26505000.0,10486000.0,17767000.0,
EBIT,-50759000.0,31425000.0,21218000.0,5391000.0,13194000.0,
Net Interest Income,-986000.0,342000.0,-418000.0,-804000.0,-250000.0,
Interest Expense,0.0,,,,186000.0,
Interest Income,470000.0,,,463000.0,389000.0,42000.0
Normalized Income,-14668400.0,77480.0,14080876.0,3325248.0,7430260.0,
Net Income From Continuing And Discontinued Operation,-59939000.0,-33667000.0,15351000.0,7368000.0,10327000.0,
Total Expenses,92568000.0,106904000.0,102438000.0,92429000.0,87205000.0,
Total Operating Income As Reported,,,,7366000.0,,
Diluted Average Shares,113226097.0,,115307477.0,91428527.0,87170786.0,
Basic Average Shares,113226097.0,,112849450.0,91428527.0,87170786.0,
Diluted EPS,-0.53,,0.13,0.08,0.12,
Basic EPS,-0.53,,0.14,0.08,0.12,
Diluted NI Availto Com Stockholders,-59939000.0,-33667000.0,15351000.0,7368000.0,10327000.0,
Net Income Common Stockholders,-59939000.0,-33667000.0,15351000.0,7368000.0,10327000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Net Income,-59939000.0,-33667000.0,15351000.0,7368000.0,10327000.0,
Minority Interests,173000.0,-760000.0,1155000.0,-199000.0,323000.0,
Net Income Including Noncontrolling Interests,-60112000.0,-32907000.0,14196000.0,7567000.0,10004000.0,
Net Income Discontinuous Operations,,,,,,0.0
Net Income Continuous Operations,-60112000.0,-32907000.0,14196000.0,7567000.0,10004000.0,
Tax Provision,9353000.0,13546000.0,8646000.0,2284000.0,7329000.0,
Pretax Income,-50759000.0,-19361000.0,22842000.0,9851000.0,17333000.0,
Special Income Charges,-76502000.0,-51734000.0,0.0,1975000.0,-1975000.0,
Write Off,,,,,0.0,72000.0
Impairment Of Capital Assets,76502000.0,56225000.0,0.0,-1975000.0,1975000.0,
Net Non Operating Interest Income Expense,-986000.0,342000.0,-418000.0,-804000.0,-250000.0,
Total Other Finance Cost,1456000.0,-342000.0,418000.0,1267000.0,639000.0,
Interest Expense Non Operating,0.0,,,,186000.0,
Interest Income Non Operating,470000.0,,,463000.0,389000.0,42000.0
Operating Income,25678000.0,31425000.0,21218000.0,5391000.0,13194000.0,
Operating Expense,92568000.0,106904000.0,102438000.0,92429000.0,87205000.0,
Other Operating Expenses,57436000.0,71558000.0,64597000.0,55791000.0,54417000.0,
Depreciation And Amortization In Income Statement,4520000.0,3131000.0,5287000.0,4677000.0,4573000.0,
Depreciation Income Statement,4520000.0,3131000.0,5287000.0,4677000.0,4573000.0,
Selling General And Administration,10761000.0,12762000.0,13359000.0,13870000.0,11725000.0,
Selling And Marketing Expense,10761000.0,12762000.0,13359000.0,13870000.0,11725000.0,
General And Administrative Expense,,,,,,3131000.0
Total Revenue,118246000.0,138329000.0,123656000.0,97820000.0,100399000.0,
Operating Revenue,118246000.0,138329000.0,123656000.0,97820000.0,100399000.0,
