,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-158435306.0,-102538323.4,-504423320.0,-68870004.3,
Tax Rate For Calcs,0.1499,0.0941,0.34,0.0669,
Normalized EBITDA,4316553000.0,3972445000.0,3818904000.0,3997889000.0,
Total Unusual Items,-1056940000.0,-1089674000.0,-1483598000.0,-1029447000.0,
Total Unusual Items Excluding Goodwill,-1056940000.0,-1089674000.0,-1483598000.0,-1029447000.0,
Net Income From Continuing Operation Net Minority Interest,1457566000.0,1196668000.0,976259000.0,1291704000.0,
Reconciled Depreciation,1290958000.0,1244254000.0,1098363000.0,1041025000.0,
Reconciled Cost Of Revenue,6061578000.0,5694417000.0,5427247000.0,5286323000.0,
EBITDA,3259613000.0,2882771000.0,2335306000.0,2968442000.0,
EBIT,1968655000.0,1638517000.0,1236943000.0,1927417000.0,
Net Interest Income,-647955000.0,-520299000.0,-550751000.0,-471346000.0,
Interest Expense,253979000.0,317520000.0,396276000.0,543132000.0,
Interest Income,184539000.0,312401000.0,409298000.0,548592000.0,
Normalized Income,2356070694.0,2183803676.6,1955433680.0,2252280995.7,
Net Income From Continuing And Discontinued Operation,1457566000.0,1196668000.0,976259000.0,1291704000.0,
Total Expenses,12371282000.0,11477521000.0,10688740000.0,10324494000.0,
Rent Expense Supplemental,508640000.0,450117000.0,433037000.0,436118000.0,
Total Operating Income As Reported,,,,1407401000.0,813944000.0
Diluted Average Shares,1015442385.0,1051732113.0,1057702059.0,1073897967.0,
Basic Average Shares,1010638000.0,1051732113.0,1054573000.0,1071493500.0,
Diluted EPS,1.4354,1.137837,0.923,1.202818,
Basic EPS,1.4422,1.137837,0.9257,1.205545,
Diluted NI Availto Com Stockholders,1457566000.0,1196668000.0,976259000.0,1291704000.0,
Net Income Common Stockholders,1457566000.0,1196668000.0,976259000.0,1291704000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,1457566000.0,1196668000.0,976259000.0,1291704000.0,
Net Income Including Noncontrolling Interests,1457566000.0,1196668000.0,976259000.0,1291704000.0,
Net Income Continuous Operations,1457566000.0,1196668000.0,976259000.0,1291704000.0,
Tax Provision,257110000.0,124329000.0,-135592000.0,92581000.0,
Pretax Income,1714676000.0,1320997000.0,840667000.0,1384285000.0,
Special Income Charges,-1057541000.0,-1100617000.0,-1484119000.0,-1029447000.0,
Write Off,950543000.0,957280000.0,1343277000.0,991742000.0,
Impairment Of Capital Assets,106998000.0,143337000.0,140842000.0,37705000.0,
Net Non Operating Interest Income Expense,-647955000.0,-520299000.0,-550751000.0,-471346000.0,
Total Other Finance Cost,578515000.0,515180000.0,563773000.0,476806000.0,
Interest Expense Non Operating,253979000.0,317520000.0,396276000.0,543132000.0,
Interest Income Non Operating,184539000.0,312401000.0,409298000.0,548592000.0,
Operating Income,3458178000.0,2958845000.0,2959109000.0,2946643000.0,
Operating Expense,6309704000.0,5783104000.0,5261493000.0,5038171000.0,
Other Operating Expenses,74356000.0,34245000.0,20449000.0,509795000.0,
Depreciation And Amortization In Income Statement,1246035000.0,1197316000.0,1050242000.0,993850000.0,
Depreciation Income Statement,1246035000.0,1197316000.0,1050242000.0,993850000.0,
Selling General And Administration,2104446000.0,2021902000.0,1921353000.0,1797242000.0,
Selling And Marketing Expense,1611253000.0,1557934000.0,1499147000.0,1399739000.0,
General And Administrative Expense,493193000.0,463968000.0,422206000.0,397503000.0,
Rent And Landing Fees,508640000.0,450117000.0,433037000.0,436118000.0,
Gross Profit,9767882000.0,8741949000.0,8220602000.0,7984814000.0,
Cost Of Revenue,6061578000.0,5694417000.0,5427247000.0,5286323000.0,
Total Revenue,15829460000.0,14436366000.0,13647849000.0,13271137000.0,
Operating Revenue,15829460000.0,14436366000.0,13647849000.0,13271137000.0,
