,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,1360382643.0,1360382643.0,1360382643.0,1360382643.0,809636741.0,
Share Issued,1360382643.0,1360382643.0,1360382643.0,1360382643.0,809636741.0,
Net Debt,2581626000.0,2397750000.0,2334057000.0,2369182000.0,3163018000.0,
Total Debt,3716998000.0,3728137000.0,3704016000.0,3738632000.0,3851489000.0,
Tangible Book Value,1938802000.0,2089492000.0,2196069000.0,2129022000.0,798313000.0,
Invested Capital,5472409000.0,5643049000.0,5740128000.0,5666731000.0,4509267000.0,
Working Capital,1115435000.0,1100665000.0,1413663000.0,1422334000.0,138312000.0,
Net Tangible Assets,1938802000.0,2089492000.0,2196069000.0,2129022000.0,798313000.0,
Capital Lease Obligations,250319000.0,247140000.0,237328000.0,274951000.0,292093000.0,
Common Stock Equity,2005730000.0,2162052000.0,2273440000.0,2203050000.0,949871000.0,
Total Capitalization,5382799000.0,5575990000.0,5564117000.0,5523723000.0,4387268000.0,
Total Equity Gross Minority Interest,2005730000.0,2162052000.0,2273440000.0,2203050000.0,949871000.0,
Stockholders Equity,2005730000.0,2162052000.0,2273440000.0,2203050000.0,949871000.0,
Other Equity Interest,-15195000.0,-15987000.0,8883000.0,6434000.0,41787000.0,
Retained Earnings,-989857000.0,-955685000.0,-672030000.0,-788354000.0,-925195000.0,
Additional Paid In Capital,4401000.0,4401000.0,4401000.0,4401000.0,4401000.0,
Capital Stock,2559469000.0,2559469000.0,2534584000.0,2534584000.0,1334584000.0,
Common Stock,2559469000.0,2559469000.0,2534584000.0,2534584000.0,1334584000.0,
Total Liabilities Net Minority Interest,4182396000.0,4325256000.0,4627655000.0,4673086000.0,5313903000.0,
Total Non Current Liabilities Net Minority Interest,3750949000.0,3767149000.0,3701488000.0,3717068000.0,3853767000.0,
Derivative Product Liabilities,31007000.0,11798000.0,21614000.0,14633000.0,33497000.0,
Tradeand Other Payables Non Current,99089000.0,90503000.0,139884000.0,123707000.0,111349000.0,
Non Current Deferred Revenue,,,,,,0.0
Non Current Deferred Taxes Liabilities,14185000.0,,2916000.0,,,
Long Term Debt And Capital Lease Obligation,3602514000.0,3637737000.0,3509939000.0,3551611000.0,3681508000.0,
Long Term Capital Lease Obligation,225445000.0,223799000.0,219262000.0,230938000.0,244111000.0,
Long Term Debt,3377069000.0,3413938000.0,3290677000.0,3320673000.0,3437397000.0,
Long Term Provisions,4154000.0,27111000.0,27135000.0,27117000.0,27413000.0,
Current Liabilities,431447000.0,558107000.0,926167000.0,956018000.0,1460136000.0,
Current Deferred Taxes Liabilities,,,,,,0.0
Current Debt And Capital Lease Obligation,114484000.0,90400000.0,194077000.0,187021000.0,169981000.0,
Current Capital Lease Obligation,24874000.0,23341000.0,18066000.0,44013000.0,47982000.0,
Current Debt,89610000.0,67059000.0,176011000.0,143008000.0,121999000.0,
Pensionand Other Post Retirement Benefit Plans Current,51126000.0,65956000.0,67775000.0,46079000.0,35925000.0,
Current Provisions,5311000.0,5884000.0,7455000.0,8219000.0,10184000.0,
Payables,260526000.0,395867000.0,214502000.0,242456000.0,732497000.0,
Other Payable,46996000.0,159037000.0,17166000.0,16039000.0,510125000.0,
Total Tax Payable,73773000.0,97884000.0,92061000.0,111313000.0,120342000.0,
Accounts Payable,139757000.0,138946000.0,105275000.0,115104000.0,102030000.0,
Total Assets,6188126000.0,6487308000.0,6901095000.0,6876136000.0,6263774000.0,
Total Non Current Assets,4641244000.0,4828536000.0,4561265000.0,4497784000.0,4665326000.0,
Other Non Current Assets,101426000.0,111435000.0,181827000.0,164656000.0,103285000.0,
Non Current Prepaid Assets,,,,,50258000.0,48851000.0
Non Current Deferred Taxes Assets,27048000.0,35107000.0,30166000.0,44034000.0,72323000.0,
Financial Assets,3210000.0,2728000.0,0.0,0.0,5204000.0,
Investmentin Financial Assets,391235000.0,415723000.0,160316000.0,0.0,0.0,
Available For Sale Securities,391235000.0,415723000.0,160316000.0,,,18031000.0
Long Term Equity Investment,120730000.0,124421000.0,122704000.0,117489000.0,110584000.0,
Investmentsin Joint Venturesat Cost,120730000.0,124421000.0,122704000.0,117489000.0,110584000.0,
Goodwill And Other Intangible Assets,66928000.0,72560000.0,77371000.0,74028000.0,151558000.0,
Other Intangible Assets,59920000.0,65171000.0,70259000.0,66562000.0,143525000.0,
Goodwill,7008000.0,7389000.0,7112000.0,7466000.0,8033000.0,
Net PPE,3854901000.0,3992810000.0,3914545000.0,4021035000.0,4065750000.0,
Accumulated Depreciation,-2177765000.0,-2017874000.0,-1913168000.0,-1864380000.0,-1844051000.0,
Gross PPE,6032666000.0,6010684000.0,5827713000.0,5885415000.0,5909801000.0,
Construction In Progress,266471000.0,255192000.0,267035000.0,259798000.0,238913000.0,
Other Properties,32532000.0,12004000.0,1874000.0,4972000.0,71938000.0,
Machinery Furniture Equipment,4541764000.0,4647696000.0,4461458000.0,4520985000.0,4558035000.0,
Buildings And Improvements,1075287000.0,979180000.0,980734000.0,983048000.0,924303000.0,
Land And Improvements,116612000.0,116612000.0,116612000.0,116612000.0,116612000.0,
Properties,0.0,0.0,0.0,0.0,0.0,
Current Assets,1546882000.0,1658772000.0,2339830000.0,2378352000.0,1598448000.0,
Other Current Assets,121808000.0,104979000.0,43673000.0,50947000.0,30290000.0,
Assets Held For Sale Current,,,709087000.0,699844000.0,728850000.0,
Prepaid Assets,,,,,13644000.0,25875000.0
Inventory,136696000.0,144324000.0,150612000.0,156546000.0,155947000.0,
Other Receivables,462000.0,576000.0,160000.0,104000.0,,
Taxes Receivable,220694000.0,195461000.0,192735000.0,194965000.0,137461000.0,
Accounts Receivable,148624000.0,100901000.0,110049000.0,180573000.0,135042000.0,
Allowance For Doubtful Accounts Receivable,-11178000.0,-11686000.0,,,,
Gross Accounts Receivable,159802000.0,112587000.0,,,,
Cash Cash Equivalents And Short Term Investments,918598000.0,1112531000.0,1133514000.0,1095373000.0,397214000.0,
Other Short Term Investments,33545000.0,29284000.0,883000.0,874000.0,836000.0,
Cash And Cash Equivalents,885053000.0,1083247000.0,1132631000.0,1094499000.0,396378000.0,
Cash Equivalents,786401000.0,,,,,
Cash Financial,98652000.0,,,,,
