,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-1344907.260106,
Tax Rate For Calcs,0.34,0.34,0.08758,0.14617,
Normalized EBITDA,413328000.0,547149000.0,601879000.0,1411091000.0,
Total Unusual Items,,,0.0,-9201000.0,-95208000.0
Total Unusual Items Excluding Goodwill,,,0.0,-9201000.0,-95208000.0
Net Income From Continuing Operation Net Minority Interest,188378000.0,327505000.0,382649000.0,1062276000.0,
Reconciled Depreciation,202201000.0,194899000.0,151595000.0,121275000.0,
Reconciled Cost Of Revenue,1923308000.0,1765500000.0,1829478000.0,1686087000.0,
EBITDA,413328000.0,547149000.0,601879000.0,1401890000.0,
EBIT,211127000.0,352250000.0,450284000.0,1280615000.0,
Net Interest Income,-55668000.0,-46469000.0,-47935000.0,-47305000.0,
Interest Expense,38367000.0,32415000.0,30647000.0,36253000.0,
Interest Income,8927000.0,7741000.0,3425000.0,11770000.0,
Normalized Income,188378000.0,327505000.0,382649000.0,1070132092.739894,
Net Income From Continuing And Discontinued Operation,188378000.0,327505000.0,382649000.0,1062276000.0,
Total Expenses,2274575000.0,1986030000.0,2131404000.0,1978047000.0,
Total Operating Income As Reported,47089000.0,171929000.0,303731000.0,1160969000.0,
Diluted Average Shares,338867600.0,340386800.0,340386800.0,340386800.0,
Basic Average Shares,338867600.0,340386800.0,340386800.0,340386800.0,
Diluted EPS,0.52183,0.962887,1.055103,2.92908,
Basic EPS,0.52183,0.962887,1.055103,2.92908,
Diluted NI Availto Com Stockholders,188378000.0,327505000.0,382649000.0,1062276000.0,
Net Income Common Stockholders,188378000.0,327505000.0,382649000.0,1062276000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,188378000.0,327505000.0,382649000.0,1062276000.0,
Minority Interests,-298000.0,-249000.0,-236000.0,-198000.0,
Net Income Including Noncontrolling Interests,188676000.0,327754000.0,382885000.0,1062474000.0,
Net Income Continuous Operations,188676000.0,327754000.0,382885000.0,1062474000.0,
Tax Provision,-15916000.0,-7919000.0,36752000.0,181888000.0,
Pretax Income,172760000.0,319835000.0,419637000.0,1244362000.0,
Net Non Operating Interest Income Expense,-55668000.0,-46469000.0,-47935000.0,-47305000.0,
Total Other Finance Cost,26228000.0,21795000.0,20713000.0,22822000.0,
Interest Expense Non Operating,38367000.0,32415000.0,30647000.0,36253000.0,
Interest Income Non Operating,8927000.0,7741000.0,3425000.0,11770000.0,
Operating Income,59879000.0,250674000.0,303731000.0,1160969000.0,
Operating Expense,351267000.0,220530000.0,301926000.0,291960000.0,
Other Operating Expenses,62146000.0,-29135000.0,49571000.0,61872000.0,
Research And Development,43398000.0,35950000.0,21374000.0,14828000.0,
Selling General And Administration,245902000.0,239770000.0,229402000.0,234497000.0,
Selling And Marketing Expense,26796000.0,21547000.0,19371000.0,17083000.0,
General And Administrative Expense,219106000.0,218223000.0,210031000.0,217414000.0,
Gross Profit,411146000.0,471204000.0,605657000.0,1452929000.0,
Cost Of Revenue,1923308000.0,1765500000.0,1829478000.0,1686087000.0,
Total Revenue,2334454000.0,2236704000.0,2435135000.0,3139016000.0,
Operating Revenue,2334454000.0,2236704000.0,2435135000.0,3139016000.0,
