,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,17868000.0,67594000.0,-124025000.0,39541000.0,143616000.0
Repurchase Of Capital Stock,-10564000.0,-16492000.0,0.0,0.0,-3236000.0
Repayment Of Debt,-87372000.0,-414579000.0,-501282000.0,-7578000.0,-69122000.0
Issuance Of Debt,0.0,432682000.0,827276000.0,7532000.0,3395000.0
Issuance Of Capital Stock,373750000.0,140000000.0,0.0,124100000.0,0.0
Capital Expenditure,-52278000.0,-118968000.0,-43425000.0,-27622000.0,-38649000.0
End Cash Position,241293000.0,185757000.0,243754000.0,116272000.0,149126000.0
Beginning Cash Position,185757000.0,106253000.0,116272000.0,149126000.0,169595000.0
Changes In Cash,55536000.0,79504000.0,127482000.0,-32854000.0,-20469000.0
Financing Cash Flow,37722000.0,11992000.0,250896000.0,-75385000.0,-163515000.0
Cash Dividends Paid,-144448000.0,-51001000.0,-10000.0,-125357000.0,-21898000.0
Common Stock Dividend Paid,-144448000.0,,-10000.0,-125357000.0,
Net Common Stock Issuance,363186000.0,123508000.0,0.0,124100000.0,-3236000.0
Common Stock Payments,-10564000.0,-16492000.0,0.0,0.0,-3236000.0
Common Stock Issuance,373750000.0,140000000.0,0.0,124100000.0,0.0
Net Issuance Payments Of Debt,-87372000.0,18103000.0,325994000.0,-46000.0,-65727000.0
Net Long Term Debt Issuance,-87372000.0,18103000.0,325994000.0,-46000.0,-65727000.0
Long Term Debt Payments,-87372000.0,-414579000.0,-501282000.0,-7578000.0,-69122000.0
Long Term Debt Issuance,0.0,432682000.0,827276000.0,7532000.0,3395000.0
Investing Cash Flow,-52332000.0,-119050000.0,-42814000.0,-24632000.0,-39219000.0
Dividends Received Cfi,0.0,0.0,0.0,3282000.0,-7136000.0
Net Investment Purchase And Sale,-54000.0,-82000.0,611000.0,-292000.0,6566000.0
Net Intangibles Purchase And Sale,-14917000.0,-25999000.0,-7946000.0,-2732000.0,-9176000.0
Purchase Of Intangibles,-14917000.0,-25999000.0,-7946000.0,-2732000.0,-9176000.0
Net PPE Purchase And Sale,-37361000.0,-92969000.0,-35479000.0,-24890000.0,-29473000.0
Purchase Of PPE,-37361000.0,-92969000.0,-35479000.0,-24890000.0,-29473000.0
Operating Cash Flow,70146000.0,186562000.0,-80600000.0,67163000.0,182265000.0
Interest Paid Cfo,-86511000.0,-155536000.0,-126472000.0,-82691000.0,-96678000.0
Change In Working Capital,-157521000.0,8866000.0,-224649000.0,-68645000.0,50542000.0
Change In Accrued Expense,46994000.0,-61605000.0,28925000.0,41218000.0,-50660000.0
Change In Payable,-319717000.0,533578000.0,294872000.0,-303562000.0,322152000.0
Change In Prepaid Assets,-38385000.0,9711000.0,4819000.0,-27971000.0,8746000.0
Change In Inventory,-19677000.0,-334575000.0,-134685000.0,269646000.0,-370271000.0
Change In Receivables,173264000.0,-100839000.0,-418580000.0,-47976000.0,140575000.0
Other Non Cash Items,120486000.0,114561000.0,117483000.0,90491000.0,90996000.0
Provisionand Write Offof Assets,18672000.0,23832000.0,-23361000.0,16587000.0,-10419000.0
Deferred Tax,-19801000.0,-59424000.0,-5494000.0,-20337000.0,-58054000.0
Depreciation And Amortization,139644000.0,134854000.0,130495000.0,128494000.0,131750000.0
Depreciation,139644000.0,134854000.0,130495000.0,128494000.0,131750000.0
Gain Loss On Investment Securities,14797000.0,-3487000.0,4519000.0,14104000.0,-21135000.0
Net Foreign Currency Exchange Gain Loss,-9499000.0,6283000.0,-6424000.0,-13561000.0,24101000.0
Net Income From Continuing Operations,52083000.0,129510000.0,50343000.0,5095000.0,66620000.0
