,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,224799000.0,33052000.0,171186000.0,112318000.0,
Repurchase Of Capital Stock,-48070000.0,-153064000.0,-15771000.0,-1712000.0,
Repayment Of Debt,-2000.0,-59000.0,-370000.0,-19662000.0,
Issuance Of Capital Stock,11655000.0,1257000.0,5944000.0,7456000.0,
Capital Expenditure,-122855000.0,-112950000.0,-100915000.0,-100600000.0,
End Cash Position,371931000.0,447378000.0,1188223000.0,1448231000.0,
Beginning Cash Position,447378000.0,1188223000.0,1448231000.0,1584399000.0,
Changes In Cash,-75447000.0,-740845000.0,-260008000.0,-136168000.0,
Financing Cash Flow,-90484000.0,-211929000.0,-59238000.0,-32369000.0,
Net Other Financing Charges,,,,7425000.0,13505000.0
Interest Paid Cff,0.0,-9000.0,-35000.0,-8506000.0,
Cash Dividends Paid,-28600000.0,-40001000.0,-30815000.0,,
Net Common Stock Issuance,-36415000.0,-151807000.0,-9827000.0,5744000.0,
Common Stock Payments,-48070000.0,-153064000.0,-15771000.0,-1712000.0,
Common Stock Issuance,11655000.0,1257000.0,5944000.0,7456000.0,
Net Issuance Payments Of Debt,-2000.0,-59000.0,-370000.0,-19662000.0,
Net Long Term Debt Issuance,-2000.0,-59000.0,-370000.0,-19662000.0,
Long Term Debt Payments,-2000.0,-59000.0,-370000.0,-19662000.0,
Investing Cash Flow,-332617000.0,-674918000.0,-472871000.0,-316717000.0,
Net Other Investing Changes,,,199000.0,1685000.0,5319000.0
Net Investment Purchase And Sale,-229762000.0,-562010000.0,-372155000.0,-189740000.0,
Purchase Of Investment,-229762000.0,-562010000.0,-372155000.0,-189740000.0,
Net Business Purchase And Sale,20000000.0,42000.0,0.0,-28062000.0,
Sale Of Business,20000000.0,42000.0,0.0,0.0,
Purchase Of Business,0.0,0.0,0.0,-28062000.0,
Net Intangibles Purchase And Sale,-91835000.0,-83897000.0,-75255000.0,-58238000.0,
Purchase Of Intangibles,-91835000.0,-83897000.0,-75255000.0,-58238000.0,
Net PPE Purchase And Sale,-31020000.0,-29053000.0,-25660000.0,-42362000.0,
Purchase Of PPE,-31020000.0,-29053000.0,-25660000.0,-42362000.0,
Operating Cash Flow,347654000.0,146002000.0,272101000.0,212918000.0,
Taxes Refund Paid,-16758000.0,-74309000.0,-70975000.0,-47535000.0,
Change In Working Capital,70960000.0,-66826000.0,35287000.0,-17231000.0,
Change In Other Current Liabilities,19400000.0,-473000.0,19031000.0,-535000.0,
Change In Other Current Assets,94373000.0,-50875000.0,33951000.0,142758000.0,
Change In Accrued Expense,31787000.0,-24312000.0,16086000.0,17420000.0,
Change In Payable,7361000.0,23684000.0,-12081000.0,-1612000.0,
Change In Receivables,-81961000.0,-14850000.0,-21700000.0,-175262000.0,
Other Non Cash Items,22693000.0,73235000.0,276333000.0,102137000.0,
Stock Based Compensation,15999000.0,14966000.0,15702000.0,13596000.0,
Provisionand Write Offof Assets,1224000.0,3607000.0,7260000.0,-1218000.0,
Depreciation And Amortization,142027000.0,130413000.0,118147000.0,102950000.0,
Amortization Cash Flow,90008000.0,82104000.0,69584000.0,53912000.0,
Depreciation,52019000.0,48309000.0,48563000.0,49038000.0,
Gain Loss On Investment Securities,415933000.0,,,148000.0,-1458000.0
Net Income From Continuing Operations,-304424000.0,64916000.0,-109653000.0,60071000.0,
