,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-990847000.0,-117355000.0,-756135000.0,-703203000.0,
Repayment Of Debt,-2185422000.0,-3258605000.0,-2028823000.0,-1389816000.0,
Issuance Of Debt,4732423000.0,3973024000.0,2439589000.0,2574357000.0,
Capital Expenditure,-632460000.0,-180804000.0,-140449000.0,-300405000.0,
End Cash Position,726554000.0,531729000.0,241792000.0,129013000.0,
Beginning Cash Position,531729000.0,241792000.0,129013000.0,205944000.0,
Changes In Cash,194825000.0,289937000.0,112779000.0,-76931000.0,
Financing Cash Flow,947557000.0,311365000.0,151276000.0,1083511000.0,
Net Other Financing Charges,82466000.0,131127000.0,166345000.0,-66109000.0,
Cash Dividends Paid,-1391637000.0,-223746000.0,-317126000.0,-25034000.0,
Common Stock Dividend Paid,-1391637000.0,-223746000.0,-317126000.0,-25034000.0,
Net Common Stock Issuance,-3596000.0,-152379000.0,-10652000.0,,
Net Issuance Payments Of Debt,2547001000.0,714419000.0,410766000.0,1184541000.0,
Net Long Term Debt Issuance,2547001000.0,714419000.0,410766000.0,1184541000.0,
Long Term Debt Payments,-2185422000.0,-3258605000.0,-2028823000.0,-1389816000.0,
Long Term Debt Issuance,4732423000.0,3973024000.0,2439589000.0,2574357000.0,
Investing Cash Flow,-394345000.0,-84877000.0,577189000.0,-757644000.0,
Dividends Received Cfi,564344000.0,188846000.0,247367000.0,581462000.0,
Net Investment Purchase And Sale,-326229000.0,-92919000.0,470271000.0,-1038701000.0,
Sale Of Investment,,,,,90440000.0
Purchase Of Investment,,,,-1038701000.0,-672292000.0
Net Intangibles Purchase And Sale,-12610000.0,-38893000.0,-15772000.0,-200932000.0,
Purchase Of Intangibles,,,,-200932000.0,-18400000.0
Net PPE Purchase And Sale,-619850000.0,-141911000.0,-124677000.0,-99473000.0,
Purchase Of PPE,,,,-99473000.0,-68370000.0
Operating Cash Flow,-358387000.0,63449000.0,-615686000.0,-402798000.0,
Taxes Refund Paid,-171802000.0,-161366000.0,-141651000.0,-119199000.0,
Interest Paid Cfo,-636416000.0,-460908000.0,-448468000.0,-347207000.0,
Change In Working Capital,-1977770000.0,-1575803000.0,-1308609000.0,-1012393000.0,
Change In Other Current Liabilities,-88182000.0,119956000.0,-404958000.0,347947000.0,
Change In Other Current Assets,201233000.0,111079000.0,-258098000.0,-188387000.0,
Change In Accrued Expense,24019000.0,41854000.0,9909000.0,65376000.0,
Change In Payable,975032000.0,1104280000.0,152908000.0,-50328000.0,
Change In Prepaid Assets,23908000.0,-43458000.0,2688000.0,-10898000.0,
Change In Inventory,-1528620000.0,-1257282000.0,81666000.0,-649588000.0,
Change In Receivables,-1504114000.0,-1597371000.0,-846248000.0,-470382000.0,
Other Non Cash Items,1011995000.0,806887000.0,616032000.0,505191000.0,
Stock Based Compensation,,,,0.0,0.0
Provisionand Write Offof Assets,132056000.0,228732000.0,115040000.0,76188000.0,
Deferred Tax,106988000.0,135735000.0,94093000.0,93138000.0,
Depreciation And Amortization,79338000.0,50815000.0,67088000.0,43474000.0,
Amortization Cash Flow,,,,19799000.0,149000.0
Depreciation,79338000.0,50815000.0,67088000.0,43474000.0,
Gain Loss On Investment Securities,-843249000.0,-549914000.0,-565823000.0,-459206000.0,
Net Income From Continuing Operations,2543860000.0,2106482000.0,1262211000.0,981616000.0,
