,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,8154.8,10405020.0,-1062042.4,-25806.0,-535853.6,
Tax Rate For Calcs,0.2812,0.34,0.2264,0.3795,0.3844,
Normalized EBITDA,35565000.0,49237000.0,,46483000.0,53341000.0,64366000.0
Total Unusual Items,29000.0,30603000.0,,-68000.0,-1394000.0,25832000.0
Total Unusual Items Excluding Goodwill,29000.0,30603000.0,,-68000.0,-1394000.0,25832000.0
Net Income From Continuing Operation Net Minority Interest,17128000.0,64752000.0,,14396000.0,25552000.0,50382000.0
Reconciled Depreciation,11052000.0,9928000.0,,9196000.0,9625000.0,9900000.0
Reconciled Cost Of Revenue,251751000.0,299382000.0,,238690000.0,272102000.0,329258000.0
EBITDA,35594000.0,79840000.0,,46415000.0,51947000.0,90198000.0
EBIT,24542000.0,69912000.0,,37219000.0,42322000.0,80298000.0
Net Interest Income,-7419000.0,-13839000.0,-14248000.0,-11639000.0,-2920000.0,
Interest Expense,715000.0,12644000.0,,14020000.0,813000.0,10035000.0
Interest Income,6380000.0,1541000.0,,2423000.0,9157000.0,3469000.0
Normalized Income,17107154.8,44554020.0,55198957.6,14438194.0,26410146.4,
Net Income From Continuing And Discontinued Operation,17128000.0,64752000.0,,14396000.0,25552000.0,50382000.0
Total Expenses,296232000.0,341885000.0,355557000.0,282707000.0,313118000.0,
Total Operating Income As Reported,22612000.0,57594000.0,,28744000.0,43271000.0,72152000.0
Diluted Average Shares,173880292.0,,,173566579.0,173708435.0,
Basic Average Shares,173331850.0,,,173310939.0,173280286.0,
Diluted EPS,0.0985,,,0.0829,0.1471,
Basic EPS,0.0988,,,0.0831,0.1475,
Diluted NI Availto Com Stockholders,17128000.0,64752000.0,,14396000.0,25552000.0,50382000.0
Net Income Common Stockholders,17128000.0,64752000.0,,14396000.0,25552000.0,50382000.0
Otherunder Preferred Stock Dividend,0.0,0.0,,0.0,0.0,0.0
Net Income,17128000.0,64752000.0,,14396000.0,25552000.0,50382000.0
Net Income Including Noncontrolling Interests,17128000.0,64752000.0,,14396000.0,25552000.0,50382000.0
Net Income Continuous Operations,17128000.0,64752000.0,,14396000.0,25552000.0,50382000.0
Tax Provision,6699000.0,-7484000.0,,8803000.0,15957000.0,19881000.0
Pretax Income,23827000.0,57268000.0,,23199000.0,41509000.0,70263000.0
Special Income Charges,29000.0,-272000.0,,-68000.0,-1394000.0,1143000.0
Other Special Charges,-745000.0,355000.0,,,1375000.0,2074000.0
Write Off,716000.0,-83000.0,,68000.0,19000.0,-3217000.0
Net Non Operating Interest Income Expense,-7419000.0,-13839000.0,-14248000.0,-11639000.0,-2920000.0,
Total Other Finance Cost,13084000.0,2736000.0,1665000.0,42000.0,11264000.0,
Interest Expense Non Operating,715000.0,12644000.0,,14020000.0,813000.0,10035000.0
Interest Income Non Operating,6380000.0,1541000.0,,2423000.0,9157000.0,3469000.0
Operating Income,21827000.0,56777000.0,67778000.0,28366000.0,44112000.0,
Operating Expense,44481000.0,42503000.0,37642000.0,44017000.0,41016000.0,
Other Operating Expenses,8920000.0,23321000.0,11895000.0,7977000.0,6591000.0,
Depreciation And Amortization In Income Statement,753000.0,,,,762000.0,
Depreciation Income Statement,753000.0,,,,762000.0,
Selling General And Administration,47638000.0,50891000.0,,49091000.0,47961000.0,56080000.0
Selling And Marketing Expense,24129000.0,25576000.0,,24975000.0,25368000.0,29392000.0
General And Administrative Expense,23509000.0,25315000.0,,24116000.0,22593000.0,26688000.0
Gross Profit,66308000.0,99280000.0,,72383000.0,85128000.0,130842000.0
Cost Of Revenue,251751000.0,299382000.0,,238690000.0,272102000.0,329258000.0
Total Revenue,318059000.0,398662000.0,,311073000.0,357230000.0,460100000.0
Operating Revenue,318059000.0,398662000.0,,311073000.0,357230000.0,460100000.0
