,2026-06-30,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-516556.178218,-1618990.925332,167662.072303,-589732.648003,-1843057.103194,
Tax Rate For Calcs,0.163157,0.178736,0.175013,0.164914,0.184324,
Total Unusual Items,-3166000.0,-9058000.0,958000.0,-3576000.0,-9999000.0,
Total Unusual Items Excluding Goodwill,-3166000.0,-9058000.0,958000.0,-3576000.0,-9999000.0,
Net Income From Continuing Operation Net Minority Interest,2412732000.0,2139437000.0,2302803000.0,2415912000.0,1964269000.0,
Reconciled Depreciation,369000.0,347000.0,346000.0,326000.0,314000.0,
EBIT,2883466000.0,2606372000.0,2791629000.0,2893299000.0,2409429000.0,
Net Interest Income,6423000.0,-124923000.0,17488000.0,3899000.0,-87449000.0,
Interest Expense,329000.0,1318000.0,310000.0,289000.0,1280000.0,
Interest Income,,0.0,-11282000.0,,8000.0,-8719000.0
Normalized Income,2415381443.821782,2146876009.074668,2302012662.072303,2418898267.351997,1972424942.896806,
Net Income From Continuing And Discontinued Operation,2412732000.0,2139437000.0,2302803000.0,2415912000.0,1964269000.0,
Total Expenses,-1397398000.0,-1003671000.0,-1280639000.0,-1394798000.0,-918977000.0,
Rent Expense Supplemental,1367000.0,1752000.0,1154000.0,1295000.0,1424000.0,
Diluted Average Shares,1941248544.0,1941223104.0,,1941214909.0,1941196082.0,
Basic Average Shares,1941248544.0,1941223104.0,,1941214909.0,1941196082.0,
Diluted EPS,1.24,1.1,,1.24,1.01,
Basic EPS,1.24,1.1,,1.24,1.01,
Diluted NI Availto Com Stockholders,2412732000.0,2139437000.0,2302803000.0,2415912000.0,1964269000.0,
Net Income Common Stockholders,2412732000.0,2139437000.0,2302803000.0,2415912000.0,1964269000.0,
Net Income,2412732000.0,2139437000.0,2302803000.0,2415912000.0,1964269000.0,
Net Income Including Noncontrolling Interests,2412732000.0,2139437000.0,2302803000.0,2415912000.0,1964269000.0,
Net Income Continuous Operations,2412732000.0,2139437000.0,2302803000.0,2415912000.0,1964269000.0,
Tax Provision,470405000.0,465617000.0,488516000.0,477098000.0,443880000.0,
Pretax Income,2883137000.0,2605054000.0,2791319000.0,2893010000.0,2408149000.0,
Other Income Expense,5000.0,0.0,0.0,31000.0,0.0,
Special Income Charges,-3166000.0,-9058000.0,958000.0,-3576000.0,-9999000.0,
Other Special Charges,3166000.0,9058000.0,-958000.0,3576000.0,9999000.0,
Net Non Operating Interest Income Expense,6423000.0,-124923000.0,17488000.0,3899000.0,-87449000.0,
Total Other Finance Cost,-6752000.0,123605000.0,-17798000.0,-4188000.0,86177000.0,
Interest Expense Non Operating,329000.0,1318000.0,310000.0,289000.0,1280000.0,
Interest Income Non Operating,,0.0,0.0,,8000.0,1000.0
Other Operating Expenses,30897000.0,25889000.0,49582000.0,27612000.0,22517000.0,
Depreciation And Amortization In Income Statement,369000.0,347000.0,346000.0,326000.0,314000.0,
Selling General And Administration,37565000.0,38912000.0,88964000.0,32539000.0,42087000.0,
Selling And Marketing Expense,26824000.0,29567000.0,36184000.0,2227000.0,30201000.0,
General And Administrative Expense,10741000.0,9345000.0,52780000.0,30312000.0,11886000.0,
Rent And Landing Fees,1367000.0,1752000.0,1154000.0,1295000.0,1424000.0,
Total Revenue,1485740000.0,1601383000.0,1510679000.0,1498211000.0,1489172000.0,
Operating Revenue,1485740000.0,1601383000.0,1510679000.0,1498211000.0,1489172000.0,
Net Policyholder Benefits And Claims,,,,845000.0,3814000.0,3543000.0
