,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.24,0.27,0.292586,0.34,
Normalized EBITDA,549995000.0,462472000.0,435767000.0,270072000.0,
Total Unusual Items,,,58411000.0,-44825000.0,-2596000.0
Total Unusual Items Excluding Goodwill,,,58411000.0,-44825000.0,-2596000.0
Net Income From Continuing Operation Net Minority Interest,60142000.0,60897000.0,40115000.0,-149006000.0,
Reconciled Depreciation,181178000.0,155967000.0,165660000.0,135346000.0,
Reconciled Cost Of Revenue,565077000.0,489926000.0,528599000.0,438329000.0,
EBITDA,549995000.0,462472000.0,435767000.0,270072000.0,
EBIT,368817000.0,306505000.0,270107000.0,134726000.0,
Net Interest Income,-301954000.0,-211231000.0,-118804000.0,-154359000.0,
Interest Expense,271948000.0,204157000.0,199191000.0,231580000.0,
Interest Income,8736000.0,0.0,80387000.0,77221000.0,
Normalized Income,60142000.0,60897000.0,40115000.0,-149006000.0,
Net Income From Continuing And Discontinued Operation,60142000.0,60897000.0,40115000.0,-149006000.0,
Total Expenses,761140000.0,651413000.0,597616000.0,576439000.0,
Rent Expense Supplemental,17679000.0,1578000.0,16864000.0,19507000.0,
Diluted Average Shares,96126871.0,82950889.0,83572917.0,74132338.0,
Basic Average Shares,96126871.0,82950889.0,83572917.0,74132338.0,
Diluted EPS,0.769421,0.897832,0.48,-2.01,
Basic EPS,0.769421,0.897832,0.48,-2.01,
Diluted NI Availto Com Stockholders,60142000.0,60897000.0,40115000.0,-149006000.0,
Net Income Common Stockholders,60142000.0,60897000.0,40115000.0,-149006000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,60142000.0,60897000.0,40115000.0,-149006000.0,
Minority Interests,-13820000.0,-13579000.0,-10052000.0,-5542000.0,
Net Income Including Noncontrolling Interests,73962000.0,74476000.0,50167000.0,-143464000.0,
Net Income Continuous Operations,73962000.0,74476000.0,50167000.0,-143464000.0,
Tax Provision,22907000.0,27872000.0,20749000.0,46610000.0,
Pretax Income,96869000.0,102348000.0,70916000.0,-96854000.0,
Other Non Operating Income Expenses,,,5295000.0,5511000.0,
Special Income Charges,,,58411000.0,-43184000.0,-2596000.0
Other Special Charges,,,-143270000.0,,
Write Off,,,84859000.0,0.0,2596000.0
Restructuring And Mergern Acquisition,,,0.0,43184000.0,0.0
Net Non Operating Interest Income Expense,-301954000.0,-211231000.0,-118804000.0,-154359000.0,
Total Other Finance Cost,38742000.0,7074000.0,-34810000.0,-14473000.0,
Interest Expense Non Operating,271948000.0,204157000.0,199191000.0,231580000.0,
Interest Income Non Operating,8736000.0,0.0,80387000.0,77221000.0,
Operating Income,289200000.0,252060000.0,178660000.0,49785000.0,
Operating Expense,196063000.0,161487000.0,69017000.0,138110000.0,
Other Operating Expenses,13936000.0,6371000.0,5732000.0,-10310000.0,
Depreciation And Amortization In Income Statement,28326000.0,30256000.0,10152000.0,37132000.0,
Depreciation Income Statement,28326000.0,30256000.0,10152000.0,37132000.0,
Selling General And Administration,70278000.0,65659000.0,132723000.0,148420000.0,
Selling And Marketing Expense,1000.0,117000.0,0.0,207000.0,
General And Administrative Expense,70277000.0,65542000.0,132723000.0,148420000.0,
Rent And Landing Fees,2686000.0,1399000.0,3840000.0,3866000.0,
Gross Profit,485263000.0,413547000.0,247677000.0,187895000.0,
Cost Of Revenue,565077000.0,489926000.0,528599000.0,438329000.0,
Total Revenue,1050340000.0,903473000.0,776276000.0,626224000.0,
Operating Revenue,1050340000.0,903473000.0,776276000.0,626224000.0,
