,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-101081100.0,-46666794.0,-33685920.0,13922720.0,
Tax Rate For Calcs,0.15,0.178,0.096,0.16,
Normalized EBITDA,23682024000.0,21805496000.0,19874579000.0,17749871000.0,
Total Unusual Items,-673874000.0,-262173000.0,-350895000.0,87017000.0,
Total Unusual Items Excluding Goodwill,-673874000.0,-262173000.0,-350895000.0,87017000.0,
Net Income From Continuing Operation Net Minority Interest,6167906000.0,5547948000.0,5029389000.0,4085013000.0,
Reconciled Depreciation,14944404000.0,14202285000.0,13389573000.0,12659873000.0,
Reconciled Cost Of Revenue,20557733000.0,19639104000.0,18417755000.0,17122127000.0,
EBITDA,23008150000.0,21543323000.0,19523684000.0,17836888000.0,
EBIT,8063746000.0,7341038000.0,6134111000.0,5177015000.0,
Net Interest Income,-1934237000.0,-1888170000.0,-1870330000.0,-1613060000.0,
Interest Expense,792803000.0,577229000.0,560195000.0,345424000.0,
Interest Income,1171425000.0,866075000.0,701632000.0,726047000.0,
Normalized Income,6740698900.0,5763454206.0,5346598080.0,4011918720.0,
Net Income From Continuing And Discontinued Operation,6167906000.0,5547948000.0,5029389000.0,4085013000.0,
Total Expenses,49697719000.0,46926545000.0,44294300000.0,41659786000.0,
Rent Expense Supplemental,1372201000.0,1508001000.0,1364104000.0,1315614000.0,
Total Operating Income As Reported,9859278000.0,8673512000.0,7917825000.0,6597911000.0,
Diluted Average Shares,3223658000.0,3282840237.0,3319471947.0,3341702000.0,
Basic Average Shares,3223658000.0,3282840237.0,3319471947.0,3341702000.0,
Diluted EPS,1.91,1.69,1.515,1.22,
Basic EPS,1.91,1.69,1.515,1.22,
Diluted NI Availto Com Stockholders,6167906000.0,5547948000.0,5029389000.0,4085013000.0,
Net Income Common Stockholders,6167906000.0,5547948000.0,5029389000.0,4085013000.0,
Net Income,6167906000.0,5547948000.0,5029389000.0,4085013000.0,
Minority Interests,-9637000.0,-9384000.0,-10588000.0,27111000.0,
Net Income Including Noncontrolling Interests,6177543000.0,5557332000.0,5039977000.0,4057902000.0,
Net Income Continuous Operations,6177543000.0,5557332000.0,5039977000.0,4057902000.0,
Tax Provision,1093400000.0,1206477000.0,533939000.0,773689000.0,
Pretax Income,7270943000.0,6763809000.0,5573916000.0,4831591000.0,
Other Income Expense,-692101000.0,-266524000.0,-361605000.0,63275000.0,
Special Income Charges,-731863000.0,-321936000.0,-661743000.0,-653686000.0,
Other Special Charges,731863000.0,321936000.0,661743000.0,653686000.0,
Write Off,,1523263000.0,1362678000.0,114330000.0,1436288000.0
Earnings From Equity Interest,-18227000.0,-4351000.0,-10710000.0,-23742000.0,
Gain On Sale Of Security,57989000.0,59763000.0,310848000.0,740703000.0,
Net Non Operating Interest Income Expense,-1934237000.0,-1888170000.0,-1870330000.0,-1613060000.0,
Total Other Finance Cost,2312859000.0,2177016000.0,2011767000.0,1993683000.0,
Interest Expense Non Operating,792803000.0,577229000.0,560195000.0,345424000.0,
Interest Income Non Operating,1171425000.0,866075000.0,701632000.0,726047000.0,
Operating Income,9897281000.0,8918503000.0,7805851000.0,6381376000.0,
Operating Expense,16772351000.0,15574387000.0,14878900000.0,14228106000.0,
Other Operating Expenses,-347366000.0,-584426000.0,-517636000.0,-348620000.0,
Other Taxes,94009000.0,81796000.0,69856000.0,86650000.0,
Provision For Doubtful Accounts,1581337000.0,1523263000.0,1362678000.0,114330000.0,
Depreciation Amortization Depletion Income Statement,2576769000.0,2489231000.0,2391928000.0,2350320000.0,
Depreciation And Amortization In Income Statement,2576769000.0,2489231000.0,2391928000.0,2350320000.0,
Selling General And Administration,12867602000.0,12064523000.0,11572074000.0,12025426000.0,
Selling And Marketing Expense,6448593000.0,6113931000.0,6017311000.0,5842426000.0,
General And Administrative Expense,6419009000.0,5950592000.0,5554763000.0,6183000000.0,
Other Gand A,1334143000.0,1210525000.0,1120973000.0,1088395000.0,
Rent And Landing Fees,129891000.0,124186000.0,122507000.0,1315614000.0,
Salaries And Wages,4954975000.0,4615881000.0,4311283000.0,3778991000.0,
Gross Profit,26669632000.0,24492890000.0,22684751000.0,20609482000.0,
Cost Of Revenue,32925368000.0,31352158000.0,29415400000.0,27431680000.0,
Total Revenue,59595000000.0,55845048000.0,52100151000.0,48041162000.0,
Excise Taxes,11601278000.0,11011448000.0,10654728000.0,11460021000.0,
Operating Revenue,82365221000.0,76772414000.0,71229553000.0,67761022000.0,
