,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-500798.0,-5857874.4,-19288048.0,-4413976.0,
Tax Rate For Calcs,0.2078,0.2324,0.208,0.2384,
Normalized EBITDA,2379659000.0,2137147000.0,1776754000.0,1292407000.0,
Total Unusual Items,-2410000.0,-25206000.0,-92731000.0,-18515000.0,
Total Unusual Items Excluding Goodwill,-2410000.0,-25206000.0,-92731000.0,-18515000.0,
Net Income From Continuing Operation Net Minority Interest,612831000.0,616172000.0,423758000.0,307908000.0,
Reconciled Depreciation,900311000.0,779983000.0,675378000.0,455339000.0,
Reconciled Cost Of Revenue,6085145000.0,5541534000.0,4730916000.0,3252930000.0,
EBITDA,2377249000.0,2111941000.0,1684023000.0,1273892000.0,
EBIT,1476938000.0,1331958000.0,1008645000.0,818553000.0,
Net Interest Income,-471287000.0,-416260000.0,-382863000.0,-336343000.0,
Interest Expense,723731000.0,545547000.0,477317000.0,413160000.0,
Interest Income,324738000.0,191089000.0,151273000.0,97966000.0,
Normalized Income,614740202.0,635520125.6,497200952.0,322009024.0,
Net Income From Continuing And Discontinued Operation,612831000.0,616172000.0,423758000.0,307908000.0,
Total Expenses,7050271000.0,6452247000.0,5477528000.0,3696835000.0,
Rent Expense Supplemental,1098432000.0,978962000.0,844545000.0,596304000.0,
Total Operating Income As Reported,1221148000.0,1197720000.0,915935000.0,734971000.0,
Diluted Average Shares,544947049.0,545167435.0,484469982.0,322789355.0,
Basic Average Shares,544946937.0,545146041.0,484410781.0,322636900.0,
Diluted EPS,1.12,1.13,0.874684,0.953898,
Basic EPS,1.12,1.13,0.874791,0.954348,
Diluted NI Availto Com Stockholders,612831000.0,616172000.0,423758000.0,307908000.0,
Net Income Common Stockholders,612831000.0,616172000.0,423758000.0,307908000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,612831000.0,616172000.0,423758000.0,307908000.0,
Minority Interests,16160000.0,12518000.0,2935000.0,-823000.0,
Net Income Including Noncontrolling Interests,596671000.0,603654000.0,420823000.0,308731000.0,
Net Income Continuous Operations,596671000.0,603654000.0,420823000.0,308731000.0,
Tax Provision,156536000.0,182757000.0,110505000.0,96662000.0,
Pretax Income,753207000.0,786411000.0,531328000.0,405393000.0,
Special Income Charges,-309000.0,-22581000.0,-68016000.0,-16910000.0,
Other Special Charges,3636000.0,16170000.0,72595000.0,18497000.0,
Write Off,-3327000.0,6411000.0,-4579000.0,-1587000.0,
Restructuring And Mergern Acquisition,,,,38170000.0,64164000.0
Net Non Operating Interest Income Expense,-471287000.0,-416260000.0,-382863000.0,-336343000.0,
Total Other Finance Cost,72294000.0,61802000.0,56819000.0,21149000.0,
Interest Expense Non Operating,723731000.0,545547000.0,477317000.0,413160000.0,
Interest Income Non Operating,324738000.0,191089000.0,151273000.0,97966000.0,
Operating Income,1240911000.0,1232412000.0,993322000.0,766205000.0,
Operating Expense,965126000.0,910713000.0,746612000.0,443905000.0,
Other Operating Expenses,30742000.0,14059000.0,8020000.0,-16240000.0,
Depreciation And Amortization In Income Statement,217526000.0,174652000.0,151813000.0,59790000.0,
Depreciation Income Statement,217526000.0,174652000.0,151813000.0,59790000.0,
Selling General And Administration,244589000.0,254188000.0,190742000.0,114948000.0,
Selling And Marketing Expense,66503000.0,62692000.0,49355000.0,33036000.0,
General And Administrative Expense,178086000.0,191496000.0,141387000.0,81912000.0,
Gross Profit,2206037000.0,2143125000.0,1739934000.0,1210110000.0,
Cost Of Revenue,6085145000.0,5541534000.0,4730916000.0,3252930000.0,
Total Revenue,8291182000.0,7684659000.0,6470850000.0,4463040000.0,
Operating Revenue,8291182000.0,7684659000.0,6470850000.0,4463040000.0,
