,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,235921000.0,52598000.0,142454000.0,293627000.0,-37312000.0
Repurchase Of Capital Stock,-9046000.0,0.0,0.0,-4836000.0,0.0
Repayment Of Debt,-93186000.0,-86625000.0,-168591000.0,-70891000.0,-91103000.0
Issuance Of Debt,177346000.0,70759000.0,62906000.0,200843000.0,92811000.0
Issuance Of Capital Stock,5754000.0,0.0,0.0,3681000.0,0.0
Capital Expenditure,-17349000.0,-31351000.0,-40718000.0,-33874000.0,-89330000.0
End Cash Position,53820000.0,70158000.0,80114000.0,76363000.0,76109000.0
Beginning Cash Position,70158000.0,92011000.0,76363000.0,76109000.0,59780000.0
Changes In Cash,-16338000.0,-21853000.0,3751000.0,254000.0,16329000.0
Financing Cash Flow,-519289000.0,-181355000.0,-393800000.0,128637000.0,-132884000.0
Interest Paid Cff,-157000.0,-105329000.0,-110009000.0,-160000.0,-55000000.0
Cash Dividends Paid,-600000000.0,-60160000.0,,,-79592000.0
Common Stock Dividend Paid,-600000000.0,,,0.0,
Net Common Stock Issuance,-3292000.0,0.0,0.0,-1155000.0,0.0
Common Stock Payments,-9046000.0,0.0,0.0,-4836000.0,0.0
Common Stock Issuance,5754000.0,0.0,0.0,3681000.0,0.0
Net Issuance Payments Of Debt,84160000.0,-15866000.0,-105685000.0,129952000.0,1708000.0
Net Long Term Debt Issuance,84160000.0,-15866000.0,-105685000.0,129952000.0,1708000.0
Long Term Debt Payments,-93186000.0,-86625000.0,-168591000.0,-70891000.0,-91103000.0
Long Term Debt Issuance,177346000.0,70759000.0,62906000.0,200843000.0,92811000.0
Investing Cash Flow,249681000.0,75553000.0,214379000.0,-455884000.0,97195000.0
Net Other Investing Changes,-11516000.0,,-7560000.0,-23472000.0,
Interest Received Cfi,40987000.0,27843000.0,129198000.0,44171000.0,25305000.0
Net Investment Purchase And Sale,237559000.0,59636000.0,133459000.0,-442709000.0,94974000.0
Sale Of Investment,667559000.0,490536000.0,908459000.0,768302000.0,524974000.0
Purchase Of Investment,-430000000.0,-430900000.0,-775000000.0,-1211011000.0,-430000000.0
Net PPE Purchase And Sale,-17349000.0,-31351000.0,-40718000.0,-33874000.0,-89330000.0
Purchase Of PPE,-17349000.0,-31351000.0,-40718000.0,-33874000.0,-89330000.0
Operating Cash Flow,253270000.0,83949000.0,183172000.0,327501000.0,52018000.0
Taxes Refund Paid,3228000.0,-5928000.0,-4211000.0,3757000.0,-7861000.0
Change In Working Capital,182188000.0,-81496000.0,131547000.0,246979000.0,-187199000.0
Change In Other Current Assets,-4254000.0,-1774000.0,-1861000.0,-14307000.0,19493000.0
Change In Accrued Expense,2407000.0,-33975000.0,15228000.0,-16135000.0,-5113000.0
Change In Payable,15865000.0,-63894000.0,22044000.0,-12046000.0,3555000.0
Change In Inventory,-8203000.0,51524000.0,-39876000.0,10569000.0,-95557000.0
Change In Receivables,176373000.0,-33377000.0,136012000.0,278898000.0,-109577000.0
Other Non Cash Items,-40136000.0,-44905000.0,-60474000.0,-51118000.0,-42132000.0
Stock Based Compensation,-449000.0,1887000.0,1919000.0,1529000.0,714000.0
Provisionand Write Offof Assets,-1488000.0,11591000.0,4739000.0,5692000.0,3248000.0
Deferred Tax,178000.0,-1208000.0,-11940000.0,12552000.0,-1370000.0
Depreciation And Amortization,24599000.0,24337000.0,25626000.0,25704000.0,21317000.0
Amortization Cash Flow,4705000.0,4701000.0,4574000.0,4461000.0,
Depreciation,19894000.0,19636000.0,16591000.0,25704000.0,30279000.0
Pension And Employee Benefit Expense,14090000.0,,,-762000.0,
Gain Loss On Investment Securities,1092000.0,-14978000.0,993000.0,1075000.0,4582000.0
Net Foreign Currency Exchange Gain Loss,-7047000.0,12012000.0,-9730000.0,-12450000.0,10656000.0
Net Income From Continuing Operations,102138000.0,249384000.0,143575000.0,113364000.0,330383000.0
