,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,18775000.0,-67461000.0,-93332000.0,-311549000.0,
Repurchase Of Capital Stock,0.0,-1681000.0,-362000.0,0.0,
Repayment Of Debt,-975830000.0,-799116000.0,-62040000.0,-344807000.0,
Issuance Of Debt,1251665000.0,1000000000.0,350000000.0,500000000.0,
Issuance Of Capital Stock,3472000.0,2886000.0,251370000.0,1365000.0,
Capital Expenditure,-373904000.0,-356271000.0,-299038000.0,-400020000.0,
End Cash Position,464637000.0,290953000.0,329655000.0,68629000.0,
Other Cash Adjustment Outside Changein Cash,-1000.0,,,,
Beginning Cash Position,290953000.0,329655000.0,68629000.0,141493000.0,
Changes In Cash,173685000.0,-38702000.0,261026000.0,-72864000.0,
Financing Cash Flow,73248000.0,16162000.0,328952000.0,88237000.0,
Net Other Financing Charges,-109587000.0,-122241000.0,-167553000.0,-39857000.0,
Cash Dividends Paid,-4266000.0,-5274000.0,-2148000.0,-1227000.0,
Common Stock Dividend Paid,,,-2148000.0,-1227000.0,0.0
Net Common Stock Issuance,3472000.0,1205000.0,251008000.0,1365000.0,
Common Stock Payments,0.0,-1681000.0,-362000.0,0.0,
Common Stock Issuance,3472000.0,2886000.0,251370000.0,1365000.0,
Net Issuance Payments Of Debt,275835000.0,200884000.0,287960000.0,155193000.0,
Net Long Term Debt Issuance,275835000.0,200884000.0,287960000.0,155193000.0,
Long Term Debt Payments,-975830000.0,-799116000.0,-62040000.0,-344807000.0,
Long Term Debt Issuance,1251665000.0,1000000000.0,350000000.0,500000000.0,
Investing Cash Flow,-292242000.0,-343674000.0,-273632000.0,-249572000.0,
Net Other Investing Changes,,,,680000.0,49457000.0
Dividends Received Cfi,,,,0.0,0.0
Net Investment Purchase And Sale,81662000.0,12597000.0,22532000.0,149768000.0,
Sale Of Investment,97000000.0,527204000.0,411762000.0,161768000.0,
Purchase Of Investment,-15338000.0,-514607000.0,-389230000.0,-12000000.0,
Net Business Purchase And Sale,,0.0,2874000.0,680000.0,49457000.0
Sale Of Business,,0.0,2874000.0,680000.0,49457000.0
Purchase Of Business,,0.0,0.0,-12000000.0,-390940000.0
Net Intangibles Purchase And Sale,,,,0.0,-756747000.0
Purchase Of Intangibles,,,,0.0,-756747000.0
Net PPE Purchase And Sale,-373904000.0,-356271000.0,-299038000.0,-400020000.0,
Purchase Of PPE,-373904000.0,-356271000.0,-299038000.0,-400020000.0,
Capital Expenditure Reported,,,,-400020000.0,-419772000.0
Operating Cash Flow,392679000.0,288810000.0,205706000.0,88471000.0,
Taxes Refund Paid,-17156000.0,-17307000.0,-29786000.0,-30791000.0,
Interest Paid Cfo,-171363000.0,-199972000.0,-134232000.0,-110056000.0,
Change In Working Capital,-130414000.0,-125940000.0,-155465000.0,-131422000.0,
Change In Other Current Liabilities,1765000.0,11254000.0,4158000.0,11182000.0,
Change In Other Current Assets,-1490000.0,325000.0,-632000.0,-706000.0,
Change In Accrued Expense,,,,11182000.0,9762000.0
Change In Payable,-39381000.0,-15173000.0,-77397000.0,-35496000.0,
Change In Prepaid Assets,-32842000.0,-27720000.0,-16606000.0,-18293000.0,
Change In Receivables,-58466000.0,-94626000.0,-64988000.0,-88109000.0,
Other Non Cash Items,323325000.0,258984000.0,223987000.0,145006000.0,
Stock Based Compensation,1765000.0,2472000.0,1535000.0,5175000.0,
Provisionand Write Offof Assets,5831000.0,2719000.0,-490000.0,1268000.0,
Depreciation And Amortization,206372000.0,180949000.0,141005000.0,102952000.0,
Depreciation,206372000.0,180949000.0,141005000.0,102952000.0,
Gain Loss On Investment Securities,9325000.0,,,,-5163000.0
Net Income From Continuing Operations,123920000.0,160809000.0,125265000.0,73688000.0,
