,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,-33980569.0,88087581.9,
Tax Rate For Calcs,0.2408,0.34,0.3842,0.3987,
Normalized EBITDA,8720779000.0,5884846000.0,8205060000.0,11869377000.0,
Total Unusual Items,,-370268000.0,-88445000.0,220937000.0,-420009000.0
Total Unusual Items Excluding Goodwill,,-370268000.0,-88445000.0,220937000.0,-420009000.0
Net Income From Continuing Operation Net Minority Interest,2922296000.0,1057523000.0,1704840000.0,4133088000.0,
Reconciled Depreciation,1532081000.0,1337001000.0,1573148000.0,1732920000.0,
Reconciled Cost Of Revenue,9907701000.0,11646783000.0,10813464000.0,7985602000.0,
EBITDA,8720779000.0,5884846000.0,8116615000.0,12090314000.0,
EBIT,7188698000.0,4547845000.0,6543467000.0,10357394000.0,
Net Interest Income,-3124084000.0,-2469069000.0,-4076440000.0,-3596001000.0,
Interest Expense,,3153005000.0,3532140000.0,3352390000.0,1679293000.0
Interest Income,,98858000.0,97081000.0,100641000.0,130340000.0
Normalized Income,2922296000.0,1057523000.0,1759304431.0,4000238581.9,
Net Income From Continuing And Discontinued Operation,3279585000.0,1248695000.0,1704840000.0,4133088000.0,
Total Expenses,11661947000.0,13568088000.0,12888313000.0,9834730000.0,
Rent Expense Supplemental,8173000.0,4440000.0,6563000.0,7881000.0,
Diluted Average Shares,2020000000.0,2020000000.0,2020000000.0,2020000000.0,
Basic Average Shares,2010408000.0,2015237000.0,2018409000.0,2020000000.0,
Diluted EPS,1.62356,0.61817,0.84398,2.04608,
Basic EPS,1.6313,0.61963,0.84465,2.04608,
Diluted NI Availto Com Stockholders,3279585000.0,1248695000.0,1704840000.0,4133088000.0,
Net Income Common Stockholders,3279585000.0,1248695000.0,1704840000.0,4133088000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,3279585000.0,1248695000.0,1704840000.0,4133088000.0,
Minority Interests,-223912000.0,-62920000.0,-149661000.0,-79092000.0,
Net Income Including Noncontrolling Interests,3503497000.0,1311615000.0,1854501000.0,4212180000.0,
Net Income Discontinuous Operations,357289000.0,191172000.0,,,
Net Income Continuous Operations,3146208000.0,1120443000.0,1854501000.0,4212180000.0,
Tax Provision,997907000.0,1029417000.0,1156826000.0,2792824000.0,
Pretax Income,4144115000.0,2149860000.0,3011327000.0,7005004000.0,
Net Non Operating Interest Income Expense,-3124084000.0,-2469069000.0,-4076440000.0,-3596001000.0,
Total Other Finance Cost,,287874000.0,641381000.0,344252000.0,-54747000.0
Interest Expense Non Operating,,3153005000.0,3532140000.0,3352390000.0,1679293000.0
Interest Income Non Operating,,98858000.0,97081000.0,100641000.0,130340000.0
Operating Income,7188698000.0,4547845000.0,6044412000.0,9346961000.0,
Operating Expense,1754246000.0,1921305000.0,2074849000.0,1849128000.0,
Other Operating Expenses,-77709000.0,345058000.0,415406000.0,556648000.0,
Depreciation And Amortization In Income Statement,102753000.0,77847000.0,78916000.0,66752000.0,
Depreciation Income Statement,102753000.0,77847000.0,78916000.0,66752000.0,
Selling General And Administration,651107000.0,604339000.0,719716000.0,564282000.0,
Selling And Marketing Expense,76856000.0,54418000.0,69499000.0,40121000.0,
General And Administrative Expense,574251000.0,549921000.0,650217000.0,524161000.0,
Rent And Landing Fees,8173000.0,4440000.0,6563000.0,7881000.0,
Gross Profit,8942944000.0,6469150000.0,8119261000.0,11196089000.0,
Cost Of Revenue,9907701000.0,11646783000.0,10813464000.0,7985602000.0,
Total Revenue,18850645000.0,18115933000.0,18932725000.0,19181691000.0,
Operating Revenue,18850645000.0,18115933000.0,18932725000.0,19181691000.0,
