,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,96126871.0,96126871.0,96126871.0,96126871.0,82950889.0,
Share Issued,96126871.0,96126871.0,96126871.0,96126871.0,82950889.0,
Net Debt,1384949000.0,1271078000.0,1071017000.0,969454000.0,1519322000.0,
Total Debt,2333150000.0,2226489000.0,2186637000.0,1990568000.0,2038194000.0,
Tangible Book Value,974210000.0,951104000.0,982284000.0,954754000.0,318480000.0,
Invested Capital,3700531000.0,3564514000.0,3531431000.0,3305079000.0,2701125000.0,
Working Capital,753687000.0,775774000.0,957916000.0,788249000.0,424830000.0,
Net Tangible Assets,974210000.0,951104000.0,982284000.0,954754000.0,318480000.0,
Capital Lease Obligations,92611000.0,104077000.0,79907000.0,88341000.0,108903000.0,
Common Stock Equity,1459992000.0,1442102000.0,1424701000.0,1402852000.0,771834000.0,
Total Capitalization,3514645000.0,3386031000.0,3339944000.0,3069230000.0,2518564000.0,
Total Equity Gross Minority Interest,1573365000.0,1551637000.0,1530146000.0,1504243000.0,870314000.0,
Minority Interest,113373000.0,109535000.0,105445000.0,101391000.0,98480000.0,
Stockholders Equity,1459992000.0,1442102000.0,1424701000.0,1402852000.0,771834000.0,
Other Equity Interest,10359000.0,10359000.0,10359000.0,10359000.0,10359000.0,
Retained Earnings,-708920000.0,-727704000.0,-747034000.0,-770322000.0,-794168000.0,
Capital Stock,1191127000.0,1191127000.0,1191127000.0,1191127000.0,1091127000.0,
Common Stock,1191127000.0,1191127000.0,1191127000.0,1191127000.0,1091127000.0,
Total Liabilities Net Minority Interest,2873596000.0,2742308000.0,2694019000.0,2541258000.0,2516766000.0,
Total Non Current Liabilities Net Minority Interest,2280948000.0,2172835000.0,2198639000.0,1962568000.0,2058627000.0,
Other Non Current Liabilities,,,34744000.0,32956000.0,31256000.0,
Tradeand Other Payables Non Current,86456000.0,81567000.0,36731000.0,43759000.0,44177000.0,
Non Current Deferred Revenue,75000000.0,75000000.0,150000000.0,150000000.0,150000000.0,
Non Current Deferred Taxes Liabilities,2728000.0,2728000.0,3680000.0,3680000.0,3680000.0,
Long Term Debt And Capital Lease Obligation,2103078000.0,1998763000.0,1957450000.0,1715064000.0,1810789000.0,
