,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1130882000.0,5742272000.0,6518482000.0,10791096000.0,
Repurchase Of Capital Stock,-1272411000.0,-1499243000.0,0.0,-1576385000.0,
Repayment Of Debt,-7994826000.0,-3269587000.0,-2830684000.0,-3201126000.0,
Issuance Of Debt,9221436000.0,3918019000.0,1776684000.0,2263311000.0,
Capital Expenditure,-6852841000.0,-5946417000.0,-5336323000.0,-189382000.0,
End Cash Position,5958028000.0,7861818000.0,3005688000.0,2475896000.0,
Beginning Cash Position,7861818000.0,3005688000.0,2475896000.0,4162748000.0,
Effect Of Exchange Rate Changes,-536270000.0,1102479000.0,-710659000.0,-119158000.0,
Changes In Cash,-1367520000.0,3753651000.0,1240451000.0,-1567694000.0,
Financing Cash Flow,-1780814000.0,-2903026000.0,-4843979000.0,-8088488000.0,
Net Other Financing Charges,,-24992000.0,102000.0,-43432000.0,286765000.0
Cash Dividends Paid,-1247229000.0,-1567719000.0,-3401879000.0,-5220630000.0,
Net Common Stock Issuance,-1272411000.0,-1499243000.0,0.0,-1576385000.0,
Common Stock Payments,-1272411000.0,-1499243000.0,0.0,-1576385000.0,
Net Issuance Payments Of Debt,1226610000.0,648432000.0,-1054000000.0,-937815000.0,
Net Long Term Debt Issuance,1226610000.0,648432000.0,-1054000000.0,-937815000.0,
Long Term Debt Payments,-7994826000.0,-3269587000.0,-2830684000.0,-3201126000.0,
Long Term Debt Issuance,9221436000.0,3918019000.0,1776684000.0,2263311000.0,
Investing Cash Flow,-7570429000.0,-5032012000.0,-5770375000.0,-4459684000.0,
Net Other Investing Changes,,,-5209128000.0,-4291873000.0,-3026023000.0
Net Business Purchase And Sale,-790554000.0,-647630000.0,-477179000.0,-26751000.0,
Sale Of Business,,0.0,47006000.0,0.0,141095000.0
Purchase Of Business,-790554000.0,-647630000.0,-524185000.0,-26751000.0,
Net Intangibles Purchase And Sale,-171221000.0,-168036000.0,-127195000.0,-189382000.0,
Purchase Of Intangibles,-171221000.0,-168036000.0,-127195000.0,-189382000.0,
Net PPE Purchase And Sale,-6608654000.0,-4216346000.0,-5166001000.0,48322000.0,
Sale Of PPE,72966000.0,1562035000.0,43127000.0,48322000.0,
Purchase Of PPE,-6681620000.0,-5778381000.0,-5209128000.0,,
Operating Cash Flow,7983723000.0,11688689000.0,11854805000.0,10980478000.0,
Taxes Refund Paid,-1121328000.0,-1399513000.0,-1585549000.0,-3355666000.0,
Interest Paid Cfo,-1583468000.0,-1076073000.0,-986088000.0,-1057221000.0,
Dividend Received Cfo,235327000.0,414653000.0,461292000.0,425493000.0,
Change In Working Capital,614704000.0,1369567000.0,166853000.0,-4576499000.0,
Change In Other Current Liabilities,-230666000.0,-412694000.0,-381256000.0,-1546372000.0,
Change In Other Current Assets,225236000.0,1883207000.0,-107390000.0,-285094000.0,
Change In Payable,-486382000.0,-1192990000.0,-355416000.0,-996477000.0,
Change In Inventory,956924000.0,542496000.0,1305424000.0,-2039135000.0,
Change In Receivables,149592000.0,549548000.0,-294509000.0,290579000.0,
Other Non Cash Items,3151641000.0,723743000.0,-860609000.0,579418000.0,
Provisionand Write Offof Assets,23472000.0,-33137000.0,12036000.0,43843000.0,
Deferred Tax,1065613000.0,1078192000.0,1996748000.0,4704092000.0,
Depreciation And Amortization,3683585000.0,3126247000.0,3047212000.0,2866699000.0,
Depreciation,3683585000.0,3126247000.0,3047212000.0,2866699000.0,
Pension And Employee Benefit Expense,420427000.0,409773000.0,393956000.0,351672000.0,
Gain Loss On Investment Securities,55875000.0,207811000.0,25707000.0,-38998000.0,
Net Foreign Currency Exchange Gain Loss,-210767000.0,1064401000.0,850375000.0,975588000.0,
Gain Loss On Sale Of PPE,75397000.0,45859000.0,27525000.0,-25579000.0,
Net Income From Continuing Operations,1413724000.0,4610512000.0,7585094000.0,11462284000.0,
