,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,2112365.1,-368470.8,-3732520.0,-542660.8,
Tax Rate For Calcs,0.0123,0.0171,0.34,0.0242,
Normalized EBITDA,549402000.0,346148000.0,162718000.0,-193214000.0,
Total Unusual Items,171737000.0,-21548000.0,-10978000.0,-22424000.0,
Total Unusual Items Excluding Goodwill,171737000.0,-21548000.0,-10978000.0,-22424000.0,
Net Income From Continuing Operation Net Minority Interest,505670000.0,106413000.0,-95849000.0,-547302000.0,
Reconciled Depreciation,64473000.0,68595000.0,61723000.0,59509000.0,
Reconciled Cost Of Revenue,2917998000.0,2392957000.0,2294468000.0,2137897000.0,
EBITDA,721139000.0,324600000.0,151740000.0,-215638000.0,
EBIT,656666000.0,256005000.0,90017000.0,-275147000.0,
Net Interest Income,-232663000.0,-190559000.0,-189836000.0,-248928000.0,
Interest Expense,133596000.0,131723000.0,148088000.0,235934000.0,
Interest Income,,0.0,4060000.0,853000.0,418000.0
Normalized Income,336045365.1,127592529.2,-88603520.0,-525420660.8,
Net Income From Continuing And Discontinued Operation,505670000.0,106413000.0,-95849000.0,-547302000.0,
Total Expenses,3599069000.0,2959462000.0,2751428000.0,2624520000.0,
Rent Expense Supplemental,7907000.0,6842000.0,6120000.0,3606000.0,
Total Operating Income As Reported,,,,-315809000.0,-90430000.0
Diluted Average Shares,122756000.0,123720930.0,110114943.0,96987000.0,
Basic Average Shares,122662000.0,123720930.0,110114943.0,96987000.0,
Diluted EPS,4.1193,0.86,-0.87,-5.3462,
Basic EPS,4.1225,0.86,-0.87,-5.3462,
Diluted NI Availto Com Stockholders,505670000.0,106413000.0,-95849000.0,-547302000.0,
Net Income Common Stockholders,505670000.0,106413000.0,-95849000.0,-547302000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,505670000.0,106413000.0,-95849000.0,-547302000.0,
Minority Interests,21239000.0,5702000.0,6661000.0,8411000.0,
Net Income Including Noncontrolling Interests,484431000.0,100711000.0,-102510000.0,-555713000.0,
Net Income Continuous Operations,484431000.0,100711000.0,-102510000.0,-555713000.0,
Tax Provision,38639000.0,23571000.0,44439000.0,44632000.0,
Pretax Income,523070000.0,124282000.0,-58071000.0,-511081000.0,
Other Non Operating Income Expenses,-15659000.0,-5249000.0,-7971000.0,-20415000.0,
Special Income Charges,-65296000.0,-41261000.0,-70063000.0,-76080000.0,
Other Special Charges,65296000.0,41261000.0,70063000.0,76080000.0,
Net Non Operating Interest Income Expense,-232663000.0,-190559000.0,-189836000.0,-248928000.0,
Total Other Finance Cost,99067000.0,58836000.0,45808000.0,13847000.0,
Interest Expense Non Operating,133596000.0,131723000.0,148088000.0,235934000.0,
Interest Income Non Operating,,0.0,4060000.0,853000.0,418000.0
Operating Income,574320000.0,324939000.0,151659000.0,-211934000.0,
Operating Expense,681071000.0,566505000.0,456960000.0,486623000.0,
Other Operating Expenses,,,,37502000.0,13895000.0
Depreciation And Amortization In Income Statement,46196000.0,41478000.0,39713000.0,36886000.0,
Depreciation Income Statement,46196000.0,41478000.0,39713000.0,36886000.0,
Selling General And Administration,453922000.0,371117000.0,295997000.0,323258000.0,
Selling And Marketing Expense,342340000.0,285001000.0,237786000.0,241287000.0,
General And Administrative Expense,111582000.0,86116000.0,58211000.0,81971000.0,
Rent And Landing Fees,7907000.0,6842000.0,6120000.0,3606000.0,
Gross Profit,1255391000.0,891444000.0,608619000.0,274689000.0,
Cost Of Revenue,2917998000.0,2392957000.0,2294468000.0,2137897000.0,
Total Revenue,4173389000.0,3284401000.0,2903087000.0,2412586000.0,
Operating Revenue,4173389000.0,3284401000.0,2903087000.0,2412586000.0,
