,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-23765587.8,-33915063.6,-728074300.0,-302335971.5,
Tax Rate For Calcs,0.0366,0.0198,0.34,0.2165,
Normalized EBITDA,2480466000.0,3758375000.0,3054007000.0,2667882000.0,
Total Unusual Items,-649333000.0,-1712882000.0,-2141395000.0,-1396471000.0,
Total Unusual Items Excluding Goodwill,-649333000.0,-1712882000.0,-2141395000.0,-1396471000.0,
Net Income From Continuing Operation Net Minority Interest,528980000.0,1029310000.0,455487000.0,340956000.0,
Reconciled Depreciation,813932000.0,694050000.0,559950000.0,504422000.0,
Reconciled Cost Of Revenue,7287168000.0,7063276000.0,5037744000.0,4529151000.0,
EBITDA,1831133000.0,2045493000.0,912612000.0,1271411000.0,
EBIT,1017201000.0,1351443000.0,352662000.0,766989000.0,
Net Interest Income,-345069000.0,-367914000.0,-708580000.0,-738918000.0,
Interest Expense,468151000.0,301266000.0,485409000.0,486718000.0,
Interest Income,,,,427279000.0,192378000.0
Normalized Income,1154547412.2,2708276936.4,1868807700.0,1435091028.5,
Net Income From Continuing And Discontinued Operation,-1785238000.0,760639000.0,6439948000.0,123717000.0,
Total Expenses,20026296000.0,18625852000.0,12894141000.0,11312428000.0,
Rent Expense Supplemental,109495000.0,84732000.0,59379000.0,,
Total Operating Income As Reported,1415968000.0,1595698000.0,1980385000.0,1584207000.0,
Diluted Average Shares,2021652744.0,920205397.0,920205397.0,920205397.0,
Basic Average Shares,2021652744.0,920205397.0,920205397.0,920205397.0,
Diluted EPS,-0.8831,0.8266,6.9984,0.1344,
Basic EPS,-0.8831,0.8266,6.9984,0.1344,
Diluted NI Availto Com Stockholders,-1785238000.0,760639000.0,6439948000.0,123717000.0,
Net Income Common Stockholders,-1785238000.0,760639000.0,6439948000.0,123717000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-1785238000.0,760639000.0,6439948000.0,123717000.0,
Net Income Including Noncontrolling Interests,-1785238000.0,760639000.0,6439948000.0,123718000.0,
Net Income Discontinuous Operations,-2314218000.0,-268671000.0,5984461000.0,,
Net Income Continuous Operations,528980000.0,1029310000.0,455487000.0,340957000.0,
Tax Provision,20070000.0,20867000.0,-588234000.0,-60686000.0,
Pretax Income,549050000.0,1050177000.0,-132747000.0,280271000.0,
Special Income Charges,-534796000.0,-1597573000.0,-427513000.0,-508690000.0,
Other Special Charges,-26550000.0,427440000.0,269058000.0,327115000.0,
Write Off,23408000.0,47953000.0,0.0,96889000.0,
Impairment Of Capital Assets,0.0,47953000.0,-207265000.0,3170000.0,
Restructuring And Mergern Acquisition,537938000.0,1122180000.0,365720000.0,81516000.0,
Net Non Operating Interest Income Expense,-345069000.0,-367914000.0,-708580000.0,-738918000.0,
Total Other Finance Cost,-123082000.0,66648000.0,223171000.0,252200000.0,
Interest Expense Non Operating,468151000.0,301266000.0,485409000.0,486718000.0,
Interest Income Non Operating,,,,427279000.0,192378000.0
Operating Income,1797192000.0,2645728000.0,2034090000.0,1751191000.0,
Operating Expense,12739128000.0,11562576000.0,7856397000.0,6783277000.0,
Other Operating Expenses,988547000.0,493738000.0,416747000.0,303766000.0,
Depreciation And Amortization In Income Statement,710272000.0,620058000.0,497953000.0,443394000.0,
Depreciation Income Statement,710272000.0,620058000.0,497953000.0,443394000.0,
Selling General And Administration,7974033000.0,7549210000.0,4572325000.0,4128686000.0,
Selling And Marketing Expense,6580148000.0,6590784000.0,4226764000.0,3789064000.0,
General And Administrative Expense,1393885000.0,958426000.0,345561000.0,339622000.0,
Rent And Landing Fees,109495000.0,84732000.0,59379000.0,,
Gross Profit,14536320000.0,14208304000.0,9890487000.0,8534468000.0,
Cost Of Revenue,7287168000.0,7063276000.0,5037744000.0,4529151000.0,
Total Revenue,21823488000.0,21271580000.0,14928232000.0,13063619000.0,
Operating Revenue,21823488000.0,21271580000.0,14928232000.0,13063619000.0,
