,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,3713775.478089,,,,-3531635.291388,,
Tax Rate For Calcs,,0.330437,0.34,0.241012,0.248654,0.29704,
Normalized EBITDA,3384641000.0,2644215000.0,2057124000.0,2524599000.0,2557983000.0,,
Total Unusual Items,13461000.0,53901000.0,-1836201000.0,207288000.0,-14203000.0,,
Total Unusual Items Excluding Goodwill,13461000.0,53901000.0,-1836201000.0,207288000.0,-14203000.0,,
Net Income From Continuing Operation Net Minority Interest,1466046000.0,1002050000.0,-1298154000.0,1079395000.0,864497000.0,,
Reconciled Depreciation,,902394000.0,935652000.0,937554000.0,936543000.0,873836000.0,
Reconciled Cost Of Revenue,,14421794000.0,15126002000.0,15841051000.0,15495203000.0,15428783000.0,
EBITDA,3398102000.0,2698116000.0,220923000.0,2731887000.0,2543780000.0,,
EBIT,2477327000.0,1795722000.0,-714729000.0,1794333000.0,1607237000.0,,
Net Interest Income,-340372000.0,-374398000.0,-517158000.0,-430073000.0,-315873000.0,,
Interest Expense,452705000.0,282264000.0,425404000.0,358369000.0,456639000.0,,
Interest Income,112333000.0,68393000.0,126637000.0,106216000.0,140766000.0,,
Normalized Income,1456298775.478089,965959901.79113,-86261340.0,922065815.257207,875168364.708612,,
Net Income From Continuing And Discontinued Operation,1466046000.0,1002050000.0,-1298154000.0,1079395000.0,864497000.0,,
Total Expenses,15573731000.0,14963769000.0,15771888000.0,16413138000.0,16071519000.0,,
Total Operating Income As Reported,,1833955000.0,-790924000.0,1658749000.0,1485337000.0,1385906000.0,
Diluted Average Shares,1981143243.0,1983615673.0,1975143890.0,,2010458140.0,2045463012.0,
Basic Average Shares,1981143243.0,1973669366.0,1975143890.0,,2010458140.0,2034036392.0,
Diluted EPS,0.74,0.51,-0.655012,,0.43,0.37,
Basic EPS,0.74,0.51,-0.655012,,0.43,0.37,
Diluted NI Availto Com Stockholders,1466046000.0,1002050000.0,432472000.0,387445000.0,864497000.0,,
Average Dilution Earnings,,0.0,4218000.0,-1600000.0,,0.0,6763000.0
Net Income Common Stockholders,1466046000.0,1002050000.0,428254000.0,389045000.0,864497000.0,,
Preferred Stock Dividends,,,,690350000.0,,,
Net Income,1466046000.0,1002050000.0,-1298154000.0,1079395000.0,864497000.0,,
Minority Interests,,-11305000.0,-4411000.0,-10485000.0,-8211000.0,-8311000.0,
Net Income Including Noncontrolling Interests,,1013355000.0,-1293743000.0,1089880000.0,864497000.0,757804000.0,
Net Income Continuous Operations,,1013355000.0,-1293743000.0,1089880000.0,864497000.0,757804000.0,
Tax Provision,,500103000.0,153610000.0,346084000.0,286101000.0,320214000.0,
Pretax Income,,1513458000.0,-1140133000.0,1435964000.0,1150598000.0,1078018000.0,
Other Income Expense,68093000.0,135964000.0,-1825390000.0,296032000.0,12240000.0,,
Special Income Charges,-17318000.0,-65847000.0,-1996252000.0,-27821000.0,-42277000.0,,
Gain On Sale Of Business,,,,0.0,0.0,,0.0
Other Special Charges,,65847000.0,31748000.0,27821000.0,39646000.0,69422000.0,
Write Off,,,,-50000.0,2631000.0,3948000.0,1536000.0
Impairment Of Capital Assets,,,1964504000.0,0.0,0.0,,0.0
Earnings From Equity Interest,,82063000.0,-28835000.0,88744000.0,26443000.0,9270000.0,
Gain On Sale Of Security,30779000.0,119748000.0,160051000.0,235109000.0,28074000.0,,
Net Non Operating Interest Income Expense,-340372000.0,-374398000.0,-517158000.0,-430073000.0,-315873000.0,,
Total Other Finance Cost,,160527000.0,218391000.0,177920000.0,142203000.0,177709000.0,
Interest Expense Non Operating,452705000.0,282264000.0,425404000.0,358369000.0,456639000.0,,
Interest Income Non Operating,112333000.0,68393000.0,126637000.0,106216000.0,140766000.0,,
Operating Income,2296901000.0,1751892000.0,1202415000.0,1570005000.0,1454231000.0,,
Operating Expense,532287000.0,541975000.0,645886000.0,572087000.0,576316000.0,,
Other Operating Expenses,,-8313000.0,133542000.0,59749000.0,12110000.0,23099000.0,
Other Taxes,-1854000.0,,,,7294000.0,,
Provision For Doubtful Accounts,,28413000.0,3720000.0,-50000.0,2631000.0,3948000.0,
Selling General And Administration,,521875000.0,508624000.0,512388000.0,556912000.0,542870000.0,
Selling And Marketing Expense,,185563000.0,187020000.0,196012000.0,205407000.0,193912000.0,
General And Administrative Expense,,336312000.0,321604000.0,316376000.0,351505000.0,348958000.0,
Other Gand A,,336312000.0,321604000.0,316376000.0,351505000.0,348958000.0,
Gross Profit,,2293867000.0,1848301000.0,2142092000.0,2030547000.0,1946553000.0,
Cost Of Revenue,,14421794000.0,15126002000.0,15841051000.0,15495203000.0,15428783000.0,
Total Revenue,,16715661000.0,16974303000.0,17983143000.0,17525750000.0,17375336000.0,
Operating Revenue,,16715661000.0,24533570000.0,17983143000.0,17525750000.0,17375336000.0,
