,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-4000.0,-22440000.0,-41140000.0,340000.0,-29240000.0,
Tax Rate For Calcs,0.001,0.34,0.34,0.34,0.34,
Normalized EBITDA,5175000000.0,5017000000.0,4941000000.0,4833000000.0,4623000000.0,
Total Unusual Items,-4000000.0,-66000000.0,-121000000.0,1000000.0,-86000000.0,
Total Unusual Items Excluding Goodwill,-4000000.0,-66000000.0,-121000000.0,1000000.0,-86000000.0,
Net Income From Continuing Operation Net Minority Interest,4410000000.0,4300000000.0,4207000000.0,4066000000.0,3914000000.0,
Reconciled Depreciation,331000000.0,299000000.0,282000000.0,391000000.0,289000000.0,
Reconciled Cost Of Revenue,1465000000.0,1510000000.0,1637000000.0,1635000000.0,1457000000.0,
EBITDA,5171000000.0,4951000000.0,4820000000.0,4834000000.0,4537000000.0,
EBIT,4840000000.0,4652000000.0,4538000000.0,4443000000.0,4248000000.0,
Net Interest Income,-208000000.0,-199000000.0,-212000000.0,-197000000.0,-195000000.0,
Interest Expense,373000000.0,368000000.0,383000000.0,377000000.0,364000000.0,
Interest Income,149000000.0,164000000.0,160000000.0,183000000.0,155000000.0,
Normalized Income,4413996000.0,4343560000.0,4286860000.0,4065340000.0,3970760000.0,
Net Income From Continuing And Discontinued Operation,4410000000.0,4300000000.0,4207000000.0,4066000000.0,3914000000.0,
Total Expenses,2043000000.0,2075000000.0,2110000000.0,2164000000.0,2106000000.0,
Diluted Average Shares,11211346534.0,,11211346533.0,11160410614.0,11061542662.0,
Basic Average Shares,11211346534.0,,11211346533.0,11160410614.0,11061542662.0,
Diluted EPS,0.39335,,0.375245,0.364324,0.35384,
Basic EPS,0.39335,,0.375245,0.364324,0.35384,
Diluted NI Availto Com Stockholders,1516000000.0,4300000000.0,4207000000.0,4066000000.0,1345000000.0,
Net Income Common Stockholders,1516000000.0,4300000000.0,4207000000.0,4066000000.0,1345000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Preferred Stock Dividends,2894000000.0,,,,2569000000.0,
Net Income,4410000000.0,4300000000.0,4207000000.0,4066000000.0,3914000000.0,
Minority Interests,-52000000.0,15000000.0,-10000000.0,-27000000.0,-41000000.0,
Net Income Including Noncontrolling Interests,4462000000.0,4285000000.0,4217000000.0,4093000000.0,3955000000.0,
Net Income Continuous Operations,4462000000.0,4285000000.0,4217000000.0,4093000000.0,3955000000.0,
Tax Provision,5000000.0,-1000000.0,-62000000.0,-27000000.0,-71000000.0,
Pretax Income,4467000000.0,4284000000.0,4155000000.0,4066000000.0,3884000000.0,
Other Non Operating Income Expenses,3000000.0,-23000000.0,21000000.0,,3000000.0,93000000.0
Special Income Charges,-25000000.0,-107000000.0,-3000000.0,-32000000.0,-11000000.0,
Other Special Charges,26000000.0,-14000000.0,-5000000.0,32000000.0,25000000.0,
Write Off,-1000000.0,-5000000.0,-3000000.0,0.0,-14000000.0,
Restructuring And Mergern Acquisition,,1000000.0,11000000.0,0.0,,
Net Non Operating Interest Income Expense,-208000000.0,-199000000.0,-212000000.0,-197000000.0,-195000000.0,
Total Other Finance Cost,-16000000.0,-5000000.0,-11000000.0,3000000.0,-14000000.0,
Interest Expense Non Operating,373000000.0,368000000.0,383000000.0,377000000.0,364000000.0,
Interest Income Non Operating,149000000.0,164000000.0,160000000.0,183000000.0,155000000.0,
Operating Income,-24000000.0,22000000.0,18000000.0,-43000000.0,-203000000.0,
Operating Expense,578000000.0,565000000.0,473000000.0,529000000.0,649000000.0,
Other Operating Expenses,170000000.0,101000000.0,61000000.0,93000000.0,230000000.0,
Depreciation And Amortization In Income Statement,12000000.0,12000000.0,13000000.0,12000000.0,12000000.0,
Depreciation Income Statement,12000000.0,12000000.0,13000000.0,12000000.0,12000000.0,
Selling General And Administration,276000000.0,315000000.0,276000000.0,303000000.0,281000000.0,
Selling And Marketing Expense,223000000.0,245000000.0,237000000.0,261000000.0,239000000.0,
General And Administrative Expense,53000000.0,70000000.0,39000000.0,42000000.0,42000000.0,
Gross Profit,554000000.0,587000000.0,491000000.0,486000000.0,446000000.0,
Cost Of Revenue,1465000000.0,1510000000.0,1637000000.0,1635000000.0,1457000000.0,
Total Revenue,2019000000.0,2097000000.0,2128000000.0,2121000000.0,1903000000.0,
Operating Revenue,2019000000.0,2097000000.0,2128000000.0,2121000000.0,1903000000.0,
