,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,25970704.049593,-196935.535995,13230556.44445,9468773.715065,37043702.37594
Tax Rate For Calcs,0.169438,0.219061,0.179561,0.061802,0.263093
Normalized EBITDA,269659000.0,320371000.0,351192000.0,360132000.0,399379000.0
Total Unusual Items,153276000.0,-899000.0,73683000.0,153211000.0,140801000.0
Total Unusual Items Excluding Goodwill,153276000.0,-899000.0,73683000.0,153211000.0,140801000.0
Net Income From Continuing Operation Net Minority Interest,123797000.0,50747000.0,121937000.0,238139000.0,227529000.0
Reconciled Depreciation,160176000.0,169278000.0,192350000.0,195367000.0,164082000.0
Reconciled Cost Of Revenue,467859000.0,489976000.0,552209000.0,553122000.0,540866000.0
EBITDA,422935000.0,319472000.0,424875000.0,513343000.0,540180000.0
EBIT,262759000.0,150194000.0,232525000.0,317976000.0,376098000.0
Net Interest Income,-102297000.0,-69131000.0,-74669000.0,-56394000.0,-57680000.0
Interest Expense,113707000.0,85212000.0,83901000.0,64150000.0,67336000.0
Interest Income,14703000.0,19131000.0,13527000.0,10179000.0,12415000.0
Normalized Income,-3508295.950407,51449064.464005,61484556.44445,94396773.715065,123771702.37594
Net Income From Continuing And Discontinued Operation,123797000.0,50747000.0,121937000.0,238139000.0,227529000.0
Total Expenses,534362000.0,578365000.0,628781000.0,627897000.0,600987000.0
Total Operating Income As Reported,150094000.0,,,178405000.0,259765000.0
Diluted Average Shares,292994790.0,,292984881.0,292725787.0,293010301.0
Basic Average Shares,292984790.0,,292974881.0,292715787.0,292993634.0
Diluted EPS,0.4225,,0.42,0.81,0.7765
Basic EPS,0.4225,,0.42,0.81,0.7766
Diluted NI Availto Com Stockholders,123797000.0,50747000.0,121937000.0,238139000.0,227529000.0
Net Income Common Stockholders,123797000.0,50747000.0,121937000.0,238139000.0,227529000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0
Net Income,123797000.0,50747000.0,121937000.0,238139000.0,227529000.0
Net Income Including Noncontrolling Interests,123797000.0,50747000.0,121937000.0,238139000.0,227529000.0
Net Income Continuous Operations,123797000.0,50747000.0,121937000.0,238139000.0,227529000.0
Tax Provision,25255000.0,14235000.0,26687000.0,15687000.0,81233000.0
Pretax Income,149052000.0,64982000.0,148624000.0,253826000.0,308762000.0
Net Non Operating Interest Income Expense,-102297000.0,-69131000.0,-74669000.0,-56394000.0,-57680000.0
Total Other Finance Cost,3293000.0,3050000.0,4295000.0,2423000.0,2759000.0
Interest Expense Non Operating,113707000.0,85212000.0,83901000.0,64150000.0,67336000.0
Interest Income Non Operating,14703000.0,19131000.0,13527000.0,10179000.0,12415000.0
Operating Income,150094000.0,125805000.0,157604000.0,178405000.0,259765000.0
Operating Expense,66503000.0,88389000.0,76572000.0,74775000.0,60121000.0
Other Operating Expenses,4596000.0,26533000.0,21377000.0,8332000.0,3619000.0
Selling General And Administration,61907000.0,61856000.0,55195000.0,66443000.0,56502000.0
General And Administrative Expense,61907000.0,61856000.0,55195000.0,66443000.0,56502000.0
Gross Profit,216597000.0,214194000.0,234176000.0,253180000.0,319886000.0
Cost Of Revenue,467859000.0,489976000.0,552209000.0,553122000.0,540866000.0
Total Revenue,684456000.0,704170000.0,786385000.0,806302000.0,860752000.0
Operating Revenue,684456000.0,704170000.0,786385000.0,806302000.0,860752000.0
