,2026-06-30,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,5815622.819787,-78303200.0,5236874.970727,,282436.705855,-9535672.035148,
Tax Rate For Calcs,0.215099,0.4,0.041682,,0.139751,0.139981,
Normalized EBITDA,1309674000.0,1184055000.0,476554000.0,,1149208000.0,953082000.0,
Total Unusual Items,27037000.0,-195758000.0,125639000.0,,2021000.0,-68121000.0,
Total Unusual Items Excluding Goodwill,27037000.0,-195758000.0,125639000.0,,2021000.0,-68121000.0,
Net Income From Continuing Operation Net Minority Interest,416263000.0,147270000.0,304918000.0,,315286000.0,141197000.0,
Reconciled Depreciation,527919000.0,562906000.0,-468003000.0,,504296000.0,497164000.0,
Reconciled Cost Of Revenue,7364668000.0,7174289000.0,8538551000.0,,6938580000.0,6450916000.0,
EBITDA,1336711000.0,988297000.0,602193000.0,,1151229000.0,884961000.0,
EBIT,808792000.0,425391000.0,602193000.0,,646933000.0,387797000.0,
Net Interest Income,-342842000.0,-329421000.0,-383301000.0,,-332111000.0,-285346000.0,
Interest Expense,278454000.0,298592000.0,299016000.0,,270034000.0,222325000.0,
Interest Income,,128077000.0,0.0,,0.0,78534000.0,4000.0
Normalized Income,395041622.819787,264724800.0,184515874.970727,,313547436.705855,199782327.964852,
Net Income From Continuing And Discontinued Operation,424540000.0,158956000.0,304918000.0,,374004000.0,163967000.0,
Total Expenses,10225975000.0,9916201000.0,11534493000.0,,9377196000.0,8755499000.0,
Total Operating Income As Reported,,453469000.0,,,,448069000.0,
Diluted Average Shares,1675771690.0,1693026000.0,,1693801449.0,1655544243.0,1687387020.0,
Basic Average Shares,1647611286.0,1647447000.0,,1679852857.0,1646796706.0,1679209680.0,
Diluted EPS,0.25334,0.09389,,0.26802,0.22591,0.097176,
Basic EPS,0.25767,0.09649,,0.270245,0.22711,0.097647,
Diluted NI Availto Com Stockholders,424540000.0,158956000.0,304918000.0,,374004000.0,163967000.0,
Net Income Common Stockholders,424540000.0,158956000.0,304918000.0,,374004000.0,163967000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,,0.0,0.0,
Net Income,424540000.0,158956000.0,304918000.0,,374004000.0,163967000.0,
Minority Interests,0.0,0.0,14378000.0,,-8941000.0,-1112000.0,
Net Income Including Noncontrolling Interests,424540000.0,158956000.0,290540000.0,,382945000.0,165079000.0,
Net Income Discontinuous Operations,8277000.0,11686000.0,,,58718000.0,22770000.0,
Net Income Continuous Operations,416263000.0,147270000.0,290540000.0,,324227000.0,142309000.0,
Tax Provision,114075000.0,-20471000.0,12637000.0,,52672000.0,23163000.0,
Pretax Income,530338000.0,126799000.0,303177000.0,,376899000.0,165472000.0,
Special Income Charges,27037000.0,-195758000.0,125639000.0,,2021000.0,-68121000.0,
Other Special Charges,-27037000.0,-340000.0,,,-2021000.0,36575000.0,2225000.0
Impairment Of Capital Assets,,195758000.0,33230000.0,,,5906000.0,14646000.0
Restructuring And Mergern Acquisition,0.0,0.0,-2627000.0,,0.0,25640000.0,
Net Non Operating Interest Income Expense,-342842000.0,-329421000.0,-383301000.0,,-332111000.0,-285346000.0,
Total Other Finance Cost,64388000.0,158906000.0,84285000.0,,62077000.0,141555000.0,
Interest Expense Non Operating,278454000.0,298592000.0,299016000.0,,270034000.0,222325000.0,
Interest Income Non Operating,,128077000.0,0.0,,0.0,78534000.0,4000.0
Operating Income,836423000.0,652388000.0,568988000.0,,697427000.0,517464000.0,
Operating Expense,2861307000.0,2741912000.0,2995942000.0,,2438616000.0,2304583000.0,
Other Operating Expenses,8177000.0,-3257000.0,176104000.0,,6055000.0,-62258000.0,
Selling General And Administration,2853130000.0,2745169000.0,2817261000.0,,2437738000.0,2367470000.0,
Selling And Marketing Expense,2465559000.0,2369502000.0,2390913000.0,,2075835000.0,1999292000.0,
General And Administrative Expense,387571000.0,375667000.0,426348000.0,,361903000.0,368178000.0,
Gross Profit,3697730000.0,3394300000.0,3564930000.0,,3136043000.0,2822047000.0,
Cost Of Revenue,7364668000.0,7174289000.0,8538551000.0,,6938580000.0,6450916000.0,
Total Revenue,11062398000.0,10568589000.0,12103481000.0,,10074623000.0,9272963000.0,
Operating Revenue,11062398000.0,10568589000.0,12103481000.0,,10074623000.0,9272963000.0,
