,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,912110000.0,750723000.0,440259000.0,225211000.0,
Repurchase Of Capital Stock,-154442000.0,-146070000.0,,-200595000.0,-25000.0
Repayment Of Debt,-211451000.0,-1280051000.0,-1153855000.0,-1308683000.0,
Issuance Of Debt,500000000.0,1618407000.0,1122840000.0,733156000.0,
Issuance Of Capital Stock,,,260000.0,25000.0,1828000.0
Capital Expenditure,-460532000.0,-467746000.0,-470392000.0,-491654000.0,
End Cash Position,982314000.0,677472000.0,501971000.0,401050000.0,
Beginning Cash Position,677472000.0,501971000.0,401050000.0,905461000.0,
Changes In Cash,304842000.0,175501000.0,100921000.0,-504411000.0,
Financing Cash Flow,-429479000.0,-292003000.0,-502094000.0,-1166854000.0,
Cash Dividends Paid,-149958000.0,-80557000.0,-80754000.0,-37557000.0,
Common Stock Dividend Paid,-149958000.0,-80557000.0,-80754000.0,-37557000.0,
Net Common Stock Issuance,-154442000.0,-146070000.0,260000.0,-200595000.0,
Common Stock Payments,-154442000.0,-146070000.0,,-200595000.0,-25000.0
Common Stock Issuance,,,260000.0,25000.0,1828000.0
Net Issuance Payments Of Debt,288549000.0,338356000.0,-31015000.0,-575527000.0,
Net Long Term Debt Issuance,288549000.0,338356000.0,-31015000.0,-575527000.0,
Long Term Debt Payments,-211451000.0,-1280051000.0,-1153855000.0,-1308683000.0,
Long Term Debt Issuance,500000000.0,1618407000.0,1122840000.0,733156000.0,
Investing Cash Flow,-638321000.0,-750965000.0,-307636000.0,-54422000.0,
Net Other Investing Changes,-51459000.0,-10149000.0,-25651000.0,-61009000.0,
Net Investment Purchase And Sale,-126330000.0,-171536000.0,188407000.0,523998000.0,
Sale Of Investment,,,,523998000.0,
Purchase Of Investment,,,,,-200844000.0
Net Business Purchase And Sale,,-101534000.0,,-25757000.0,-191260000.0
Purchase Of Business,,-101534000.0,,-25757000.0,-191260000.0
Net Intangibles Purchase And Sale,-318513000.0,-330393000.0,-333571000.0,-345893000.0,
Purchase Of Intangibles,-318513000.0,-330393000.0,-333571000.0,-345893000.0,
Net PPE Purchase And Sale,-142019000.0,-137353000.0,-136821000.0,-145761000.0,
Purchase Of PPE,-142019000.0,-137353000.0,-136821000.0,-145761000.0,
Operating Cash Flow,1372642000.0,1218469000.0,910651000.0,716865000.0,
Taxes Refund Paid,-37411000.0,-40230000.0,-57341000.0,-22206000.0,
Interest Paid Cfo,-514225000.0,-406075000.0,-550871000.0,-506226000.0,
Change In Working Capital,-616103000.0,-851751000.0,-865057000.0,-819640000.0,
Change In Other Current Liabilities,10235000.0,2313000.0,-1711000.0,-16988000.0,
Change In Other Current Assets,20403000.0,13029000.0,7306000.0,10749000.0,
Change In Accrued Expense,-36931000.0,-85941000.0,99485000.0,-69759000.0,
Change In Payable,-20006000.0,65993000.0,-21237000.0,-1252000.0,
Change In Prepaid Assets,-4305000.0,-12471000.0,-2381000.0,-7782000.0,
Change In Receivables,-431702000.0,-666303000.0,-800171000.0,-612486000.0,
Other Non Cash Items,651992000.0,657098000.0,648432000.0,712343000.0,
Stock Based Compensation,,,,20813000.0,39076000.0
Provisionand Write Offof Assets,872793000.0,833128000.0,821714000.0,745159000.0,
Deferred Tax,-12982000.0,-15712000.0,-17690000.0,-14875000.0,
Depreciation And Amortization,815619000.0,824641000.0,785268000.0,708542000.0,
Depreciation,815619000.0,824641000.0,785268000.0,708542000.0,
Gain Loss On Investment Securities,22660000.0,-64152000.0,-118000.0,20813000.0,
Gain Loss On Sale Of PPE,6486000.0,-20733000.0,36045000.0,981000.0,
Net Income From Continuing Operations,139606000.0,302255000.0,110269000.0,-87213000.0,
