,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,652472000.0,-119029000.0,4221041000.0,94419000.0,248535000.0,
Repayment Of Debt,,-91979000.0,-73081000.0,-86481000.0,-133927000.0,-79396000.0
Issuance Of Debt,,121573000.0,554156000.0,122188000.0,106165000.0,175440000.0
Capital Expenditure,,-773378000.0,-756684000.0,-600217000.0,-485139000.0,-534566000.0
End Cash Position,5359482000.0,5608131000.0,5880009000.0,1396323000.0,1848624000.0,
Other Cash Adjustment Outside Changein Cash,-891054000.0,,,,,
Beginning Cash Position,5608131000.0,5880009000.0,1396323000.0,1848624000.0,1800757000.0,
Changes In Cash,642405000.0,-271878000.0,4483686000.0,-452301000.0,47867000.0,
Financing Cash Flow,-10067000.0,-152849000.0,262645000.0,-546720000.0,-200668000.0,
Net Other Financing Charges,-10067000.0,-274000.0,-14396000.0,-36433000.0,17932000.0,
Interest Paid Cff,,-109387000.0,-161763000.0,-100611000.0,-152931000.0,-92696000.0
Cash Dividends Paid,,-8000.0,-308000.0,,,0.0
Net Issuance Payments Of Debt,,29594000.0,481075000.0,35707000.0,-27762000.0,96044000.0
Net Long Term Debt Issuance,,29594000.0,481075000.0,35707000.0,-27762000.0,96044000.0
Long Term Debt Payments,,-91979000.0,-73081000.0,-86481000.0,-133927000.0,-79396000.0
Long Term Debt Issuance,,121573000.0,554156000.0,122188000.0,106165000.0,175440000.0
Investing Cash Flow,,-773378000.0,-756684000.0,-600217000.0,-485139000.0,-534566000.0
Net PPE Purchase And Sale,,-773378000.0,-756684000.0,-600217000.0,-485139000.0,-534566000.0
Purchase Of PPE,,-773378000.0,-756684000.0,-600217000.0,-485139000.0,-534566000.0
Operating Cash Flow,652472000.0,654349000.0,4977725000.0,694636000.0,733674000.0,
Taxes Refund Paid,-890000.0,-156228000.0,0.0,-167862000.0,-890000.0,
Change In Working Capital,-98837000.0,24268000.0,4447579000.0,18268000.0,-856452000.0,
Change In Other Current Liabilities,149811000.0,110694000.0,216934000.0,87068000.0,2890742000.0,
Change In Other Current Assets,-12339000.0,-97372000.0,6104000.0,-287913000.0,427704000.0,
Change In Accrued Expense,189527000.0,-114327000.0,,,168822000.0,-52917000.0
Change In Payable,-340183000.0,170663000.0,667000.0,294122000.0,-10533000.0,
Change In Inventory,17479000.0,-19798000.0,-1467000.0,-1544000.0,-1011000.0,
Change In Receivables,-103132000.0,-25592000.0,4200232000.0,-103873000.0,-4332176000.0,
Other Non Cash Items,103101000.0,152330000.0,29515000.0,323431000.0,132575000.0,
Provisionand Write Offof Assets,51117000.0,28981000.0,41394000.0,176643000.0,-78564000.0,
Deferred Tax,12134000.0,,,-62553000.0,-137899000.0,
Depreciation And Amortization,172399000.0,166023000.0,154973000.0,153921000.0,151334000.0,
Depreciation,172399000.0,-363946000.0,154973000.0,153921000.0,151334000.0,
Pension And Employee Benefit Expense,13532000.0,5973000.0,14139000.0,14140000.0,14139000.0,
Gain Loss On Investment Securities,5259000.0,187761000.0,-173761000.0,-56577000.0,252799000.0,
Net Foreign Currency Exchange Gain Loss,41023000.0,36651000.0,13672000.0,30368000.0,47474000.0,
Net Income From Continuing Operations,352681000.0,361326000.0,246401000.0,263848000.0,1207993000.0,
