,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,1508286.031882,-217152.590796,64915520.0,-6159100.0,
Tax Rate For Calcs,0.139566,0.11234,0.34,0.34,
Normalized EBITDA,3812153000.0,2938580000.0,2361822000.0,1535836000.0,
Total Unusual Items,10807000.0,-1933000.0,190928000.0,-18115000.0,
Total Unusual Items Excluding Goodwill,10807000.0,-1933000.0,190928000.0,-18115000.0,
Net Income From Continuing Operation Net Minority Interest,638688000.0,436440000.0,1036554000.0,-89431000.0,
Reconciled Depreciation,1757201000.0,1412269000.0,1157395000.0,902255000.0,
Reconciled Cost Of Revenue,4164733000.0,3267414000.0,2533854000.0,2018417000.0,
EBITDA,3822960000.0,2936647000.0,2552750000.0,1517721000.0,
EBIT,2065759000.0,1524378000.0,1395355000.0,615466000.0,
Net Interest Income,-1444540000.0,-1115561000.0,-887552000.0,-698516000.0,
Interest Expense,1321328000.0,1028044000.0,823769000.0,697781000.0,
Interest Income,37624000.0,29432000.0,37153000.0,25134000.0,
Normalized Income,629389286.031882,438155847.409204,910541520.0,-77475100.0,
Net Income From Continuing And Discontinued Operation,638688000.0,436440000.0,1036554000.0,-89431000.0,
Total Expenses,5419209000.0,4220499000.0,3302509000.0,2622589000.0,
Rent Expense Supplemental,200902000.0,168149000.0,129403000.0,116501000.0,
Total Operating Income As Reported,1697845000.0,1263607000.0,1044874000.0,265416000.0,
Diluted Average Shares,615596603.0,606583574.0,613091257.0,591369394.0,
Basic Average Shares,595201194.0,586242289.0,589929855.0,591369394.0,
Diluted EPS,1.0375,0.7195,1.690665,-0.1487,
Basic EPS,1.0731,0.7445,1.757048,-0.1487,
Diluted NI Availto Com Stockholders,638688000.0,436440000.0,1036554000.0,-89431000.0,
Net Income Common Stockholders,638688000.0,436440000.0,1036554000.0,-89431000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,638688000.0,436440000.0,1036554000.0,-89431000.0,
Minority Interests,-1846000.0,-4136000.0,-7622000.0,-3380000.0,
Net Income Including Noncontrolling Interests,640534000.0,440576000.0,1044176000.0,-86051000.0,
Net Income Continuous Operations,640534000.0,440576000.0,1044176000.0,-86051000.0,
Tax Provision,103897000.0,55758000.0,-472590000.0,3736000.0,
Pretax Income,744431000.0,496334000.0,571586000.0,-82315000.0,
Other Non Operating Income Expenses,,,,,3548000.0
Special Income Charges,,0.0,176599000.0,0.0,
Other Special Charges,,,-176599000.0,,
Net Non Operating Interest Income Expense,-1444540000.0,-1115561000.0,-887552000.0,-698516000.0,
Total Other Finance Cost,160836000.0,116949000.0,100936000.0,25869000.0,
Interest Expense Non Operating,1321328000.0,1028044000.0,823769000.0,697781000.0,
Interest Income Non Operating,37624000.0,29432000.0,37153000.0,25134000.0,
Operating Income,1822485000.0,1359805000.0,942234000.0,307849000.0,
Operating Expense,1254476000.0,953085000.0,768655000.0,604172000.0,
Other Operating Expenses,737268000.0,565463000.0,450950000.0,363610000.0,
Depreciation And Amortization In Income Statement,56270000.0,30252000.0,25230000.0,22624000.0,
Depreciation Income Statement,56270000.0,30252000.0,25230000.0,22624000.0,
Selling General And Administration,,,813143000.0,640337000.0,461939000.0
Selling And Marketing Expense,,,344782000.0,292346000.0,186123000.0
General And Administrative Expense,,,468361000.0,347991000.0,275816000.0
Rent And Landing Fees,10607000.0,7730000.0,5238000.0,2945000.0,
Gross Profit,3076961000.0,2312890000.0,1710889000.0,912021000.0,
Cost Of Revenue,4164733000.0,3267414000.0,2533854000.0,2018417000.0,
Total Revenue,7241694000.0,5580304000.0,4244743000.0,2930438000.0,
Operating Revenue,7241694000.0,5580304000.0,4244743000.0,2930438000.0,
