,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-91357000.0,-300560000.0,1296000.0,77900000.0,-209152000.0,
Tax Rate For Calcs,0.217,0.34,,0.38,0.304,0.001957
Normalized EBITDA,3404000000.0,2382000000.0,1575000000.0,1188000000.0,2451000000.0,
Total Unusual Items,-421000000.0,-884000000.0,4000000.0,205000000.0,-688000000.0,
Total Unusual Items Excluding Goodwill,-421000000.0,-884000000.0,4000000.0,205000000.0,-688000000.0,
Net Income From Continuing Operation Net Minority Interest,1617000000.0,679000000.0,,292000000.0,615000000.0,510000000.0
Reconciled Depreciation,289000000.0,294000000.0,,263000000.0,242000000.0,136000000.0
Reconciled Cost Of Revenue,45021000000.0,47692000000.0,,43719000000.0,42566000000.0,42332000000.0
EBITDA,2983000000.0,1498000000.0,,1393000000.0,1763000000.0,1028000000.0
EBIT,2694000000.0,1204000000.0,,1130000000.0,1521000000.0,892000000.0
Net Interest Income,-597000000.0,-649000000.0,-663000000.0,-594000000.0,-611000000.0,
Interest Expense,634000000.0,688000000.0,,659000000.0,658000000.0,381000000.0
Interest Income,23000000.0,16000000.0,,20000000.0,19000000.0,21000000.0
Normalized Income,1946643000.0,1262440000.0,404296000.0,164900000.0,1093848000.0,
Net Income From Continuing And Discontinued Operation,1617000000.0,679000000.0,,292000000.0,615000000.0,510000000.0
Total Expenses,45463000000.0,47632000000.0,,44765000000.0,43431000000.0,38362000000.0
Rent Expense Supplemental,94000000.0,129000000.0,,109000000.0,100000000.0,124000000.0
Diluted Average Shares,1206165305.0,1192537107.0,1184294097.0,1163115979.0,1194227026.0,
Basic Average Shares,1198554938.0,1192537107.0,1178212587.0,1157519936.0,1194227026.0,
Diluted EPS,1.3406,0.569374,0.343665,0.25105,0.503254,
Basic EPS,1.3491,0.569374,0.345439,0.252263,0.503254,
Diluted NI Availto Com Stockholders,1617000000.0,679000000.0,,292000000.0,615000000.0,510000000.0
Net Income Common Stockholders,1617000000.0,679000000.0,,292000000.0,615000000.0,510000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,,0.0,0.0,0.0
Net Income,1617000000.0,679000000.0,,292000000.0,615000000.0,510000000.0
Minority Interests,4000000.0,,,,14000000.0,
Net Income Including Noncontrolling Interests,1613000000.0,679000000.0,,292000000.0,601000000.0,510000000.0
Net Income Continuous Operations,1613000000.0,679000000.0,,292000000.0,601000000.0,510000000.0
Tax Provision,447000000.0,-163000000.0,,179000000.0,262000000.0,1000000.0
Pretax Income,2060000000.0,516000000.0,,471000000.0,863000000.0,511000000.0
Other Non Operating Income Expenses,217000000.0,-692000000.0,,98000000.0,115000000.0,-5069000000.0
Special Income Charges,-13000000.0,-1015000000.0,,89000000.0,-36000000.0,-141000000.0
Other Special Charges,2000000.0,401000000.0,,12000000.0,21000000.0,-87000000.0
Write Off,11000000.0,614000000.0,,56000000.0,15000000.0,714000000.0
Restructuring And Mergern Acquisition,,0.0,,-157000000.0,,
Net Non Operating Interest Income Expense,-597000000.0,-649000000.0,-663000000.0,-594000000.0,-611000000.0,
Total Other Finance Cost,-14000000.0,-23000000.0,-21000000.0,-45000000.0,-28000000.0,
Interest Expense Non Operating,634000000.0,688000000.0,,659000000.0,658000000.0,381000000.0
Interest Income Non Operating,23000000.0,16000000.0,,20000000.0,19000000.0,21000000.0
Operating Income,2637000000.0,2686000000.0,,844000000.0,1475000000.0,5931000000.0
Operating Expense,442000000.0,-60000000.0,,1046000000.0,865000000.0,-3970000000.0
Other Operating Expenses,-726000000.0,-1381000000.0,,-109000000.0,-267000000.0,-5016000000.0
Depreciation And Amortization In Income Statement,165000000.0,185000000.0,,155000000.0,141000000.0,133000000.0
Depreciation Income Statement,165000000.0,185000000.0,,155000000.0,141000000.0,133000000.0
Selling General And Administration,560000000.0,624000000.0,,521000000.0,579000000.0,533000000.0
Selling And Marketing Expense,506000000.0,559000000.0,,495000000.0,501000000.0,494000000.0
General And Administrative Expense,54000000.0,65000000.0,,26000000.0,78000000.0,39000000.0
Rent And Landing Fees,94000000.0,129000000.0,,109000000.0,100000000.0,124000000.0
Gross Profit,3079000000.0,2626000000.0,,1890000000.0,2340000000.0,1961000000.0
Cost Of Revenue,45021000000.0,47692000000.0,,43719000000.0,42566000000.0,42332000000.0
Total Revenue,48100000000.0,50318000000.0,,45609000000.0,44906000000.0,44293000000.0
Operating Revenue,48100000000.0,50318000000.0,,45609000000.0,44906000000.0,44293000000.0
