,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,43009700.0,40200539.179178,1534916.4,-28611814.4,
Tax Rate For Calcs,0.188,0.212842,0.2278,0.1937,
Normalized EBITDA,2991106000.0,2647555000.0,2576241000.0,2101669000.0,
Total Unusual Items,228775000.0,188875000.0,6738000.0,-147712000.0,
Total Unusual Items Excluding Goodwill,228775000.0,188875000.0,6738000.0,-147712000.0,
Net Income From Continuing Operation Net Minority Interest,1415744000.0,1316920000.0,1379346000.0,843362000.0,
Reconciled Depreciation,946439000.0,801005000.0,789570000.0,730133000.0,
Reconciled Cost Of Revenue,4797685000.0,4504365000.0,4342430000.0,3861339000.0,
EBITDA,3219881000.0,2836430000.0,2582979000.0,1953957000.0,
EBIT,2273442000.0,2035425000.0,1793409000.0,1223824000.0,
Net Interest Income,-890371000.0,-757600000.0,-229116000.0,-109073000.0,
Interest Expense,524297000.0,362419000.0,7137000.0,326761000.0,
Interest Income,29290000.0,56074000.0,50137000.0,48423000.0,
Normalized Income,1229978700.0,1168245539.179178,1374142916.4,962462185.6,
Net Income From Continuing And Discontinued Operation,1415744000.0,1316920000.0,1379346000.0,843362000.0,
Total Expenses,6130512000.0,5699095000.0,5444330000.0,4953031000.0,
Total Operating Income As Reported,2007059000.0,1994541000.0,1789194000.0,,
Diluted Average Shares,379181000.0,379181000.0,379181000.0,379181000.0,
Basic Average Shares,379181000.0,379181000.0,379181000.0,379181000.0,
Diluted EPS,3.73,3.47,3.64,2.22,
Basic EPS,3.73,3.47,3.64,2.22,
Diluted NI Availto Com Stockholders,1415744000.0,1316920000.0,1379346000.0,843362000.0,
Net Income Common Stockholders,1415744000.0,1316920000.0,1379346000.0,843362000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,1415744000.0,1316920000.0,1379346000.0,843362000.0,
Net Income Including Noncontrolling Interests,1415744000.0,1316920000.0,1379346000.0,843362000.0,
Net Income Continuous Operations,1415744000.0,1316920000.0,1379346000.0,843362000.0,
Tax Provision,333401000.0,356086000.0,406926000.0,202592000.0,
Pretax Income,1749145000.0,1673006000.0,1786272000.0,1045954000.0,
Special Income Charges,-84598000.0,-80671000.0,-238848000.0,-306095000.0,
Other Special Charges,84598000.0,80671000.0,238848000.0,350677000.0,
Write Off,,,0.0,-44582000.0,-65854000.0
Net Non Operating Interest Income Expense,-890371000.0,-757600000.0,-229116000.0,-109073000.0,
Total Other Finance Cost,395364000.0,451255000.0,272116000.0,157496000.0,
Interest Expense Non Operating,524297000.0,362419000.0,7137000.0,326761000.0,
Interest Income Non Operating,29290000.0,56074000.0,50137000.0,48423000.0,
Operating Income,2199678000.0,2178911000.0,1960049000.0,1223824000.0,
Operating Expense,1332827000.0,1194730000.0,1101900000.0,1091692000.0,
Other Operating Expenses,391198000.0,340146000.0,330875000.0,277380000.0,
Depreciation And Amortization In Income Statement,108707000.0,81164000.0,71426000.0,67215000.0,
Depreciation Income Statement,108707000.0,81164000.0,71426000.0,67215000.0,
Research And Development,6024000.0,3262000.0,,,
Selling General And Administration,443818000.0,307379000.0,227470000.0,230206000.0,
Selling And Marketing Expense,161633000.0,88083000.0,55800000.0,38070000.0,
General And Administrative Expense,282185000.0,219296000.0,171670000.0,192136000.0,
Gross Profit,3532505000.0,3373641000.0,3061949000.0,2315516000.0,
Cost Of Revenue,4797685000.0,4504365000.0,4342430000.0,3861339000.0,
Total Revenue,8330190000.0,7878006000.0,7404379000.0,6176855000.0,
Operating Revenue,8330190000.0,7878006000.0,7404379000.0,6176855000.0,
