,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,3840433000.0,3599712000.0,2827442000.0,2416314000.0,
End Cash Position,88000.0,435000.0,430000.0,716000.0,
Beginning Cash Position,81000.0,430000.0,716000.0,470000.0,
Changes In Cash,7000.0,5000.0,-286000.0,246000.0,
Financing Cash Flow,-3241014000.0,-3241014000.0,-3030376000.0,-1945710000.0,
Cash Dividends Paid,-3241014000.0,-3241014000.0,-3030376000.0,-1945710000.0,
Common Stock Dividend Paid,-3241014000.0,-3241014000.0,-3030376000.0,-1945710000.0,
Investing Cash Flow,-599412000.0,-358693000.0,202648000.0,-470358000.0,
Net Other Investing Changes,,,,-44998000.0,-161247000.0
Net Investment Purchase And Sale,-599412000.0,-358693000.0,66552000.0,-555439000.0,
Sale Of Investment,2858996000.0,27914991000.0,14029905000.0,3051068000.0,
Purchase Of Investment,-3458408000.0,-28273684000.0,-13963353000.0,-3606507000.0,
Net Business Purchase And Sale,,0.0,136096000.0,130079000.0,0.0
Sale Of Business,,,,130079000.0,0.0
Operating Cash Flow,3840433000.0,3599712000.0,2827442000.0,2416314000.0,
Interest Received Cfo,0.0,19186000.0,15523000.0,11091000.0,
Dividend Received Cfo,3631760000.0,2395241000.0,1895535000.0,1332558000.0,
Change In Working Capital,61711000.0,99580000.0,883000.0,102148000.0,
Change In Other Current Liabilities,29000.0,126000.0,8000.0,0.0,
Change In Other Current Assets,44000.0,-207000.0,-281000.0,15926000.0,
Change In Payable,63783000.0,100478000.0,47963000.0,26850000.0,
Change In Receivables,-2145000.0,-817000.0,-46807000.0,59372000.0,
Other Non Cash Items,3000.0,3725000.0,2666000.0,2739000.0,
Deferred Tax,35000.0,133000.0,41000.0,-41000.0,
Net Income From Continuing Operations,3765184000.0,3765184000.0,3582244000.0,3008963000.0,
