,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,253583000.0,-99331000.0,-168966000.0,83235000.0,
Repurchase Of Capital Stock,-11629000.0,-169233000.0,0.0,-42389000.0,
Repayment Of Debt,-603521000.0,-397731000.0,-75780000.0,-63399000.0,
Issuance Of Debt,549804000.0,1130191000.0,100000000.0,727384000.0,
Issuance Of Capital Stock,,,0.0,63224000.0,694000.0
Capital Expenditure,-52359000.0,-41884000.0,-44564000.0,-61614000.0,
End Cash Position,434416000.0,542463000.0,546889000.0,780131000.0,
Beginning Cash Position,542463000.0,546890000.0,780131000.0,202719000.0,
Changes In Cash,-108047000.0,-4427000.0,-233242000.0,577412000.0,
Financing Cash Flow,-252913000.0,396645000.0,-64276000.0,592675000.0,
Net Other Financing Charges,24572000.0,-14960000.0,6510000.0,-4130000.0,
Interest Paid Cff,-157025000.0,-76444000.0,-53587000.0,-46288000.0,
Cash Dividends Paid,,-33906000.0,-1208000.0,-12812000.0,-8064000.0
Common Stock Dividend Paid,0.0,-33906000.0,-1208000.0,-12812000.0,
Net Common Stock Issuance,-11629000.0,-169233000.0,0.0,20835000.0,
Common Stock Payments,-11629000.0,-169233000.0,0.0,-42389000.0,
Common Stock Issuance,,,0.0,63224000.0,694000.0
Net Issuance Payments Of Debt,-53717000.0,732460000.0,24220000.0,663985000.0,
Net Long Term Debt Issuance,-53717000.0,732460000.0,24220000.0,663985000.0,
Long Term Debt Payments,-603521000.0,-397731000.0,-75780000.0,-63399000.0,
Long Term Debt Issuance,549804000.0,1130191000.0,100000000.0,727384000.0,
Investing Cash Flow,-161076000.0,-343625000.0,-44564000.0,-160112000.0,
Net Other Investing Changes,-176809000.0,,,4936000.0,
Interest Received Cfi,70533000.0,-226361000.0,0.0,1582000.0,
Dividends Received Cfi,0.0,0.0,0.0,,
Net Investment Purchase And Sale,,-226361000.0,0.0,,
Net Business Purchase And Sale,-2441000.0,-75380000.0,0.0,-105016000.0,
Sale Of Business,176809000.0,0.0,0.0,1837000.0,
Purchase Of Business,-179250000.0,-75380000.0,0.0,-106853000.0,
Net PPE Purchase And Sale,-52359000.0,-41884000.0,-44564000.0,-61614000.0,
Purchase Of PPE,-52359000.0,-41884000.0,-44564000.0,-61614000.0,
Operating Cash Flow,305942000.0,-57447000.0,-124402000.0,144849000.0,
Taxes Refund Paid,-41578000.0,-38962000.0,-66568000.0,-73630000.0,
Interest Paid Cfo,-246770000.0,-156159000.0,-132078000.0,-53713000.0,
Change In Working Capital,-118153000.0,-218117000.0,-188137000.0,104145000.0,
Change In Other Current Liabilities,3758000.0,-390000.0,9710000.0,349000.0,
Change In Other Current Assets,-12089000.0,-33385000.0,-4252000.0,-316000.0,
Change In Accrued Expense,-16439000.0,-23065000.0,-25047000.0,11545000.0,
Change In Payable,-90113000.0,-44027000.0,-104140000.0,256547000.0,
Change In Inventory,6508000.0,-27751000.0,625000.0,-1644000.0,
Change In Receivables,-9778000.0,-89499000.0,-65033000.0,-160696000.0,
Other Non Cash Items,317212000.0,173593000.0,154310000.0,65782000.0,
Stock Based Compensation,22503000.0,15556000.0,16208000.0,,4590000.0
Provisionand Write Offof Assets,95416000.0,58272000.0,42832000.0,58510000.0,
Deferred Tax,78927000.0,72660000.0,42406000.0,36867000.0,
Depreciation And Amortization,275857000.0,233489000.0,220478000.0,167613000.0,
Depreciation,275857000.0,233489000.0,220478000.0,167613000.0,
Pension And Employee Benefit Expense,-510000.0,-404000.0,1246000.0,881000.0,
Gain Loss On Investment Securities,,,,,4590000.0
Gain Loss On Sale Of PPE,23193000.0,21260000.0,14438000.0,8891000.0,
Net Income From Continuing Operations,301263000.0,285188000.0,278212000.0,216453000.0,
